time_sec,odom_to_base_x,odom_to_base_y,odom_to_base_yaw_deg,map_to_odom_x,map_to_odom_y,map_to_odom_yaw_deg,ips_x,ips_y,ips_z,distance_to_start_m,total_distance_m,near_start,left_start_zone,lap_candidate
1783970836.314370,4.977975,6.233941,86.753159,0.000000,0.000000,0.000000,-21.067330,12.552750,0.058896,7.977610,22.303423,0,1,0
1783970836.364544,4.977975,6.233941,86.753159,0.000000,0.000000,0.000000,-21.067330,12.552750,0.058896,7.977610,22.303423,0,1,0
1783970836.414393,5.001102,6.440768,80.918617,0.000000,0.000000,0.000000,-21.182580,12.726040,0.058893,8.154417,22.511538,0,1,0
1783970836.464681,5.001102,6.440768,80.918617,-0.000000,0.000000,0.000000,-21.182580,12.726040,0.058893,8.154417,22.511538,0,1,0
1783970836.514377,5.047008,6.652445,75.053677,-0.000000,0.000000,0.000000,-21.283500,12.917690,0.058888,8.350288,22.728136,0,1,0
1783970836.565902,5.047008,6.652445,75.053677,-0.000000,0.000000,0.000000,-21.283500,12.917690,0.058888,8.350288,22.728136,0,1,0
1783970836.614913,5.111007,6.850804,69.610425,-0.000000,0.000000,0.000000,-21.362000,13.110770,0.058884,8.547275,22.936564,0,1,0
1783970836.664363,5.111007,6.850804,69.610425,0.000000,-0.000000,0.000000,-21.362000,13.110770,0.058884,8.547275,22.936564,0,1,0
1783970836.714403,5.223086,7.102312,62.775855,0.000000,-0.000000,0.000000,-21.437840,13.375470,0.058876,8.816091,23.211914,0,1,0
1783970836.764375,5.294265,7.230020,59.321396,0.000000,-0.000000,0.000000,-21.465420,13.519050,0.058873,8.961162,23.358119,0,1,0
1783970836.814440,5.365893,7.343003,56.309057,-0.000000,0.000000,-0.000000,-21.483190,13.651640,0.058868,9.094642,23.491895,0,1,0
1783970836.864524,5.365893,7.343003,56.309057,-0.000000,0.000000,-0.000000,-21.483190,13.651640,0.058868,9.094642,23.491895,0,1,0
1783970836.914328,5.443310,7.452120,53.321501,-0.000000,0.000000,-0.000000,-21.494040,13.784990,0.058864,9.228420,23.625685,0,1,0
1783970836.964384,5.534138,7.567137,50.429717,0.000000,0.000000,0.000000,-21.498410,13.931480,0.058857,9.374873,23.772240,0,1,0
1783970837.014471,5.619229,7.665283,48.025787,0.000000,0.000000,0.000000,-21.496330,14.061360,0.058851,9.504331,23.902137,0,1,0
1783970837.064785,5.619229,7.665283,48.025787,0.000000,-0.000000,0.000000,-21.496330,14.061360,0.058851,9.504331,23.902137,0,1,0
1783970837.114361,5.721591,7.773229,45.294166,0.000000,-0.000000,0.000000,-21.487320,14.209850,0.058846,9.651927,24.050900,0,1,0
1783970837.164546,5.721591,7.773229,45.294166,0.000000,-0.000000,0.000000,-21.487320,14.209850,0.058846,9.651927,24.050900,0,1,0
1783970837.214749,5.828892,7.876404,42.746691,0.000000,-0.000000,0.000000,-21.471460,14.357860,0.058839,9.798659,24.199758,0,1,0
1783970837.264370,5.935788,7.970806,40.407847,-0.000000,0.000000,-0.000000,-21.450270,14.498890,0.058833,9.938175,24.342371,0,1,0
1783970837.314737,5.935788,7.970806,40.407847,-0.000000,0.000000,-0.000000,-21.450270,14.498890,0.058833,9.938175,24.342371,0,1,0
1783970837.364442,6.044773,8.059499,38.115895,0.000000,-0.000000,0.000000,-21.423810,14.636890,0.058828,10.074463,24.482884,0,1,0
1783970837.414524,6.160587,8.146390,35.901182,0.000000,-0.000000,0.000000,-21.390960,14.777900,0.058822,10.213545,24.627670,0,1,0
1783970837.464363,6.290112,8.235834,33.584218,0.000000,-0.000000,0.000000,-21.349250,14.929680,0.058816,10.363130,24.785077,0,1,0
1783970837.514530,6.290112,8.235834,33.584218,0.000000,0.000000,0.000000,-21.349250,14.929680,0.058816,10.363130,24.785077,0,1,0
1783970837.565355,6.406995,8.310169,31.553511,0.000000,0.000000,0.000000,-21.307510,15.061760,0.058811,10.493259,24.923595,0,1,0
1783970837.614393,6.533719,8.384548,29.488588,0.000000,0.000000,0.000000,-21.258260,15.200200,0.058805,10.629681,25.070535,0,1,0
1783970837.664438,6.533719,8.384548,29.488588,-0.000000,0.000000,0.000000,-21.258260,15.200200,0.058805,10.629681,25.070535,0,1,0
1783970837.714572,6.673520,8.460772,27.070933,-0.000000,0.000000,0.000000,-21.200180,15.348460,0.058447,10.775923,25.229765,0,1,0
1783970837.764396,6.888007,8.563871,23.644325,-0.000000,0.000000,0.000000,-21.102170,15.565320,0.058060,10.990201,25.467745,0,1,0
1783970837.814276,7.076690,8.642137,21.026621,0.000000,0.000000,0.000000,-21.007960,15.746570,0.058021,11.169874,25.672017,0,1,0
1783970837.864564,7.076690,8.642137,21.026621,0.000000,0.000000,0.000000,-21.007960,15.746570,0.058021,11.169874,25.672017,0,1,0
1783970837.914545,7.292667,8.719899,18.186920,0.000000,0.000000,0.000000,-20.892520,15.944980,0.058040,11.367481,25.901566,0,1,0
1783970837.964551,7.512659,8.787215,15.453387,-0.000000,0.000000,0.000000,-20.767290,16.137970,0.058068,11.560934,26.131626,0,1,0
1783970838.014380,7.512659,8.787215,15.453387,-0.000000,0.000000,0.000000,-20.767290,16.137970,0.058068,11.560934,26.131626,0,1,0
1783970838.064451,7.735662,8.844027,12.737543,-0.000000,0.000000,0.000000,-20.633000,16.324850,0.058095,11.749778,26.361752,0,1,0
1783970838.114467,7.945191,8.887617,10.429414,-0.000000,0.000000,-0.000000,-20.500530,16.492940,0.058118,11.921233,26.575768,0,1,0
1783970838.164349,8.159539,8.923493,8.248729,-0.000000,0.000000,-0.000000,-20.359410,16.658220,0.058140,12.091601,26.793098,0,1,0
1783970838.214529,8.159539,8.923493,8.248729,0.000000,0.000000,-0.000000,-20.359410,16.658220,0.058140,12.091601,26.793098,0,1,0
1783970838.264839,8.362208,8.949824,6.222681,0.000000,0.000000,-0.000000,-20.221100,16.808680,0.058159,12.248505,26.997470,0,1,0
1783970838.314383,8.598055,8.971572,4.012583,0.000000,0.000000,-0.000000,-20.054430,16.976960,0.058180,12.426410,27.234318,0,1,0
1783970838.364367,8.598055,8.971572,4.012583,0.000000,0.000000,0.000000,-20.054430,16.976960,0.058180,12.426410,27.234318,0,1,0
1783970838.415242,8.834582,8.984408,1.908198,0.000000,0.000000,0.000000,-19.881510,17.138850,0.058199,12.600374,27.471193,0,1,0
1783970838.464526,9.068219,8.988807,-0.016543,0.000000,0.000000,0.000000,-19.705380,17.292420,0.058216,12.768369,27.704871,0,1,0
1783970838.514336,9.275915,8.986192,-1.701037,0.000000,0.000000,0.000000,-19.544610,17.423940,0.058231,12.914885,27.912583,0,1,0
1783970838.570686,9.275915,8.986192,-1.701037,0.000000,0.000000,0.000000,-19.544610,17.423940,0.058231,12.914885,27.912583,0,1,0
1783970838.614669,9.506150,8.976240,-3.510870,-0.000000,0.000000,0.000000,-19.361860,17.564330,0.058246,13.074393,28.143033,0,1,0
1783970838.665432,9.710108,8.961409,-5.066983,-0.000000,0.000000,0.000000,-19.196100,17.684090,0.058258,13.213366,28.347529,0,1,0
1783970838.714365,9.710108,8.961409,-5.066983,-0.000000,0.000000,0.000000,-19.196100,17.684090,0.058258,13.213366,28.347529,0,1,0
1783970838.764395,9.974836,8.933851,-7.079468,-0.000000,0.000000,0.000000,-18.975610,17.833170,0.058273,13.390708,28.613688,0,1,0
1783970838.814368,10.199984,8.903076,-8.725276,0.000000,-0.000000,0.000000,-18.783370,17.954340,0.058284,13.538997,28.840929,0,1,0
1783970838.864335,10.427355,8.865369,-10.348284,0.000000,-0.000000,0.000000,-18.584970,18.071630,0.058295,13.686654,29.071406,0,1,0
1783970838.914407,10.427355,8.865369,-10.348284,0.000000,0.000000,0.000000,-18.584970,18.071630,0.058295,13.686654,29.071406,0,1,0
1783970838.964763,10.644048,8.823230,-11.896424,0.000000,0.000000,0.000000,-18.391900,18.178660,0.058305,13.825525,29.292158,0,1,0
1783970839.014460,10.862701,8.774576,-13.424931,0.000000,0.000000,0.000000,-18.193140,18.281960,0.058314,13.963934,29.516159,0,1,0
1783970839.064332,10.862701,8.774576,-13.424931,0.000000,0.000000,0.000000,-18.000490,18.375710,0.058323,14.093947,29.730409,0,1,0
1783970839.114661,11.070534,8.722535,-14.944482,0.000000,0.000000,0.000000,-18.000490,18.375710,0.058323,14.093947,29.730409,0,1,0
1783970839.164453,11.292469,8.660369,-16.596903,0.000000,0.000000,0.000000,-17.790530,18.470770,0.058331,14.231017,29.960886,0,1,0
1783970839.214540,11.521784,8.588797,-18.319208,0.000000,0.000000,0.000000,-17.568870,18.563370,0.058339,14.370767,30.201111,0,1,0
1783970839.264373,11.521784,8.588797,-18.319208,0.000000,0.000000,0.000000,-17.568870,18.563370,0.058339,14.370767,30.201111,0,1,0
1783970839.314410,11.736582,8.514722,-19.991751,0.000000,0.000000,0.000000,-17.356720,18.644720,0.058347,14.499926,30.428323,0,1,0
1783970839.364459,11.949113,8.434351,-21.703100,0.000000,0.000000,0.000000,-17.142260,18.719790,0.058353,14.625990,30.655542,0,1,0
1783970839.414608,12.141232,8.355328,-23.273857,0.000000,0.000000,0.000000,-16.944300,18.782770,0.058359,14.738420,30.863279,0,1,0
1783970839.464492,12.141232,8.355328,-23.273857,-0.000000,-0.000000,0.000000,-16.944300,18.782770,0.058359,14.738420,30.863279,0,1,0
1783970839.514760,12.351590,8.261309,-25.192233,-0.000000,-0.000000,0.000000,-16.722730,18.845990,0.058366,14.859711,31.093692,0,1,0
1783970839.564567,12.549913,8.164586,-27.110255,-0.000000,-0.000000,0.000000,-16.508640,18.899400,0.058372,14.972000,31.314343,0,1,0
1783970839.614375,12.549913,8.164586,-27.110255,-0.000000,-0.000000,0.000000,-16.508640,18.899400,0.058372,14.972000,31.314343,0,1,0
1783970839.664401,12.730661,8.069074,-28.896330,-0.000000,-0.000000,0.000000,-16.308790,18.942440,0.058378,15.072481,31.518776,0,1,0
1783970839.714392,12.952643,7.941043,-31.418905,-0.000000,-0.000000,0.000000,-16.056450,18.987080,0.058385,15.193128,31.775034,0,1,0
1783970839.764338,13.136077,7.824620,-33.772367,-0.000000,-0.000000,0.000000,-15.841100,19.015830,0.058392,15.289905,31.992294,0,1,0
1783970839.814651,13.136077,7.824620,-33.772367,-0.000000,-0.000000,0.000000,-15.841100,19.015830,0.058392,15.289905,31.992294,0,1,0
1783970839.864946,13.311887,7.702599,-36.129536,-0.000000,-0.000000,0.000000,-15.627990,19.035390,0.058397,15.379739,32.206300,0,1,0
1783970839.914402,13.500134,7.559198,-38.874562,-0.000000,-0.000000,0.000000,-15.391610,19.046570,0.058404,15.472398,32.442944,0,1,0
1783970839.964325,13.663997,7.421759,-41.531273,-0.000000,-0.000000,0.000000,-15.177740,19.046640,0.058410,15.549512,32.656814,0,1,0
1783970840.015018,13.663997,7.421759,-41.531273,0.000000,-0.000000,0.000000,-15.177740,19.046640,0.058410,15.549512,32.656814,0,1,0
1783970840.064488,13.832830,7.265526,-44.457377,0.000000,-0.000000,0.000000,-14.947980,19.035510,0.058417,15.624822,32.886844,0,1,0
1783970840.114432,13.975787,7.119823,-47.059379,0.000000,-0.000000,0.000000,-14.744810,19.015810,0.058422,15.684850,33.090967,0,1,0
1783970840.164776,13.975787,7.119823,-47.059379,0.000000,0.000000,0.000000,-14.744810,19.015810,0.058422,15.684850,33.090967,0,1,0
1783970840.215137,14.130646,6.945462,-50.183691,0.000000,0.000000,0.000000,-14.514100,18.981810,0.058428,15.745304,33.324168,0,1,0
1783970840.264728,14.260064,6.783549,-52.989393,0.000000,0.000000,0.000000,-14.310880,18.940990,0.058433,15.791325,33.531448,0,1,0
1783970840.314540,14.386892,6.607477,-55.926739,0.000000,-0.000000,0.000000,-14.100540,18.887660,0.058438,15.831659,33.748443,0,1,0
1783970840.364377,14.386892,6.607477,-55.926739,0.000000,-0.000000,0.000000,-13.913790,18.830940,0.058847,15.861449,33.943616,0,1,0
1783970840.414383,14.493473,6.443973,-58.996001,0.000000,0.000000,0.000000,-13.913790,18.830940,0.058847,15.861449,33.943616,0,1,0
1783970840.464492,14.572305,6.308042,-61.425959,0.000000,0.000000,0.000000,-13.766020,18.777500,0.059191,15.879026,34.100753,0,1,0
1783970840.514386,14.641942,6.173926,-63.495146,0.000000,0.000000,0.000000,-13.626460,18.719540,0.059218,15.890369,34.251870,0,1,0
1783970840.564722,14.641942,6.173926,-63.495146,0.000000,0.000000,0.000000,-13.626460,18.719540,0.059218,15.890369,34.251870,0,1,0
1783970840.614372,14.710961,6.029990,-65.898169,0.000000,0.000000,0.000000,-13.481060,18.653660,0.058835,15.898841,34.411499,0,1,0
1783970840.664700,14.790725,5.842111,-68.796749,0.000000,0.000000,0.000000,-13.299180,18.561030,0.058450,15.902698,34.615608,0,1,0
1783970840.714436,14.871005,5.620704,-71.702454,0.000000,0.000000,0.000000,-13.095350,18.443050,0.058364,15.897771,34.851120,0,1,0
1783970840.764525,14.871005,5.620704,-71.702454,0.000000,0.000000,0.000000,-13.095350,18.443050,0.058364,15.897771,34.851120,0,1,0
1783970840.814531,14.928855,5.435539,-73.965922,0.000000,0.000000,0.000000,-12.932000,18.338410,0.058359,15.887599,35.045112,0,1,0
1783970840.864361,14.996446,5.178527,-76.929099,-0.000000,0.000000,-0.000000,-12.715000,18.185000,0.058367,15.865388,35.310863,0,1,0
1783970840.914708,14.996446,5.178527,-76.929099,-0.000000,0.000000,-0.000000,-12.715000,18.185000,0.058367,15.865388,35.310863,0,1,0
1783970840.964510,15.041809,4.966087,-79.338716,-0.000000,0.000000,-0.000000,-12.543680,18.051440,0.058374,15.840393,35.528093,0,1,0
1783970841.014616,15.079811,4.742278,-81.725219,0.000000,0.000000,0.000000,-12.370690,17.904440,0.058381,15.807906,35.755105,0,1,0
1783970841.064465,15.079811,4.742278,-81.725219,0.000000,0.000000,0.000000,-12.370690,17.904440,0.058381,15.807906,35.755105,0,1,0
1783970841.114408,15.107938,4.523519,-83.959470,0.000000,0.000000,0.000000,-12.208510,17.754960,0.058387,15.770606,35.975665,0,1,0
1783970841.164395,15.128147,4.297332,-86.144328,0.000000,0.000000,0.000000,-12.047620,17.594700,0.058392,15.726661,36.202752,0,1,0
1783970841.214371,15.139566,4.077021,-88.244585,0.000000,0.000000,0.000000,-11.897240,17.433290,0.058397,15.678921,36.423359,0,1,0
1783970841.264368,15.139566,4.077021,-88.244585,0.000000,-0.000000,0.000000,-11.897240,17.433290,0.058397,15.678921,36.423359,0,1,0
1783970841.314849,15.143060,3.843426,-90.333315,0.000000,-0.000000,0.000000,-11.744390,17.256610,0.058402,15.623194,36.656980,0,1,0
1783970841.364531,15.138797,3.629318,-92.261740,0.000000,-0.000000,0.000000,-11.610010,17.089870,0.058406,15.567759,36.871130,0,1,0
1783970841.414330,15.126137,3.399294,-94.346409,-0.000000,0.000000,-0.000000,-11.471830,16.905540,0.058410,15.503394,37.101502,0,1,0
1783970841.464401,15.126137,3.399294,-94.346409,-0.000000,0.000000,-0.000000,-11.471830,16.905540,0.058410,15.503394,37.101502,0,1,0
1783970841.514729,15.104834,3.166642,-96.415358,-0.000000,0.000000,-0.000000,-11.338580,16.713640,0.058414,15.433198,37.335129,0,1,0
1783970841.564358,15.080243,2.970235,-98.160101,-0.000000,-0.000000,0.000000,-11.231150,16.547390,0.058417,15.369971,37.533069,0,1,0
1783970841.614425,15.080243,2.970235,-98.160101,-0.000000,-0.000000,0.000000,-11.117420,16.358300,0.058420,15.295457,37.753726,0,1,0
1783970841.665244,15.045794,2.752283,-100.104858,-0.000000,0.000000,0.000000,-11.117420,16.358300,0.058420,15.295457,37.753726,0,1,0
1783970841.714437,15.001254,2.522945,-102.178963,-0.000000,0.000000,0.000000,-11.004100,16.154000,0.058424,15.211932,37.987349,0,1,0
1783970841.764252,14.950786,2.304822,-104.184464,-0.000000,0.000000,0.000000,-10.902530,15.954480,0.058427,15.127399,38.211235,0,1,0
1783970841.814409,14.950786,2.304822,-104.184464,-0.000000,-0.000000,0.000000,-10.902530,15.954480,0.058427,15.127399,38.211235,0,1,0
1783970841.864450,14.880920,2.048095,-106.571426,-0.000000,-0.000000,0.000000,-10.791000,15.712920,0.058430,15.021201,38.477299,0,1,0
1783970841.914406,14.810717,1.825294,-108.727615,-0.000000,-0.000000,0.000000,-10.701540,15.497130,0.058433,14.922769,38.710898,0,1,0
1783970841.964656,14.810717,1.825294,-108.727615,-0.000000,0.000000,-0.000000,-10.701540,15.497130,0.058433,14.922769,38.710898,0,1,0
1783970842.014558,14.737772,1.620553,-110.828719,-0.000000,0.000000,-0.000000,-10.625790,15.293410,0.058436,14.826602,38.928245,0,1,0
1783970842.064570,14.653477,1.409724,-113.102319,-0.000000,0.000000,-0.000000,-10.554820,15.077730,0.058438,14.721131,39.155301,0,1,0
1783970842.114438,14.653477,1.409724,-113.102319,0.000000,-0.000000,0.000000,-10.554820,15.077730,0.058438,14.721131,39.155301,0,1,0
1783970842.164797,14.462929,1.004837,-117.697659,0.000000,-0.000000,0.000000,-10.440480,14.645100,0.058444,14.497793,39.602875,0,1,0
1783970842.214523,14.360259,0.817054,-120.008443,0.000000,0.000000,0.000000,-10.398400,14.435260,0.058447,14.383484,39.816893,0,1,0
1783970842.264364,14.360259,0.817054,-120.008443,0.000000,0.000000,0.000000,-10.398400,14.435260,0.058447,14.383484,39.816893,0,1,0
1783970842.314687,14.360259,0.817054,-120.008443,0.000000,0.000000,0.000000,-10.398400,14.435260,0.058447,14.383484,39.816893,0,1,0
1783970842.364716,14.237957,0.614389,-122.578342,0.000000,0.000000,0.000000,-10.361790,14.201400,0.058449,14.251207,40.053601,0,1,0
1783970842.414603,14.114005,0.428175,-125.107746,-0.000000,0.000000,0.000000,-10.337020,13.979080,0.058452,14.120499,40.277297,0,1,0
1783970842.464392,14.114005,0.428175,-125.107746,-0.000000,0.000000,0.000000,-10.337020,13.979080,0.058452,14.120499,40.277297,0,1,0
1783970842.514411,13.970192,0.232063,-127.754609,0.000000,-0.000000,0.000000,-10.321100,13.736410,0.058454,13.972120,40.520489,0,1,0
1783970842.564540,13.825853,0.052699,-130.265972,0.000000,-0.000000,0.000000,-10.316350,13.506230,0.058457,13.825953,40.750718,0,1,0
1783970842.614358,13.680374,-0.112981,-132.677349,0.000000,-0.000000,0.000000,-10.321270,13.285800,0.058459,13.680841,40.971202,0,1,0
1783970842.664387,13.680374,-0.112981,-132.677349,0.000000,0.000000,0.000000,-10.321270,13.285800,0.058459,13.680841,40.971202,0,1,0
1783970842.714542,13.514277,-0.286147,-135.301339,0.000000,0.000000,0.000000,-10.337170,13.046380,0.058461,13.517306,41.211150,0,1,0
1783970842.764566,13.357210,-0.436251,-137.663285,0.000000,0.000000,0.000000,-10.360980,12.830430,0.058462,13.364332,41.428409,0,1,0
1783970842.814215,13.199051,-0.575569,-139.951773,0.000000,0.000000,0.000000,-10.392560,12.622040,0.058464,13.211595,41.639178,0,1,0
1783970842.864385,13.199051,-0.575569,-139.951773,0.000000,0.000000,0.000000,-10.392560,12.622040,0.058464,13.211595,41.639178,0,1,0
1783970842.914422,12.835704,-0.858534,-144.500856,0.000000,0.000000,0.000000,-10.488960,12.171710,0.058465,12.864384,42.099800,0,1,0
1783970842.964379,12.835704,-0.858534,-144.500856,0.000000,-0.000000,0.000000,-10.488960,12.171710,0.058465,12.864384,42.099800,0,1,0
1783970843.014372,12.673034,-0.971231,-146.391047,0.000000,-0.000000,0.000000,-10.541110,11.980810,0.058465,12.710195,42.297695,0,1,0
1783970843.064969,12.673034,-0.971231,-146.391047,0.000000,0.000000,0.000000,-10.541110,11.980810,0.058465,12.710195,42.297695,0,1,0
1783970843.114409,12.493075,-1.087369,-148.216038,0.000000,0.000000,0.000000,-10.604290,11.776160,0.058465,12.540306,42.511876,0,1,0
1783970843.164735,12.301109,-1.202647,-150.102075,0.000000,0.000000,0.000000,-10.677220,11.564450,0.058465,12.359759,42.735795,0,1,0
1783970843.214611,12.108405,-1.310295,-151.752171,0.000000,0.000000,0.000000,-10.755620,11.358110,0.058464,12.179095,42.956528,0,1,0
1783970843.264531,12.108405,-1.310295,-151.752171,0.000000,0.000000,0.000000,-10.755620,11.358110,0.058464,12.179095,42.956528,0,1,0
1783970843.314441,11.921469,-1.408162,-153.215738,0.000000,0.000000,0.000000,-10.835890,11.162970,0.058463,12.004347,43.167532,0,1,0
1783970843.364322,11.714534,-1.509714,-154.722696,0.000000,-0.000000,0.000000,-10.929110,10.952150,0.058462,11.811416,43.398043,0,1,0
1783970843.414703,11.714534,-1.509714,-154.722696,0.000000,-0.000000,0.000000,-10.929110,10.952150,0.058462,11.811416,43.398043,0,1,0
1783970843.464525,11.505023,-1.605827,-156.213085,0.000000,-0.000000,0.000000,-11.027800,10.743840,0.058461,11.616550,43.628548,0,1,0
1783970843.514558,11.287170,-1.699248,-157.535017,0.000000,0.000000,-0.000000,-11.134610,10.532230,0.058460,11.414362,43.865586,0,1,0
1783970843.564396,11.079399,-1.783114,-158.668659,0.000000,0.000000,-0.000000,-11.239840,10.334420,0.058459,11.221969,44.089645,0,1,0
1783970843.614771,11.079399,-1.783114,-158.668659,-0.000000,0.000000,0.000000,-11.239840,10.334420,0.058459,11.221969,44.089645,0,1,0
1783970843.664779,10.677680,-1.932604,-160.654878,-0.000000,0.000000,0.000000,-11.451440,9.961658,0.058456,10.851166,44.518294,0,1,0
1783970843.714360,10.677680,-1.932604,-160.654878,0.000000,-0.000000,0.000000,-11.451440,9.961658,0.058456,10.851166,44.518294,0,1,0
1783970843.764376,10.471926,-2.003396,-161.481000,0.000000,-0.000000,0.000000,-11.563530,9.775159,0.058454,10.661840,44.735885,0,1,0
1783970843.814496,10.471926,-2.003396,-161.481000,0.000000,-0.000000,0.000000,-11.563530,9.775159,0.058454,10.661840,44.735885,0,1,0
1783970843.864716,10.032822,-2.144309,-162.970851,0.000000,-0.000000,0.000000,-11.809280,9.384934,0.058451,10.259414,45.197055,0,1,0
1783970843.914394,10.032822,-2.144309,-162.970851,-0.000000,-0.000000,0.000000,-11.809280,9.384934,0.058451,10.259414,45.197055,0,1,0
1783970843.964380,9.827598,-2.206210,-163.538881,-0.000000,-0.000000,0.000000,-11.926680,9.205585,0.058450,10.072192,45.411412,0,1,0
1783970844.014678,9.827598,-2.206210,-163.538881,0.000000,0.000000,0.000000,-11.926680,9.205585,0.058450,10.072192,45.411412,0,1,0
1783970844.064383,9.599931,-2.272359,-164.141654,0.000000,0.000000,0.000000,-12.058540,9.008555,0.058448,9.865206,45.648494,0,1,0
1783970844.114268,9.599931,-2.272359,-164.141654,0.000000,0.000000,0.000000,-12.179410,8.831525,0.058446,9.678257,45.862851,0,1,0
1783970844.164397,9.393540,-2.330253,-164.587745,0.000000,0.000000,-0.000000,-12.179410,8.831525,0.058446,9.678257,45.862851,0,1,0
1783970844.214490,9.167890,-2.391634,-165.037809,0.000000,0.000000,-0.000000,-12.312790,8.639444,0.058445,9.474709,46.096700,0,1,0
1783970844.264359,8.938637,-2.452097,-165.472279,0.000000,0.000000,-0.000000,-12.449520,8.445750,0.058443,9.268874,46.333792,0,1,0
1783970844.314441,8.938637,-2.452097,-165.472279,0.000000,-0.000000,0.000000,-12.449520,8.445750,0.058443,9.268874,46.333792,0,1,0
1783970844.364465,8.730975,-2.505268,-165.862076,0.000000,-0.000000,0.000000,-12.574400,8.271521,0.058442,9.083298,46.548153,0,1,0
1783970844.414430,8.516671,-2.558653,-166.210450,0.000000,-0.000000,0.000000,-12.704230,8.092858,0.058441,8.892715,46.769007,0,1,0
1783970844.464340,8.298895,-2.611538,-166.535881,0.000000,0.000000,-0.000000,-12.837040,7.912346,0.058439,8.700103,46.993112,0,1,0
1783970844.514989,8.298895,-2.611538,-166.535881,0.000000,0.000000,-0.000000,-12.837040,7.912346,0.058439,8.700103,46.993112,0,1,0
1783970844.564759,8.071334,-2.665413,-166.871828,0.000000,0.000000,-0.000000,-12.976710,7.724785,0.058438,8.500050,47.226964,0,1,0
1783970844.614445,7.856135,-2.715088,-167.175840,0.000000,-0.000000,-0.000000,-13.109610,7.548389,0.058437,8.312074,47.447821,0,1,0
1783970844.664366,7.856135,-2.715088,-167.175840,0.000000,-0.000000,-0.000000,-13.109610,7.548389,0.058437,8.312074,47.447821,0,1,0
1783970844.714594,7.627995,-2.766448,-167.493908,0.000000,-0.000000,-0.000000,-13.251340,7.362383,0.058435,8.114157,47.681671,0,1,0
1783970844.764495,7.405923,-2.815167,-167.803243,0.000000,-0.000000,0.000000,-13.390120,7.182300,0.058434,7.922932,47.909025,0,1,0
1783970844.814710,7.205836,-2.857989,-168.081648,0.000000,-0.000000,0.000000,-13.515850,7.020868,0.058433,7.751915,48.113642,0,1,0
1783970844.864398,7.205836,-2.857989,-168.081648,-0.000000,-0.000000,0.000000,-13.515850,7.020868,0.058433,7.751915,48.113642,0,1,0
1783970844.914452,7.005547,-2.899841,-168.360188,-0.000000,-0.000000,0.000000,-13.642360,6.860049,0.058432,7.582002,48.318258,0,1,0
1783970844.964348,6.789132,-2.943919,-168.660733,-0.000000,-0.000000,0.000000,-13.779790,6.687158,0.058432,7.399930,48.539116,0,1,0
1783970845.014358,6.550181,-2.991220,-168.992303,0.000000,0.000000,0.000000,-13.932410,6.497311,0.058431,7.200852,48.782703,0,1,0
1783970845.064782,6.550181,-2.991220,-168.992303,0.000000,0.000000,0.000000,-13.932410,6.497311,0.058431,7.200852,48.782703,0,1,0
1783970845.114529,6.336484,-3.032308,-169.288650,0.000000,0.000000,0.000000,-14.069680,6.328457,0.058430,7.024665,49.000315,0,1,0
1783970845.164931,6.125770,-3.071694,-169.580446,0.000000,0.000000,-0.000000,-14.205760,6.162825,0.058429,6.852763,49.214678,0,1,0
1783970845.214359,6.125770,-3.071694,-169.580446,0.000000,0.000000,-0.000000,-14.205760,6.162825,0.058429,6.852763,49.214678,0,1,0
1783970845.264825,5.876493,-3.116863,-169.925481,0.000000,0.000000,-0.000000,-14.367660,5.967972,0.058428,6.651917,49.468014,0,1,0
1783970845.314509,5.658963,-3.155083,-170.173403,0.000000,-0.000000,0.000000,-14.509710,5.798852,0.058427,6.479075,49.688876,0,1,0
1783970845.364449,5.477451,-3.188001,-168.441486,0.000000,-0.000000,0.000000,-14.627580,5.656947,0.058830,6.337651,49.873349,0,1,0
1783970845.414369,5.477451,-3.188001,-168.441486,0.000000,-0.000000,0.000000,-14.627580,5.656947,0.058830,6.337651,49.873349,0,1,0
1783970845.464391,5.322339,-3.225879,-163.119868,0.000000,-0.000000,0.000000,-14.722040,5.528216,0.059201,6.223631,50.033019,0,1,0
1783970845.514918,5.176088,-3.278398,-157.788988,0.000000,-0.000000,0.000000,-14.800300,5.393966,0.059249,6.126972,50.188414,0,1,0
1783970845.564559,5.054026,-3.334840,-153.061783,0.000000,-0.000000,-0.000000,-14.857510,5.272262,0.059231,6.055109,50.322894,0,1,0
1783970845.614386,5.054026,-3.334840,-153.061783,0.000000,-0.000000,-0.000000,-14.857510,5.272262,0.059231,6.055109,50.322894,0,1,0
1783970845.664369,4.935421,-3.402206,-148.254650,0.000000,-0.000000,-0.000000,-14.905050,5.144413,0.059210,5.994446,50.459296,0,1,0
1783970845.714343,4.819533,-3.481733,-143.321380,-0.000000,0.000000,0.000000,-14.942690,5.008997,0.059189,5.945617,50.599845,0,1,0
1783970845.764319,4.710867,-3.570933,-138.420287,-0.000000,0.000000,0.000000,-14.968580,4.870813,0.059170,5.911331,50.740434,0,1,0
1783970845.814342,4.710867,-3.570933,-138.420287,0.000000,0.000000,0.000000,-14.968580,4.870813,0.059170,5.911331,50.740434,0,1,0
1783970845.864413,4.608785,-3.670597,-133.451692,0.000000,0.000000,0.000000,-14.982700,4.728847,0.059152,5.891874,50.883100,0,1,0
