cell_x,cell_y,world_x_m,world_y_m,hits,boundary_label
323,25,11.189250,-13.311632,100,outer
450,66,17.539250,-11.261632,100,outer
39,266,-3.010750,-1.261632,100,outer
214,118,5.739250,-8.661632,100,outer
509,152,20.489250,-6.961632,100,outer
367,297,13.389250,0.288368,100,outer
17,364,-4.110751,3.638369,100,outer
321,101,11.089250,-9.511632,100,outer
503,221,20.189250,-3.511632,100,outer
506,226,20.339250,-3.261632,100,outer
277,403,8.889250,5.588369,100,outer
137,509,1.889250,10.888369,100,outer
372,3,13.639250,-14.411632,100,outer
260,579,8.039250,14.388369,100,outer
318,32,10.939250,-12.961632,100,outer
451,67,17.589250,-11.211632,100,outer
388,356,14.439250,3.238369,100,outer
255,92,7.789250,-9.961632,100,outer
159,533,2.989250,12.088369,100,outer
368,298,13.439250,0.338368,100,outer
254,276,7.739250,-0.761632,100,outer
138,510,1.939250,10.938369,100,outer
170,542,3.539250,12.538369,100,outer
373,376,13.689250,4.238369,100,outer
507,227,20.389250,-3.211632,100,outer
189,555,4.489250,13.188369,100,outer
186,141,4.339250,-7.511632,100,outer
2,320,-4.860751,1.438369,100,outer
500,188,20.039250,-5.161632,100,outer
163,274,3.189250,-0.861632,100,outer
552,378,22.639250,4.338369,100,outer
68,265,-1.560750,-1.311632,100,outer
377,346,13.889250,2.738369,100,outer
143,179,2.189250,-5.611632,100,outer
148,523,2.439250,11.588369,100,outer
261,580,8.089250,14.438369,100,outer
314,406,10.739250,5.738369,100,outer
389,357,14.489250,3.288369,100,outer
220,399,6.039250,5.388369,100,outer
535,411,21.789250,5.988369,100,outer
476,96,18.839250,-9.761632,100,outer
31,383,-3.410750,4.588369,100,outer
171,543,3.589250,12.588369,100,outer
547,385,22.389250,4.688369,100,outer
205,127,5.289250,-8.211632,100,outer
258,282,7.939250,-0.461632,100,outer
182,552,4.139250,13.038369,100,outer
411,524,15.589250,11.638369,100,outer
373,3,13.689250,-14.411632,100,outer
477,469,18.889250,8.888369,100,outer
369,378,13.489250,4.338369,100,outer
315,407,10.789250,5.788369,100,outer
256,92,7.839250,-9.961632,100,outer
53,407,-2.310750,5.788369,100,outer
382,317,14.139250,1.288368,100,outer
30,274,-3.460750,-0.861632,100,outer
56,412,-2.160750,6.038369,100,outer
245,577,7.289250,14.288369,100,outer
292,280,9.639250,-0.561632,100,outer
197,271,4.889250,-1.011632,100,outer
201,278,5.089250,-0.661632,100,outer
290,90,9.539250,-10.061632,100,outer
106,269,0.339250,-1.111632,100,outer
490,115,19.539250,-8.811632,100,outer
154,166,2.739250,-6.261632,100,outer
291,580,9.589250,14.438369,100,outer
364,384,13.239250,4.638369,100,outer
177,149,3.889250,-7.111632,100,outer
296,286,9.839250,-0.261632,100,outer
134,224,1.739250,-3.361632,100,outer
342,402,12.139250,5.538369,100,outer
491,116,19.589250,-8.761632,100,outer
348,296,12.439250,0.238368,100,outer
468,478,18.439250,9.338369,100,outer
340,292,12.039250,0.038368,100,outer
379,549,13.989250,12.888369,100,outer
221,112,6.089250,-8.961632,100,outer
555,366,22.789250,3.738369,100,outer
251,400,7.589250,5.438369,100,outer
82,442,-0.860750,7.538369,100,outer
353,2,12.689250,-14.461632,100,outer
402,532,15.139250,12.038369,100,outer
370,320,13.539250,1.438369,100,outer
505,136,20.289250,-7.761632,100,outer
235,275,6.789250,-0.811632,100,outer
349,297,12.489250,0.288368,100,outer
557,326,22.889250,1.738369,100,outer
341,293,12.089250,0.088368,100,outer
417,23,15.889250,-13.411632,100,outer
441,499,17.089250,10.388369,100,outer
219,416,5.989250,6.238369,100,outer
338,404,11.939250,5.638369,100,outer
144,273,2.239250,-0.911632,100,outer
91,267,-0.410750,-1.211632,100,outer
137,234,1.889250,-2.861632,100,outer
312,86,10.639250,-10.261632,100,outer
383,375,14.189250,4.188369,100,outer
406,13,15.339250,-13.911632,100,outer
150,173,2.539250,-5.911632,100,outer
234,432,6.739250,7.038369,100,outer
348,417,12.439250,6.288369,100,outer
270,89,8.539250,-10.111632,100,outer
216,118,5.839250,-8.661632,100,outer
390,5,14.539250,-14.311632,100,outer
398,9,14.939250,-14.111632,100,outer
41,266,-2.910750,-1.261632,100,outer
5,343,-4.710751,2.588369,100,outer
93,456,-0.310750,8.238369,100,outer
159,258,2.989250,-1.661632,100,outer
487,203,19.389250,-4.411632,100,outer
138,235,1.939250,-2.811632,100,outer
313,87,10.689250,-10.211632,100,outer
508,146,20.439250,-7.261632,100,outer
418,518,15.939250,11.338369,100,outer
384,376,14.239250,4.238369,100,outer
330,405,11.539250,5.688369,100,outer
484,463,19.239250,8.588369,100,outer
391,6,14.589250,-14.261632,100,outer
134,201,1.739250,-4.511632,100,outer
431,42,16.589250,-12.461632,100,outer
388,346,14.439250,2.738369,100,outer
556,339,22.839250,2.388369,100,outer
272,580,8.639250,14.438369,100,outer
542,404,22.139250,5.638369,100,outer
146,175,2.339250,-5.811632,100,outer
488,204,19.439250,-4.361632,100,outer
554,378,22.739250,4.338369,100,outer
507,446,20.389250,7.738369,100,outer
344,568,12.239250,13.838369,100,outer
171,268,3.589250,-1.161632,100,outer
163,264,3.189250,-1.361632,100,outer
129,500,1.489250,10.438369,100,outer
14,284,-4.260751,-0.361632,100,outer
129,271,1.489250,-1.011632,100,outer
432,43,16.639250,-12.411632,100,outer
498,217,19.939250,-3.711632,100,outer
389,347,14.489250,2.788369,100,outer
321,441,11.089250,7.488369,100,outer
326,407,11.339250,5.788369,100,outer
184,552,4.239250,13.038369,100,outer
213,121,5.689250,-8.511632,100,outer
309,58,10.489250,-11.661632,100,outer
71,266,-1.410750,-1.261632,100,outer
319,102,10.989250,-9.461632,100,outer
513,233,20.689250,-2.911632,100,outer
257,276,7.889250,-0.761632,100,outer
340,570,12.039250,13.938369,100,outer
34,384,-3.260750,4.638369,100,outer
363,294,13.189250,0.138368,100,outer
503,188,20.189250,-5.161632,100,outer
166,274,3.339250,-0.861632,100,outer
37,389,-3.110750,4.888369,100,outer
380,383,14.039250,4.588369,100,outer
320,103,11.039250,-9.411632,100,outer
264,580,8.239250,14.438369,100,outer
317,443,10.889250,7.588369,100,outer
368,0,13.439250,-14.561632,100,outer
551,381,22.589250,4.488369,100,outer
223,399,6.189250,5.388369,100,outer
518,433,20.939250,7.088369,100,outer
538,411,21.939250,5.988369,100,outer
155,530,2.789250,11.938369,100,outer
363,559,13.189250,13.388369,100,outer
409,526,15.489250,11.738369,100,outer
142,182,2.139250,-5.461632,100,outer
314,288,10.739250,-0.161632,100,outer
317,34,10.889250,-12.861632,100,outer
162,160,3.139250,-6.561632,100,outer
286,455,9.339250,8.188369,100,outer
471,92,18.589250,-9.961632,100,outer
38,390,-3.060750,4.938369,100,outer
166,539,3.339250,12.388369,100,outer
72,266,-1.360750,-1.261632,100,outer
177,548,3.889250,12.838369,100,outer
200,272,5.039250,-0.961632,100,outer
550,385,22.539250,4.688369,100,outer
508,159,20.439250,-6.611632,100,outer
185,143,4.289250,-7.411632,100,outer
269,402,8.489250,5.538369,100,outer
553,310,22.689250,0.938368,100,outer
203,277,5.189250,-0.711632,100,outer
109,270,0.489250,-1.061632,100,outer
48,403,-2.560750,5.588369,100,outer
472,93,18.639250,-9.911632,100,outer
356,290,12.839250,-0.061632,100,outer
538,267,21.939250,-1.211632,100,outer
388,359,14.439250,3.388369,100,outer
348,286,12.439250,-0.261632,100,outer
359,561,12.989250,13.488369,100,outer
387,543,14.389250,12.588369,100,outer
528,253,21.439250,-1.911632,100,outer
246,275,7.339250,-0.811632,100,outer
133,218,1.689250,-3.661632,100,outer
63,419,-1.810750,6.388369,100,outer
555,356,22.789250,3.238369,100,outer
278,456,8.939250,8.238369,100,outer
298,285,9.939250,-0.311632,100,outer
204,278,5.239250,-0.661632,100,outer
410,526,15.539250,11.738369,100,outer
377,349,13.889250,2.888369,100,outer
351,297,12.589250,0.288368,100,outer
294,580,9.739250,14.438369,100,outer
362,306,13.139250,0.738368,100,outer
341,283,12.089250,-0.411632,100,outer
542,273,22.139250,-0.911632,100,outer
146,273,2.339250,-0.911632,100,outer
309,71,10.489250,-11.011632,100,outer
494,196,19.739250,-4.761632,100,outer
299,286,9.989250,-0.261632,100,outer
247,96,7.389250,-9.761632,100,outer
236,575,6.839250,14.188369,100,outer
137,224,1.889250,-3.361632,100,outer
138,189,1.939250,-5.111632,100,outer
313,41,10.689250,-12.511632,100,outer
238,276,6.939250,-0.761632,100,outer
74,433,-1.260750,7.088369,100,outer
363,307,13.189250,0.788368,100,outer
254,400,7.739250,5.438369,100,outer
340,403,12.039250,5.588369,100,outer
241,281,7.089250,-0.511632,100,outer
289,92,9.489250,-9.961632,100,outer
448,494,17.439250,10.138369,100,outer
356,2,12.839250,-14.461632,100,outer
507,171,20.389250,-6.011632,100,outer
284,279,9.239250,-0.611632,100,outer
401,10,15.089250,-14.061632,100,outer
189,270,4.489250,-1.061632,100,outer
545,283,22.289250,-0.411632,100,outer
530,420,21.539250,6.438369,100,outer
556,329,22.839250,1.888369,100,outer
147,273,2.389250,-0.911632,100,outer
388,336,14.439250,2.238369,100,outer
154,169,2.739250,-6.111632,100,outer
321,575,11.089250,14.188369,100,outer
140,234,2.039250,-2.861632,100,outer
378,551,13.939250,12.988369,100,outer
226,423,6.339250,6.588369,100,outer
230,573,6.539250,14.088369,100,outer
89,268,-0.510750,-1.161632,100,outer
558,338,22.939250,2.338369,100,outer
337,290,11.889250,-0.061632,100,outer
243,97,7.189250,-9.711632,100,outer
543,395,22.189250,5.188369,100,outer
549,289,22.489250,-0.111632,100,outer
141,235,2.089250,-2.811632,100,outer
416,25,15.839250,-13.311632,100,outer
309,48,10.489250,-12.161632,100,outer
279,285,8.989250,-0.311632,100,outer
317,577,10.889250,14.288369,100,outer
226,279,6.339250,-0.611632,100,outer
110,476,0.539250,9.238369,100,outer
137,201,1.889250,-4.511632,100,outer
386,2,14.339250,-14.461632,100,outer
275,580,8.789250,14.438369,100,outer
416,519,15.839250,11.388369,100,outer
491,204,19.589250,-4.361632,100,outer
234,399,6.739250,5.388369,100,outer
269,91,8.489250,-10.011632,100,outer
155,255,2.789250,-1.811632,100,outer
174,268,3.739250,-1.161632,100,outer
322,103,11.139250,-9.411632,100,outer
325,437,11.289250,7.288369,100,outer
526,427,21.339250,6.788369,100,outer
218,274,5.939250,-0.861632,100,outer
387,3,14.389250,-14.411632,100,outer
417,520,15.889250,11.438369,100,outer
383,378,14.189250,4.338369,100,outer
552,299,22.639250,0.388368,100,outer
114,482,0.739250,9.538369,100,outer
309,578,10.489250,14.338369,100,outer
376,339,13.839250,2.388369,100,outer
505,224,20.289250,-3.361632,100,outer
127,272,1.389250,-0.961632,100,outer
206,565,5.339250,13.688369,100,outer
483,465,19.189250,8.688369,100,outer
147,250,2.389250,-2.061632,100,outer
74,266,-1.260750,-1.261632,100,outer
442,55,17.139250,-11.811632,100,outer
18,365,-4.060751,3.688369,100,outer
198,561,4.939250,13.488369,100,outer
193,137,4.689250,-7.711632,100,outer
508,149,20.439250,-7.111632,100,outer
29,380,-3.510750,4.438369,100,outer
222,280,6.139250,-0.561632,100,outer
452,68,17.639250,-11.161632,100,outer
399,533,14.989250,12.088369,100,outer
169,274,3.489250,-0.861632,100,outer
369,299,13.489250,0.388368,100,outer
148,251,2.439250,-2.011632,100,outer
323,103,11.189250,-9.411632,100,outer
19,366,-4.010751,3.738369,100,outer
509,230,20.489250,-3.061632,100,outer
139,511,1.989250,10.988369,100,outer
180,549,4.039250,12.888369,100,outer
191,558,4.589250,13.338369,100,outer
272,403,8.639250,5.588369,100,outer
151,256,2.589250,-1.761632,100,outer
133,208,1.689250,-4.161632,100,outer
307,95,10.389250,-9.811632,100,outer
212,272,5.639250,-0.961632,100,outer
521,433,21.089250,7.088369,100,outer
255,579,7.789250,14.388369,100,outer
453,69,17.689250,-11.111632,100,outer
289,455,9.489250,8.188369,100,outer
351,287,12.589250,-0.211632,100,outer
264,282,8.239250,-0.461632,100,outer
370,300,13.539250,0.438368,100,outer
140,512,2.039250,11.038369,100,outer
335,571,11.789250,13.988369,100,outer
172,544,3.639250,12.638369,100,outer
160,161,3.039250,-6.511632,100,outer
502,190,20.139250,-5.061632,100,outer
359,407,12.989250,5.788369,100,outer
309,61,10.489250,-11.511632,100,outer
379,385,13.989250,4.688369,100,outer
380,350,14.039250,2.938369,100,outer
112,270,0.639250,-1.061632,100,outer
63,265,-1.810750,-1.311632,100,outer
478,98,18.939250,-9.661632,100,outer
249,275,7.489250,-0.811632,100,outer
173,545,3.689250,12.688369,100,outer
456,488,17.839250,9.838369,100,outer
549,387,22.489250,4.788369,100,outer
161,162,3.089250,-6.461632,100,outer
260,284,8.039250,-0.361632,100,outer
227,107,6.389250,-9.211632,100,outer
207,278,5.389250,-0.661632,100,outer
158,273,2.939250,-0.911632,100,outer
331,573,11.589250,14.088369,100,outer
489,113,19.489250,-8.911632,100,outer
191,270,4.589250,-1.061632,100,outer
518,436,20.939250,7.238369,100,outer
284,89,9.239250,-10.111632,100,outer
59,416,-2.010750,6.238369,100,outer
302,286,10.139250,-0.261632,100,outer
554,358,22.739250,3.338369,100,outer
4,300,-4.760751,0.438368,100,outer
386,365,14.339250,3.688369,100,outer
192,271,4.639250,-1.011632,100,outer
24,278,-3.760751,-0.661632,100,outer
555,323,22.789250,1.588369,100,outer
269,454,8.489250,8.138369,100,outer
257,400,7.889250,5.438369,100,outer
244,281,7.239250,-0.511632,100,outer
388,543,14.439250,12.588369,100,outer
55,265,-2.210750,-1.311632,100,outer
222,113,6.139250,-8.911632,100,outer
375,392,13.789250,5.038369,100,outer
240,576,7.039250,14.238369,100,outer
287,279,9.389250,-0.611632,100,outer
308,73,10.439250,-10.911632,100,outer
387,366,14.389250,3.738369,100,outer
332,430,11.639250,6.938369,100,outer
140,272,2.039250,-0.961632,100,outer
200,131,5.039250,-8.011632,100,outer
355,5,12.789250,-14.311632,100,outer
270,455,8.539250,8.188369,100,outer
372,323,13.639250,1.588369,100,outer
245,282,7.289250,-0.461632,100,outer
285,89,9.289250,-10.111632,100,outer
312,43,10.639250,-12.411632,100,outer
3,340,-4.810751,2.438369,100,outer
229,274,6.489250,-0.861632,100,outer
490,458,19.539250,8.338369,100,outer
424,513,16.239250,11.088369,100,outer
319,576,10.989250,14.238369,100,outer
389,3,14.489250,-14.411632,100,outer
351,565,12.589250,13.688369,100,outer
263,452,8.189250,8.038369,100,outer
324,282,11.239250,-0.461632,100,outer
95,459,-0.210750,8.388369,100,outer
230,275,6.539250,-0.811632,100,outer
546,395,22.339250,5.188369,100,outer
370,398,13.539250,5.338369,100,outer
136,231,1.839250,-3.011632,100,outer
376,329,13.839250,1.888369,100,outer
196,133,4.839250,-7.911632,100,outer
282,285,9.139250,-0.311632,100,outer
311,83,10.589250,-10.411632,100,outer
327,436,11.389250,7.238369,100,outer
314,88,10.739250,-10.161632,100,outer
278,580,8.939250,14.438369,100,outer
236,434,6.839250,7.138369,100,outer
237,399,6.889250,5.388369,100,outer
43,268,-2.810750,-1.161632,100,outer
433,45,16.689250,-12.311632,100,outer
120,488,1.039250,9.838369,100,outer
169,264,3.489250,-1.361632,100,outer
463,482,18.189250,9.538369,100,outer
267,278,8.389250,-0.661632,100,outer
153,256,2.689250,-1.761632,100,outer
308,50,10.439250,-12.061632,100,outer
238,400,6.939250,5.438369,100,outer
379,339,13.989250,2.388369,100,outer
434,46,16.739250,-12.261632,100,outer
10,356,-4.460751,3.238369,100,outer
558,341,22.939250,2.488369,100,outer
553,375,22.689250,4.188369,100,outer
121,489,1.089250,9.888369,100,outer
551,302,22.589250,0.538368,100,outer
168,155,3.439250,-6.811632,100,outer
309,280,10.489250,-0.561632,100,outer
320,289,11.039250,-0.111632,100,outer
459,484,17.989250,9.638369,100,outer
370,555,13.539250,13.188369,100,outer
202,562,5.139250,13.538369,100,outer
378,1,13.939250,-14.511632,100,outer
459,75,17.989250,-10.811632,100,outer
14,362,-4.260751,3.538369,100,outer
194,558,4.739250,13.338369,100,outer
275,403,8.789250,5.588369,100,outer
136,208,1.839250,-4.161632,100,outer
235,101,6.789250,-9.511632,100,outer
258,579,7.939250,14.388369,100,outer
210,273,5.539250,-0.911632,100,outer
365,296,13.289250,0.238368,100,outer
135,508,1.789250,10.838369,100,outer
526,250,21.339250,-2.061632,100,outer
195,559,4.789250,13.388369,100,outer
497,452,19.889250,8.038369,100,outer
187,555,4.389250,13.188369,100,outer
0,320,-4.960751,1.438369,100,outer
66,265,-1.660750,-1.311632,100,outer
316,31,10.839250,-13.011632,100,outer
470,89,18.539250,-10.111632,100,outer
312,406,10.639250,5.738369,100,outer
207,124,5.389250,-8.361632,100,outer
307,62,10.389250,-11.461632,100,outer
32,272,-3.360750,-0.961632,100,outer
366,297,13.339250,0.288368,100,outer
157,532,2.889250,12.038369,100,outer
473,94,18.689250,-9.861632,100,outer
555,313,22.789250,1.088368,100,outer
40,392,-2.960750,5.038369,100,outer
545,391,22.289250,4.988369,100,outer
530,256,21.539250,-1.761632,100,outer
313,407,10.689250,5.788369,100,outer
308,63,10.439250,-11.411632,100,outer
254,92,7.739250,-9.961632,100,outer
378,387,13.939250,4.788369,100,outer
495,118,19.789250,-8.661632,100,outer
432,507,16.639250,10.788369,100,outer
474,95,18.739250,-9.811632,100,outer
527,250,21.389250,-2.061632,100,outer
195,271,4.789250,-1.011632,100,outer
496,119,19.839250,-8.611632,100,outer
51,406,-2.410750,5.738369,100,outer
353,299,12.689250,0.388368,100,outer
104,269,0.239250,-1.111632,100,outer
304,579,10.239250,14.388369,100,outer
437,503,16.889250,10.588369,100,outer
364,308,13.239250,0.838368,100,outer
499,124,19.989250,-8.361632,100,outer
384,323,14.239250,1.588369,100,outer
290,279,9.539250,-0.611632,100,outer
136,221,1.839250,-3.511632,100,outer
470,475,18.539250,9.188369,100,outer
353,564,12.689250,13.638369,100,outer
273,455,8.689250,8.188369,100,outer
199,277,4.989250,-0.711632,100,outer
232,274,6.639250,-0.861632,100,outer
346,296,12.339250,0.238368,100,outer
365,309,13.289250,0.888368,100,outer
338,292,11.939250,0.038368,100,outer
327,17,11.389250,-13.711632,100,outer
76,435,-1.160750,7.188369,100,outer
363,385,13.189250,4.688369,100,outer
308,449,10.439250,7.888369,100,outer
142,237,2.139250,-2.711632,100,outer
176,150,3.839250,-7.061632,100,outer
214,405,5.739250,5.688369,100,outer
374,394,13.739250,5.138369,100,outer
327,282,11.389250,-0.461632,100,outer
386,368,14.339250,3.838369,100,outer
387,333,14.389250,2.088369,100,outer
233,275,6.689250,-0.811632,100,outer
378,364,13.939250,3.638369,100,outer
489,201,19.489250,-4.511632,100,outer
423,515,16.189250,11.188369,100,outer
285,285,9.289250,-0.311632,100,outer
558,331,22.939250,1.988369,100,outer
236,280,6.839250,-0.561632,100,outer
553,365,22.689250,3.688369,100,outer
47,264,-2.610750,-1.361632,100,outer
228,425,6.439250,6.688369,100,outer
175,270,3.789250,-1.061632,100,outer
224,571,6.239250,13.988369,100,outer
240,399,7.039250,5.388369,100,outer
396,9,14.839250,-14.111632,100,outer
548,286,22.439250,-0.261632,100,outer
339,292,11.989250,0.038368,100,outer
372,555,13.639250,13.188369,100,outer
358,391,12.939250,4.988369,100,outer
270,278,8.539250,-0.661632,100,outer
346,8,12.339250,-14.161632,100,outer
395,538,14.789250,12.338369,100,outer
461,483,18.089250,9.588369,100,outer
148,172,2.439250,-5.961632,100,outer
232,431,6.639250,6.988369,100,outer
347,418,12.389250,6.338369,100,outer
179,276,3.989250,-0.761632,100,outer
509,151,20.489250,-7.011632,100,outer
554,302,22.739250,0.538368,100,outer
321,100,11.089250,-9.561632,100,outer
116,485,0.839250,9.688369,100,outer
505,446,20.289250,7.738369,100,outer
149,253,2.489250,-1.911632,100,outer
323,289,11.189250,-0.111632,100,outer
160,262,3.039250,-1.461632,100,outer
451,66,17.589250,-11.261632,100,outer
213,274,5.689250,-0.861632,100,outer
381,1,14.089250,-14.511632,100,outer
454,71,17.739250,-11.011632,100,outer
278,403,8.939250,5.588369,100,outer
319,26,10.989250,-13.261632,100,outer
229,398,6.489250,5.338369,100,outer
507,226,20.389250,-3.261632,100,outer
21,369,-3.910751,3.888369,100,outer
325,106,11.289250,-9.261632,100,outer
261,579,8.089250,14.388369,100,outer
161,263,3.089250,-1.411632,100,outer
389,356,14.489250,3.238369,100,outer
338,570,11.939250,13.938369,100,outer
31,382,-3.410750,4.538369,100,outer
379,342,13.989250,2.538369,100,outer
455,72,17.789250,-10.961632,100,outer
508,227,20.439250,-3.211632,100,outer
163,538,3.189250,12.338369,100,outer
372,303,13.639250,0.588368,100,outer
142,515,2.139250,11.188369,100,outer
182,551,4.139250,12.988369,100,outer
500,452,20.039250,8.038369,100,outer
511,232,20.589250,-2.961632,100,outer
369,377,13.489250,4.288369,100,outer
557,348,22.889250,2.838369,100,outer
315,406,10.789250,5.738369,100,outer
221,399,6.089250,5.388369,100,outer
361,293,13.089250,0.088368,100,outer
338,426,11.939250,6.738369,100,outer
284,455,9.239250,8.188369,100,outer
345,285,12.289250,-0.311632,100,outer
259,282,7.989250,-0.461632,100,outer
183,552,4.189250,13.038369,100,outer
430,509,16.539250,10.888369,100,outer
136,211,1.839250,-4.011632,100,outer
316,407,10.839250,5.788369,100,outer
536,410,21.839250,5.938369,100,outer
201,277,5.089250,-0.711632,100,outer
509,164,20.489250,-6.361632,100,outer
315,33,10.789250,-12.911632,100,outer
164,538,3.239250,12.338369,100,outer
554,315,22.739250,1.188368,100,outer
206,126,5.339250,-8.261632,100,outer
335,11,11.789250,-14.011632,100,outer
57,412,-2.110750,6.038369,100,outer
250,578,7.539250,14.338369,100,outer
338,282,11.939250,-0.461632,100,outer
548,384,22.439250,4.638369,100,outer
134,223,1.739250,-3.411632,100,outer
342,401,12.139250,5.488369,100,outer
107,269,0.389250,-1.111632,100,outer
556,361,22.839250,3.488369,100,outer
362,1,13.139250,-14.511632,100,outer
536,266,21.839250,-1.261632,100,outer
58,413,-2.060750,6.088369,100,outer
292,580,9.639250,14.438369,100,outer
286,91,9.339250,-10.011632,100,outer
310,448,10.539250,7.838369,100,outer
2,332,-4.860751,2.038369,100,outer
178,149,3.939250,-7.111632,100,outer
49,264,-2.510750,-1.361632,100,outer
61,418,-1.910750,6.338369,100,outer
297,286,9.889250,-0.261632,100,outer
234,575,6.739250,14.188369,100,outer
202,277,5.139250,-0.711632,100,outer
557,325,22.889250,1.688369,100,outer
349,296,12.489250,0.238368,100,outer
354,411,12.739250,5.988369,100,outer
341,292,12.089250,0.038368,100,outer
495,121,19.789250,-8.511632,100,outer
338,403,11.939250,5.588369,100,outer
144,272,2.239250,-0.961632,100,outer
540,272,22.039250,-0.961632,100,outer
512,439,20.639250,7.388369,100,outer
354,2,12.739250,-14.461632,100,outer
493,197,19.689250,-4.711632,100,outer
403,532,15.189250,12.038369,100,outer
310,75,10.539250,-10.811632,100,outer
469,477,18.489250,9.288369,100,outer
213,408,5.689250,5.838369,100,outer
342,293,12.139250,0.088368,100,outer
139,193,1.989250,-4.911632,100,outer
5,342,-4.710751,2.538369,100,outer
145,273,2.289250,-0.911632,100,outer
421,28,16.089250,-13.161632,100,outer
364,311,13.239250,0.988368,100,outer
313,86,10.689250,-10.261632,100,outer
235,575,6.789250,14.188369,100,outer
376,551,13.839250,12.988369,100,outer
362,387,13.139250,4.788369,100,outer
399,9,14.989250,-14.111632,100,outer
271,89,8.589250,-10.111632,100,outer
87,268,-0.610750,-1.161632,100,outer
556,338,22.839250,2.338369,100,outer
375,326,13.789250,1.738369,100,outer
410,18,15.539250,-13.661632,100,outer
265,454,8.289250,8.138369,100,outer
361,391,13.089250,4.988369,100,outer
97,461,-0.110750,8.488369,100,outer
422,29,16.139250,-13.111632,100,outer
273,278,8.689250,-0.661632,100,outer
547,289,22.389250,-0.111632,100,outer
224,273,6.239250,-0.911632,100,outer
182,276,4.139250,-0.761632,100,outer
392,6,14.639250,-14.261632,100,outer
432,42,16.639250,-12.461632,100,outer
411,19,15.589250,-13.611632,100,outer
389,346,14.489250,2.738369,100,outer
384,2,14.239250,-14.461632,100,outer
12,359,-4.360751,3.388369,100,outer
326,406,11.339250,5.738369,100,outer
319,281,10.989250,-0.511632,100,outer
345,419,12.289250,6.388369,100,outer
267,91,8.389250,-10.011632,100,outer
435,47,16.789250,-12.211632,100,outer
3,310,-4.810751,0.938368,100,outer
357,393,12.889250,5.088369,100,outer
277,284,8.889250,-0.361632,100,outer
216,274,5.839250,-0.861632,100,outer
236,103,6.839250,-9.411632,100,outer
310,52,10.539250,-11.961632,100,outer
340,569,12.039250,13.888369,100,outer
550,299,22.539250,0.388368,100,outer
13,360,-4.310751,3.438369,100,outer
147,174,2.389250,-5.861632,100,outer
436,48,16.839250,-12.161632,100,outer
502,222,20.139250,-3.461632,100,outer
125,272,1.289250,-0.961632,100,outer
539,406,21.989250,5.738369,100,outer
358,394,12.939250,5.138369,100,outer
312,98,10.639250,-9.661632,100,outer
504,448,20.239250,7.838369,100,outer
524,426,21.239250,6.738369,100,outer
262,277,8.139250,-0.711632,100,outer
341,570,12.089250,13.938369,100,outer
327,406,11.389250,5.738369,100,outer
314,287,10.739250,-0.211632,100,outer
220,280,6.039250,-0.561632,100,outer
509,154,20.489250,-6.861632,100,outer
503,223,20.189250,-3.411632,100,outer
167,274,3.389250,-0.861632,100,outer
38,389,-3.060750,4.888369,100,outer
177,547,3.889250,12.788369,100,outer
554,305,22.739250,0.688368,100,outer
318,443,10.939250,7.588369,100,outer
313,99,10.689250,-9.611632,100,outer
305,95,10.289250,-9.811632,100,outer
499,189,19.989250,-5.111632,100,outer
553,309,22.689250,0.888368,100,outer
476,471,18.839250,8.988369,100,outer
315,288,10.789250,-0.161632,100,outer
356,289,12.839250,-0.111632,100,outer
388,358,14.439250,3.338369,100,outer
287,455,9.389250,8.188369,100,outer
348,285,12.439250,-0.311632,100,outer
138,512,1.939250,11.038369,100,outer
178,548,3.939250,12.838369,100,outer
475,97,18.789250,-9.711632,100,outer
197,561,4.889250,13.488369,100,outer
42,395,-2.860750,5.188369,100,outer
270,402,8.539250,5.538369,100,outer
2,322,-4.860751,1.538369,100,outer
519,432,20.989250,7.038369,100,outer
410,525,15.539250,11.688369,100,outer
377,348,13.889250,2.838369,100,outer
384,547,14.239250,12.788369,100,outer
364,0,13.239250,-14.561632,100,outer
253,578,7.689250,14.338369,100,outer
349,286,12.489250,-0.261632,100,outer
52,408,-2.360750,5.838369,100,outer
476,98,18.839250,-9.661632,100,outer
247,275,7.389250,-0.811632,100,outer
529,253,21.489250,-1.911632,100,outer
547,387,22.389250,4.788369,100,outer
159,162,2.989250,-6.461632,100,outer
532,258,21.639250,-1.661632,100,outer
137,223,1.889250,-3.411632,100,outer
110,269,0.539250,-1.111632,100,outer
329,573,11.489250,14.088369,100,outer
477,471,18.889250,8.988369,100,outer
356,410,12.839250,5.938369,100,outer
182,145,4.139250,-7.311632,100,outer
53,409,-2.310750,5.888369,100,outer
382,319,14.139250,1.388369,100,outer
342,283,12.139250,-0.411632,100,outer
314,35,10.739250,-12.811632,100,outer
6,297,-4.660751,0.288368,100,outer
385,324,14.289250,1.638369,100,outer
237,575,6.889250,14.188369,100,outer
284,278,9.239250,-0.661632,100,outer
376,361,13.839250,3.488369,100,outer
267,454,8.389250,8.138369,100,outer
341,403,12.089250,5.588369,100,outer
242,281,7.139250,-0.511632,100,outer
290,92,9.539250,-9.961632,100,outer
147,272,2.389250,-0.961632,100,outer
367,312,13.389250,1.038368,100,outer
78,438,-1.060750,7.338369,100,outer
556,328,22.839250,1.838369,100,outer
220,113,6.039250,-8.911632,100,outer
238,576,6.939250,14.238369,100,outer
378,550,13.939250,12.938369,100,outer
250,401,7.539250,5.488369,100,outer
