time_sec,elapsed_sec,confidence,visible,avg_speed_mps,ips_x_m,ips_y_m,speed_mps,throttle_command,steering_command
1786996099.609100819,2.599362,0.982033,1,2.344343,-16.446700,8.730700,3.164322,0.130000,0.031322
1786996099.659282446,2.649544,0.982422,1,2.409001,-16.285000,8.970300,3.811479,0.130000,0.031322
1786996099.709097385,2.699358,0.982422,1,2.364583,-16.285000,8.970300,3.811479,0.130000,0.024220
1786996099.759484529,2.749746,0.982202,1,2.409827,-16.151600,9.174100,2.649270,0.130000,0.024220
1786996099.809143305,2.799404,0.982202,1,2.367087,-16.151600,9.174100,2.649270,0.130000,0.019350
1786996099.860420465,2.850682,0.982190,1,2.429318,-15.991400,9.426300,3.436317,0.130000,0.019350
1786996099.909153461,2.899415,0.982190,1,2.483714,-15.845900,9.661000,3.487237,0.130000,0.014722
1786996099.959134340,2.949395,0.982425,1,2.441632,-15.845900,9.661000,3.487237,0.130000,0.014722
1786996100.009332895,2.999594,0.982352,1,2.492797,-15.702400,9.896800,3.216475,0.130000,0.011161
1786996100.059394121,3.049655,0.982352,1,2.451841,-15.702400,9.896800,3.216475,0.130000,0.011161
1786996100.110173702,3.100435,0.982352,1,2.411718,-15.702400,9.896800,3.216475,0.130000,0.008931
1786996100.159113169,3.149374,0.983139,1,2.544427,-15.428000,10.357200,7.899884,0.130000,0.008931
1786996100.211419821,3.201681,0.983139,1,2.502858,-15.428000,10.357200,7.899884,0.130000,0.007360
1786996100.259050369,3.249311,0.983139,1,2.565150,-15.265100,10.634500,2.810786,0.130000,0.007360
1786996100.309082270,3.299343,0.982069,1,2.526248,-15.265100,10.634500,2.810786,0.130000,0.008180
1786996100.359191895,3.349453,0.982073,1,2.572822,-15.122900,10.878700,3.268940,0.130000,0.008180
1786996100.409170866,3.399432,0.982073,1,2.534993,-15.122900,10.878700,3.268940,0.130000,0.012030
1786996100.460317612,3.450579,0.981953,1,2.584940,-14.971800,11.140200,3.368538,0.130000,0.012030
1786996100.509140253,3.499401,0.981953,1,2.548881,-14.971800,11.140200,3.368538,0.130000,0.014759
1786996100.559097290,3.549358,0.982127,1,2.588948,-14.837500,11.373900,3.328894,0.130000,0.014759
1786996100.609221697,3.599483,0.982257,1,2.625084,-14.708800,11.599700,3.254051,0.130000,0.022540
1786996100.659195662,3.649457,0.982257,1,2.589153,-14.708800,11.599700,3.254051,0.130000,0.022540
1786996100.709968567,3.700230,0.982351,1,2.624722,-14.579500,11.828800,3.235230,0.130000,0.044839
1786996100.759110689,3.749372,0.982351,1,2.590320,-14.579500,11.828800,3.235230,0.130000,0.044839
1786996100.809356928,3.799618,0.982349,1,2.624408,-14.453200,12.055800,3.088373,0.130000,0.067474
1786996100.859196424,3.849458,0.982276,1,2.661314,-14.322400,12.295300,3.131203,0.130000,0.067474
1786996100.909607172,3.899868,0.982276,1,2.626913,-14.322400,12.295300,3.131203,0.084500,0.437215
1786996100.959155321,3.949416,0.982594,1,2.665498,-14.189800,12.544700,3.787284,0.084500,0.437215
1786996101.009134054,3.999395,0.982594,1,2.632196,-14.189800,12.544700,3.787284,0.084500,0.426966
1786996101.059123993,4.049385,0.982452,1,2.660637,-14.077800,12.764600,2.808135,0.084500,0.426966
1786996101.109813690,4.100075,0.982373,1,2.688079,-13.973900,12.989300,2.912094,0.084500,0.417155
1786996101.159168005,4.149429,0.982373,1,2.656152,-13.973900,12.989300,2.912094,0.084500,0.417155
1786996101.210407972,4.200669,0.982303,1,2.667724,-13.917900,13.165300,2.069137,0.084500,0.419889
1786996101.259135246,4.249396,0.982303,1,2.637133,-13.917900,13.165300,2.069137,0.084500,0.419889
1786996101.309117079,4.299378,0.982346,1,2.650918,-13.881600,13.352900,2.257773,0.084500,0.427175
1786996101.359230042,4.349491,0.982346,1,2.659903,-13.866800,13.524200,2.044831,0.084500,0.427175
1786996101.409160852,4.399422,0.982397,1,2.629713,-13.866800,13.524200,2.044831,0.084500,0.432778
1786996101.459126711,4.449388,0.982494,1,2.638825,-13.869100,13.696100,2.128958,0.084500,0.432778
1786996101.509136677,4.499398,0.982494,1,2.609496,-13.869100,13.696100,2.128958,0.084500,0.437015
1786996101.559111834,4.549373,0.982470,1,2.618130,-13.888300,13.864700,2.023691,0.084500,0.437015
1786996101.609641075,4.599902,0.982621,1,2.627131,-13.925300,14.034500,2.216918,0.084500,0.440631
1786996101.659308195,4.649569,0.982621,1,2.599079,-13.925300,14.034500,2.216918,0.084500,0.440631
1786996101.709448576,4.699710,0.982392,1,2.607012,-13.977600,14.193700,1.852774,0.084500,0.445719
1786996101.759153843,4.749415,0.982392,1,2.579728,-13.977600,14.193700,1.852774,0.084500,0.445719
1786996101.809136868,4.799398,0.982726,1,2.590350,-14.051400,14.357800,2.454839,0.084500,0.447033
1786996101.859735250,4.849996,0.982405,1,2.596111,-14.131300,14.495400,1.741731,0.084500,0.447033
1786996101.909111261,4.899372,0.982405,1,2.569970,-14.131300,14.495400,1.741731,0.084500,0.447520
1786996101.960462332,4.950723,0.982696,1,2.580055,-14.238700,14.642200,2.421941,0.084500,0.447520
1786996102.009127140,4.999388,0.982696,1,2.554941,-14.238700,14.642200,2.421941,0.084500,0.447089
1786996102.059101582,5.049363,0.982331,1,2.560753,-14.344100,14.758600,1.689118,0.084500,0.447089
1786996102.109482050,5.099743,0.982618,1,2.572321,-14.484500,14.883700,2.499570,0.084500,0.445585
1786996102.159225225,5.149486,0.982618,1,2.547482,-14.484500,14.883700,2.499570,0.084500,0.445585
1786996102.209125519,5.199387,0.982573,1,2.553641,-14.614000,14.976200,1.880912,0.084500,0.439717
1786996102.259142160,5.249403,0.982573,1,2.529308,-14.614000,14.976200,1.880912,0.084500,0.439717
1786996102.309130192,5.299391,0.982374,1,2.538605,-14.766700,15.063100,1.976792,0.084500,0.435823
1786996102.359133005,5.349394,0.982374,1,2.548848,-14.933700,15.135100,2.090386,0.084500,0.435823
1786996102.409096479,5.399358,0.982341,1,2.525286,-14.933700,15.135100,2.090386,0.084500,0.430539
1786996102.459139585,5.449401,0.982432,1,2.535473,-15.107700,15.188100,2.216181,0.084500,0.430539
1786996102.509188890,5.499450,0.982432,1,2.512398,-15.107700,15.188100,2.216181,0.084500,0.424158
1786996102.559115171,5.549376,0.982229,1,2.521868,-15.282600,15.221100,1.959137,0.084500,0.424158
1786996102.609145403,5.599406,0.982229,1,2.529638,-15.451700,15.235100,2.239428,0.084500,0.416941
1786996102.659283161,5.649544,0.982539,1,2.507185,-15.451700,15.235100,2.239428,0.084500,0.416941
1786996102.709123373,5.699384,0.982533,1,2.513605,-15.613200,15.232600,1.951972,0.084500,0.401358
1786996102.759371996,5.749633,0.982533,1,2.491636,-15.613200,15.232600,1.951972,0.084500,0.401358
1786996102.810444355,5.800705,0.982544,1,2.500062,-15.788200,15.212700,2.119783,0.084500,0.388772
1786996102.859142303,5.849403,0.982544,1,2.479248,-15.788200,15.212700,2.119783,0.084500,0.388772
1786996102.909106731,5.899368,0.982152,1,2.487428,-15.956500,15.176600,1.787453,0.084500,0.373194
1786996102.959100246,5.949361,0.982271,1,2.500355,-16.147900,15.114300,2.388926,0.084500,0.373194
1786996103.009712219,5.999973,0.982271,1,2.479253,-16.147900,15.114300,2.388926,0.084500,0.347636
1786996103.059165239,6.049426,0.982319,1,2.487140,-16.303600,15.045400,2.007306,0.084500,0.347636
1786996103.109113932,6.099375,0.982319,1,2.466777,-16.303600,15.045400,2.007306,0.084500,0.322738
1786996103.159368992,6.149630,0.982317,1,2.476361,-16.463400,14.956400,2.149140,0.084500,0.322738
1786996103.209379435,6.199641,0.982317,1,2.486621,-16.618000,14.850400,2.228978,0.084500,0.287414
1786996103.259136677,6.249398,0.982347,1,2.466823,-16.618000,14.850400,2.228978,0.084500,0.287414
1786996103.309977770,6.300239,0.981989,1,2.472732,-16.744400,14.747900,1.660060,0.084500,0.245028
1786996103.360580921,6.350842,0.981989,1,2.453035,-16.744400,14.747900,1.660060,0.084500,0.245028
1786996103.409130096,6.399391,0.982228,1,2.465452,-16.888700,14.611600,2.418045,0.130000,0.151659
1786996103.459213734,6.449475,0.982228,1,2.446305,-16.888700,14.611600,2.418045,0.130000,0.151659
1786996103.509448528,6.499710,0.982133,1,2.454782,-17.009300,14.480700,1.992939,0.130000,0.100705
1786996103.559151888,6.549413,0.982133,1,2.436154,-17.009300,14.480700,1.992939,0.130000,0.100705
1786996103.609164238,6.599425,0.982179,1,2.450300,-17.147100,14.315400,2.505350,0.130000,0.043843
1786996103.660430908,6.650692,0.982226,1,2.470641,-17.302700,14.106000,3.059919,0.130000,0.043843
1786996103.709152460,6.699414,0.982226,1,2.452672,-17.302700,14.106000,3.059919,0.130000,-0.017718
1786996103.761445045,6.751706,0.982629,1,2.473304,-17.451300,13.883500,3.678986,0.130000,-0.017718
1786996103.809092283,6.799353,0.982629,1,2.492247,-17.582100,13.674400,2.758441,0.130000,-0.077740
1786996103.859309435,6.849571,0.982405,1,2.473959,-17.582100,13.674400,2.758441,0.130000,-0.077740
1786996103.914436579,6.904698,0.982213,1,2.495155,-17.729900,13.433500,3.175807,0.130000,-0.126051
1786996103.959169865,6.949431,0.982213,1,2.479092,-17.729900,13.433500,3.175807,0.130000,-0.126051
1786996104.012435198,7.002696,0.982396,1,2.501959,-17.885800,13.186400,3.529702,0.084500,-0.206434
1786996104.059596539,7.049858,0.982396,1,2.485192,-17.885800,13.186400,3.529702,0.084500,-0.206434
1786996104.110657692,7.100919,0.982396,1,2.467349,-17.885800,13.186400,3.529702,0.084500,-0.206434
1786996104.159198284,7.149459,0.983100,1,2.528633,-18.210200,12.732700,10.558289,0.084500,-0.206434
1786996104.211742163,7.202003,0.983100,1,2.510185,-18.210200,12.732700,10.558289,0.084500,-0.369992
1786996104.259475470,7.249737,0.983100,1,2.493645,-18.210200,12.732700,10.558289,0.084500,-0.369992
1786996104.309159756,7.299421,0.981792,1,2.515038,-18.390500,12.518500,2.318236,0.084500,-0.414083
1786996104.364405155,7.354666,0.982005,1,2.520994,-18.519000,12.388600,2.225156,0.084500,-0.414083
1786996104.409213543,7.399475,0.982005,1,2.505725,-18.519000,12.388600,2.225156,0.084500,-0.418972
1786996104.459136724,7.449398,0.982141,1,2.512475,-18.650100,12.272100,2.191280,0.084500,-0.418972
1786996104.509138823,7.499400,0.982141,1,2.495725,-18.650100,12.272100,2.191280,0.084500,-0.425336
1786996104.559202909,7.549464,0.982009,1,2.500313,-18.778200,12.176900,1.836329,0.084500,-0.425336
1786996104.609129667,7.599391,0.981907,1,2.508410,-18.938100,12.081200,2.093316,0.084500,-0.427231
1786996104.659495831,7.649757,0.981907,1,2.491880,-18.938100,12.081200,2.093316,0.084500,-0.427231
1786996104.711426258,7.701687,0.981907,1,2.475092,-18.938100,12.081200,2.093316,0.084500,-0.428372
1786996104.759196043,7.749457,0.982999,1,2.504433,-19.258100,11.951700,5.243144,0.084500,-0.428372
1786996104.809703827,7.799965,0.982999,1,2.488223,-19.258100,11.951700,5.243144,0.084500,-0.422174
1786996104.859139919,7.849401,0.982999,1,2.472552,-19.258100,11.951700,5.243144,0.084500,-0.422174
1786996104.909137964,7.899399,0.981938,1,2.483093,-19.459900,11.906100,1.831474,0.084500,-0.422013
1786996104.959295273,7.949556,0.981988,1,2.489557,-19.634800,11.887000,2.041890,0.084500,-0.422013
1786996105.009363413,7.999624,0.981988,1,2.473966,-19.634800,11.887000,2.041890,0.084500,-0.414266
1786996105.062422991,8.052684,0.981950,1,2.481581,-19.827300,11.886900,2.191489,0.084500,-0.414266
1786996105.109206200,8.099467,0.981950,1,2.467247,-19.827300,11.886900,2.191489,0.084500,-0.412012
1786996105.159634352,8.149895,0.981933,1,2.472311,-19.992100,11.904100,1.899978,0.084500,-0.412012
1786996105.209121227,8.199382,0.981933,1,2.479381,-20.168700,11.940500,2.154190,0.084500,-0.407824
1786996105.259124517,8.249386,0.982056,1,2.464351,-20.168700,11.940500,2.154190,0.084500,-0.407824
1786996105.311618090,8.301879,0.982056,1,2.448760,-20.168700,11.940500,2.154190,0.084500,-0.400722
1786996105.359199524,8.349461,0.981005,1,2.455660,-20.334800,11.992600,1.385560,0.084500,-0.400722
1786996105.409153700,8.399415,0.982636,1,2.461777,-20.495000,12.060900,4.150359,0.084500,-0.390132
1786996105.459090471,8.449352,0.982636,1,2.471791,-20.676100,12.162000,2.604738,0.084500,-0.390132
1786996105.509186506,8.499448,0.982745,1,2.457222,-20.676100,12.162000,2.604738,0.084500,-0.381159
1786996105.559122562,8.549384,0.982745,1,2.442869,-20.676100,12.162000,2.604738,0.084500,-0.381159
1786996105.609201670,8.599463,0.980981,1,2.452530,-20.843200,12.281500,1.495109,0.084500,-0.381159
1786996105.659108400,8.649369,0.980981,1,2.438382,-20.843200,12.281500,1.495109,0.084500,-0.381159
1786996105.709625721,8.699887,0.981157,1,2.446412,-20.987400,12.410000,1.996536,0.084500,-0.361716
1786996105.759577036,8.749838,0.981157,1,2.432443,-20.987400,12.410000,1.996536,0.084500,-0.361716
1786996105.809172153,8.799433,0.981398,1,2.442119,-21.125600,12.562300,2.309156,0.084500,-0.350585
1786996105.859137297,8.849398,0.981398,1,2.428331,-21.125600,12.562300,2.309156,0.084500,-0.350585
1786996105.909581184,8.899842,0.981751,1,2.434662,-21.232200,12.705900,2.191317,0.084500,-0.336789
