time_sec,elapsed_sec,confidence,visible,avg_speed_mps,ips_x_m,ips_y_m,speed_mps,throttle_command,steering_command
1786469588.619553804,5.350032,0.983262,1,2.672586,-15.489900,15.299400,2.006125,0.084500,0.412430
1786469588.669782877,5.400261,0.983262,1,2.673812,-15.630600,15.292900,2.044385,0.084500,0.412430
1786469588.719721556,5.450199,0.983351,1,2.649313,-15.630600,15.292900,2.044385,0.084500,0.398640
1786469588.769569159,5.500047,0.983375,1,2.651309,-15.772500,15.274800,2.010508,0.084500,0.398640
1786469588.819534540,5.550012,0.983415,1,2.654712,-15.920500,15.243200,2.101490,0.084500,0.391975
1786469588.869578362,5.600056,0.983415,1,2.630981,-15.920500,15.243200,2.101490,0.084500,0.391975
1786469588.919553041,5.650031,0.983477,1,2.633060,-16.057600,15.201800,2.062798,0.084500,0.355796
1786469588.969528675,5.700006,0.983509,1,2.636195,-16.196800,15.147400,2.119665,0.084500,0.355796
1786469589.019471407,5.749949,0.983509,1,2.637863,-16.323900,15.085800,2.000983,0.084500,0.337595
1786469589.069566727,5.800045,0.983574,1,2.615081,-16.323900,15.085800,2.000983,0.084500,0.337595
1786469589.119677067,5.850155,0.983575,1,2.618642,-16.455300,15.009500,2.147310,0.084500,0.316054
1786469589.169644594,5.900122,0.983690,1,2.621190,-16.575800,14.927400,2.120124,0.084500,0.316054
1786469589.219841480,5.950319,0.983690,1,2.599077,-16.575800,14.927400,2.120124,0.084500,0.256805
1786469589.269625902,6.000104,0.983766,1,2.601506,-16.689300,14.838700,2.123382,0.084500,0.256805
1786469589.319527626,6.050005,0.983705,1,2.603176,-16.794100,14.746100,1.923691,0.084500,0.217418
1786469589.369783640,6.100261,0.983705,1,2.605393,-16.896600,14.644400,2.160802,0.084500,0.217418
1786469589.419639587,6.150117,0.983797,1,2.584281,-16.896600,14.644400,2.160802,0.130000,0.144587
1786469589.469502687,6.199980,0.983718,1,2.587504,-16.997200,14.534700,2.054591,0.130000,0.144587
1786469589.519474983,6.249953,0.983636,1,2.590971,-17.094300,14.419100,2.050277,0.130000,0.116204
1786469589.569533825,6.300012,0.983636,1,2.570383,-17.094300,14.419100,2.050277,0.130000,0.116204
1786469589.619605064,6.350083,0.983695,1,2.577641,-17.201600,14.281100,2.514089,0.130000,0.032409
1786469589.669536352,6.400014,0.983718,1,2.589346,-17.320200,14.115600,2.913372,0.130000,0.032409
1786469589.719505548,6.449983,0.983718,1,2.569284,-17.320200,14.115600,2.913372,0.130000,-0.022322
1786469589.769539833,6.500018,0.983742,1,2.583901,-17.444800,13.930000,3.210743,0.130000,-0.022322
1786469589.819504261,6.549982,0.983722,1,2.599320,-17.571000,13.737600,3.291193,0.130000,-0.062183
1786469589.869502306,6.599980,0.983744,1,2.613568,-17.693000,13.549700,3.174320,0.130000,-0.062183
1786469589.919608593,6.650086,0.983744,1,2.593880,-17.693000,13.549700,3.174320,0.130000,-0.135176
1786469589.969511747,6.699990,0.983639,1,2.609444,-17.822000,13.354800,3.164936,0.130000,-0.135176
1786469590.019518375,6.749996,0.983582,1,2.624276,-17.952800,13.164900,3.133509,0.130000,-0.165820
1786469590.069573641,6.800051,0.983582,1,2.604955,-17.952800,13.164900,3.133509,0.130000,-0.165820
1786469590.119634390,6.850112,0.984862,1,2.655010,-18.239400,12.788400,9.577493,0.084500,-0.252005
1786469590.169563532,6.900041,0.984862,1,2.635796,-18.239400,12.788400,9.577493,0.084500,-0.252005
1786469590.219494581,6.949972,0.984862,1,2.644845,-18.368200,12.642700,1.712552,0.084500,-0.378243
1786469590.269747734,7.000226,0.984655,1,2.649106,-18.484400,12.528600,6.297139,0.084500,-0.378243
1786469590.319606066,7.050084,0.984655,1,2.630385,-18.484400,12.528600,6.297139,0.084500,-0.415170
1786469590.369547606,7.100025,0.983384,1,2.631194,-18.588700,12.439600,1.310726,0.084500,-0.415170
1786469590.419473410,7.149951,0.983384,1,2.632890,-18.704200,12.354500,2.055975,0.084500,-0.419084
