logger_timestamp_nanoseconds,x_m,y_m,velocity_mps,acceleration_mps2,steering_command,throttle_command,steering_feedback,throttle_feedback
1787009911957562391,-14.760730,11.445320,2.502182,0.002101,0.024266,0.100000,0.011000,0.100000
1787009912007538147,-14.684690,11.580560,2.502178,0.012740,0.030465,0.100000,0.011500,0.100000
1787009912057613360,-14.600820,11.731490,2.502167,0.034274,0.030465,0.100000,0.012600,0.100000
1787009912107551516,-14.522580,11.874090,2.502172,0.010819,0.039839,0.100000,0.012600,0.100000
1787009912157629616,-14.522580,11.874090,2.502172,0.010819,0.039839,0.100000,0.012600,0.100000
1787009912207555824,-14.443950,12.019330,2.502131,0.019204,0.058819,0.100000,0.015700,0.100000
1787009912257672618,-14.365230,12.167350,2.502059,0.001461,0.058819,0.100000,0.020900,0.100000
1787009912307736182,-14.291270,12.309390,2.502077,0.011061,0.083185,0.100000,0.020900,0.100000
1787009912357564646,-14.291270,12.309390,2.502077,0.011061,0.083185,0.100000,0.020900,0.100000
1787009912407594343,-14.210890,12.467800,2.501871,0.004714,0.435578,0.065000,0.030900,0.100000
1787009912457639177,-14.140590,12.611640,2.501412,0.014120,0.435578,0.065000,0.043500,0.100000
1787009912507554186,-14.140590,12.611640,2.501412,0.014120,0.430750,0.065000,0.043500,0.100000
1787009912557737324,-14.064550,12.774920,2.501497,0.008689,0.430750,0.065000,0.043500,0.100000
1787009912607688444,-13.998810,12.927780,1.817613,6.444318,0.420787,0.065000,0.228300,0.065000
1787009912657565316,-13.964640,13.029930,1.620263,0.678989,0.420787,0.065000,0.225700,0.065000
1787009912707547769,-13.964640,13.029930,1.620263,0.678989,0.426926,0.065000,0.225700,0.065000
1787009912757825849,-13.936290,13.139030,1.606259,0.051316,0.426926,0.065000,0.225700,0.065000
1787009912807680222,-13.915280,13.249510,1.606758,0.015022,0.433371,0.065000,0.220400,0.065000
1787009912857571141,-13.902630,13.349900,1.605929,0.048624,0.433371,0.065000,0.223600,0.065000
1787009912907628012,-13.896120,13.447650,1.605984,0.048624,0.436077,0.065000,0.223600,0.065000
1787009912957584814,-13.896120,13.447650,1.605984,0.013937,0.436077,0.065000,0.223600,0.065000
1787009913007800614,-13.895680,13.560020,1.605276,0.020957,0.440160,0.065000,0.226700,0.065000
1787009913057743473,-13.901630,13.659360,1.604933,0.030957,0.440160,0.065000,0.228300,0.065000
1787009913107585290,-13.901630,13.659360,1.604933,0.030957,0.442198,0.065000,0.228300,0.065000
1787009913157610513,-13.913770,13.759740,1.605075,0.043921,0.442198,0.065000,0.228300,0.065000
1787009913207574528,-13.934100,13.868560,1.604602,0.037176,0.444986,0.065000,0.230400,0.065000
1787009913257576024,-13.962630,13.978830,1.604408,0.023982,0.444986,0.065000,0.231400,0.065000
1787009913307646539,-13.962630,13.978830,1.604408,0.023982,0.446108,0.065000,0.231400,0.065000
1787009913357658919,-14.003910,14.100340,1.604419,0.012351,0.446108,0.065000,0.231400,0.065000
1787009913407626018,-14.053240,14.215310,1.604043,0.006630,0.446923,0.065000,0.233000,0.065000
1787009913457572493,-14.053240,14.215310,1.604043,0.006630,0.446923,0.065000,0.233000,0.065000
1787009913507628229,-14.102580,14.310760,1.603829,0.006461,0.447484,0.065000,0.233500,0.065000
1787009913557665404,-14.156410,14.400030,1.603878,0.033439,0.447484,0.065000,0.234000,0.065000
1787009913607541552,-14.218760,14.489500,1.603829,0.023136,0.447162,0.065000,0.234000,0.065000
1787009913657578353,-14.218760,14.489500,1.603829,0.023136,0.447162,0.065000,0.234000,0.065000
1787009913707577699,-14.285960,14.573330,1.603839,0.008003,0.445545,0.065000,0.234000,0.065000
1787009913757582816,-14.356350,14.650220,1.603891,0.037951,0.445545,0.065000,0.234000,0.065000
1787009913807562541,-14.432750,14.723470,1.603903,0.021031,0.444229,0.065000,0.234000,0.065000
1787009913857576987,-14.432750,14.723470,1.603903,0.021031,0.444229,0.065000,0.234000,0.065000
1787009913907586558,-14.513790,14.791570,1.604084,0.009696,0.440723,0.065000,0.233500,0.065000
1787009913957616765,-14.596460,14.852430,1.604199,0.007744,0.440723,0.065000,0.232500,0.065000
1787009914007523651,-14.693860,14.914510,1.604244,0.018815,0.438503,0.065000,0.232500,0.065000
1787009914057614686,-14.693860,14.914510,1.604244,0.018815,0.438503,0.065000,0.232500,0.065000
1787009914107666197,-14.786810,14.965240,1.604619,0.036087,0.433060,0.065000,0.230900,0.065000
1787009914157716955,-14.888770,15.012380,1.604954,0.016793,0.433060,0.065000,0.229900,0.065000
1787009914207559186,-14.888770,15.012380,1.604954,0.016793,0.430061,0.065000,0.229900,0.065000
1787009914257594104,-14.995230,15.052970,1.604884,0.003132,0.430061,0.065000,0.229900,0.065000
1787009914307616500,-15.101170,15.085330,1.605687,0.010201,0.422793,0.065000,0.226700,0.065000
1787009914357566942,-15.198040,15.108380,1.606127,0.009202,0.422793,0.065000,0.225100,0.065000
1787009914407556014,-15.198040,15.108380,1.606127,0.009202,0.418861,0.065000,0.225100,0.065000
1787009914457593576,-15.305630,15.127020,1.606116,0.004166,0.418861,0.065000,0.225100,0.065000
1787009914507601377,-15.423870,15.139390,1.606982,0.013254,0.408092,0.065000,0.221500,0.065000
1787009914557530761,-15.533080,15.143530,1.607437,0.039697,0.408092,0.065000,0.219400,0.065000
1787009914607555360,-15.533080,15.143530,1.607437,0.039697,0.399054,0.065000,0.219400,0.065000
1787009914657591587,-15.650360,15.140270,1.607436,0.038481,0.399054,0.065000,0.219400,0.065000
1787009914707722693,-15.752870,15.130950,1.608660,0.008235,0.382609,0.065000,0.213600,0.065000
1787009914757601972,-15.853160,15.116030,1.609636,0.019375,0.382609,0.065000,0.208900,0.065000
1787009914807561876,-15.853160,15.116030,1.609636,0.019375,0.377015,0.065000,0.208900,0.065000
1787009914857596610,-15.963430,15.092920,1.609673,0.020430,0.377015,0.065000,0.208900,0.065000
1787009914907727227,-16.061400,15.066400,1.611380,0.005150,0.350841,0.065000,0.200500,0.065000
1787009914957573107,-16.165450,15.031970,1.612008,0.028550,0.350841,0.065000,0.197400,0.065000
1787009915007575508,-16.165450,15.031970,1.612008,0.028550,0.336257,0.065000,0.197400,0.065000
1787009915057649270,-16.262940,14.993580,1.611974,0.020064,0.336257,0.065000,0.197400,0.065000
1787009915107579439,-16.358410,14.950060,1.614593,0.018115,0.319389,0.065000,0.183800,0.065000
