logger_timestamp_nanoseconds,x_m,y_m,velocity_mps,acceleration_mps2,steering_command,throttle_command,steering_feedback,throttle_feedback
1787013379085304750,-20.232090,7.549669,3.248167,0.015073,0.005204,0.130000,-0.003700,0.130000
1787013379135439367,-20.232090,7.549669,3.248167,0.015073,0.006694,0.130000,-0.003700,0.130000
1787013379185335136,-20.197670,7.947708,3.248131,0.027321,0.006694,0.130000,-0.001000,0.130000
1787013379235539370,-20.197670,7.947708,3.248131,0.027321,0.008051,0.130000,-0.001000,0.130000
1787013379285340760,-20.174940,8.209829,3.248102,0.008403,0.008051,0.130000,0.002600,0.130000
1787013379335336615,-20.174940,8.209829,3.248102,0.008403,0.008350,0.130000,0.002600,0.130000
1787013379385657457,-20.147830,8.530245,3.248059,0.048323,0.008350,0.130000,0.003700,0.130000
1787013379435301314,-20.147830,8.530245,3.248059,0.048323,0.007555,0.130000,0.003700,0.130000
1787013379485403713,-20.124280,8.818362,3.248035,0.012688,0.007555,0.130000,0.004200,0.130000
1787013379535582845,-20.124280,8.818362,3.248035,0.012688,0.006348,0.130000,0.004200,0.130000
1787013379585329036,-20.124280,8.818362,3.248035,0.012688,0.006348,0.130000,0.004200,0.130000
1787013379635355160,-20.092460,9.226388,3.248002,0.025184,0.006348,0.130000,0.004200,0.130000
1787013379685281423,-20.092460,9.226388,3.248002,0.025184,0.006348,0.130000,0.004200,0.130000
1787013379735303290,-20.063560,9.618341,3.247974,0.032690,0.002809,0.130000,0.004200,0.130000
1787013379785485550,-20.063560,9.618341,3.247974,0.032690,0.002809,0.130000,0.004200,0.130000
1787013379835314263,-20.045280,9.877563,3.247962,0.034600,0.001307,0.130000,0.003100,0.130000
1787013379885367185,-20.045280,9.877563,3.247962,0.034600,0.001307,0.130000,0.003100,0.130000
1787013379935300478,-20.025160,10.172430,3.247946,0.001773,0.000222,0.130000,0.003100,0.130000
1787013379985341686,-20.025160,10.172430,3.247946,0.001773,0.000222,0.130000,0.003100,0.130000
1787013380035293365,-20.003910,10.493330,3.247940,0.005471,-0.000766,0.130000,0.001600,0.130000
1787013380085305911,-20.003910,10.493330,3.247940,0.005471,-0.000766,0.130000,0.000500,0.130000
1787013380135315930,-19.983680,10.804510,3.247926,0.001616,-0.001390,0.130000,0.000500,0.130000
1787013380185250367,-19.964580,11.099490,3.247913,0.010826,-0.001390,0.130000,0.000000,0.130000
1787013380235347582,-19.964580,11.099490,3.247913,0.010826,-0.001565,0.130000,0.000000,0.130000
1787013380285383417,-19.944340,11.410680,3.247896,0.000760,-0.001565,0.130000,-0.000500,0.130000
1787013380335433745,-19.944340,11.410680,3.247896,0.000760,-0.001479,0.130000,-0.000500,0.130000
1787013380385537049,-19.924440,11.715370,3.247885,0.010156,-0.001479,0.130000,-0.000500,0.130000
1787013380435388104,-19.924440,11.715370,3.247885,0.010156,-0.001400,0.130000,-0.000500,0.130000
1787013380485734760,-19.904580,12.016750,3.247872,0.014061,-0.001400,0.130000,-0.001000,0.130000
1787013380535488986,-19.904580,12.016750,3.247872,0.014061,-0.001164,0.130000,-0.001000,0.130000
1787013380585302784,-19.904580,12.016750,3.247872,0.014061,-0.001164,0.130000,-0.001000,0.130000
1787013380635306895,-19.884550,12.318130,3.247860,0.015981,-0.000930,0.130000,-0.000500,0.130000
1787013380685435600,-19.884550,12.318130,3.247860,0.015981,-0.000930,0.130000,-0.000500,0.130000
1787013380735315334,-19.857850,12.716730,3.247849,0.020870,-0.000718,0.130000,-0.000500,0.130000
1787013380785441858,-19.857850,12.716730,3.247849,0.020870,-0.000718,0.130000,-0.000500,0.130000
1787013380835294818,-19.841010,12.966250,3.247849,0.026213,-0.000494,0.130000,-0.000500,0.130000
1787013380885272424,-19.841010,12.966250,3.247849,0.026213,-0.000494,0.130000,-0.000500,0.130000
1787013380935399676,-19.819030,13.290320,3.247844,0.043309,-0.000350,0.130000,-0.000500,0.130000
1787013380985647399,-19.819030,13.290320,3.247844,0.043309,-0.000350,0.130000,-0.000500,0.130000
1787013381035281932,-19.799600,13.575490,3.247836,0.012917,-0.000350,0.130000,-0.000500,0.130000
1787013381085309213,-19.778580,13.883350,3.247831,0.006510,-0.000350,0.130000,0.000000,0.130000
1787013381135285916,-19.778580,13.883350,3.247831,0.006510,-0.000150,0.130000,0.000000,0.130000
1787013381185332093,-19.755790,14.217130,3.247825,0.008816,-0.000150,0.130000,0.000000,0.130000
1787013381235357630,-19.755790,14.217130,3.247825,0.008816,-0.000159,0.130000,0.000000,0.130000
1787013381285563864,-19.734990,14.521740,3.247821,0.002796,-0.000159,0.130000,0.000000,0.130000
1787013381335565412,-19.734990,14.521740,3.247821,0.002796,-0.000165,0.130000,0.000000,0.130000
1787013381385398613,-19.714410,14.823110,3.247818,0.028573,-0.000165,0.130000,0.000000,0.130000
1787013381435470856,-19.714410,14.823110,3.247818,0.028573,-0.000173,0.130000,0.000000,0.130000
1787013381485398066,-19.694060,15.121250,3.247808,0.003110,-0.000173,0.130000,0.000000,0.130000
1787013381535318797,-19.694060,15.121250,3.247808,0.003110,-0.000200,0.130000,0.000000,0.130000
1787013381585317220,-19.671050,15.458270,3.247806,0.003431,-0.000200,0.130000,0.000000,0.130000
1787013381635329642,-19.671050,15.458270,3.247806,0.003431,-0.000206,0.130000,0.000000,0.130000
1787013381685304853,-19.649360,15.775840,3.247803,0.009622,-0.000206,0.130000,0.000000,0.130000
1787013381735337302,-19.649360,15.775840,3.247803,0.009622,-0.000209,0.130000,0.000000,0.130000
1787013381785288486,-19.630330,16.054530,3.247795,0.014217,-0.000209,0.130000,0.000000,0.130000
1787013381835332918,-19.630330,16.054530,3.247795,0.014217,-0.000233,0.130000,0.000000,0.130000
1787013381885294618,-19.608650,16.372110,3.247795,0.002963,-0.000233,0.130000,0.000000,0.130000
1787013381935337644,-19.608650,16.372110,3.247795,0.002963,-0.000263,0.130000,0.000000,0.130000
1787013381985296670,-19.588300,16.670240,3.247791,0.005092,-0.000263,0.130000,0.000000,0.130000
1787013382035440710,-19.588300,16.670240,3.247791,0.005092,-0.000292,0.130000,0.000000,0.130000
1787013382085290115,-19.567720,16.971610,3.247792,0.015912,-0.000292,0.130000,0.000000,0.130000
1787013382135489119,-19.567720,16.971610,3.247792,0.015912,-0.000307,0.130000,0.000000,0.130000
1787013382185328261,-19.545150,17.302150,3.247789,0.013570,-0.000307,0.130000,0.000000,0.130000
1787013382235434441,-19.545150,17.302150,3.247789,0.013570,-0.000350,0.130000,0.000000,0.130000
1787013382285320945,-19.524350,17.606770,3.247784,0.009517,-0.000350,0.130000,0.000000,0.130000
1787013382335337278,-19.524350,17.606770,3.247784,0.009517,-0.060920,0.130000,0.000000,0.130000
1787013382385321960,-19.501340,17.943790,3.247787,0.010116,-0.060920,0.130000,0.000000,0.130000
1787013382435261744,-19.501340,17.943790,3.247787,0.010116,-0.142669,0.130000,0.000000,0.130000
1787013382485452599,-19.478760,18.274330,3.247782,0.012510,-0.142669,0.130000,0.000000,0.130000
1787013382535313665,-19.455350,18.581910,3.246981,0.010817,-0.230554,0.084500,-0.031900,0.130000
1787013382585320724,-19.455350,18.581910,3.246981,0.010817,-0.230554,0.084500,-0.031900,0.130000
1787013382635306623,-19.422380,18.881680,3.242067,0.015235,-0.435879,0.084500,-0.074900,0.130000
1787013382685382546,-19.422380,18.881680,3.242067,0.015235,-0.435879,0.084500,-0.074900,0.130000
1787013382735305289,-19.379380,19.133720,2.424976,8.677309,-0.443959,0.084500,-0.121000,0.084000
1787013382785465287,-19.379380,19.133720,2.424976,8.677309,-0.443959,0.084500,-0.121000,0.084000
1787013382835283797,-19.326760,19.333260,2.106539,0.443647,-0.445225,0.084500,-0.121000,0.084000
1787013382885421219,-19.326760,19.333260,2.106539,0.443647,-0.445225,0.084500,-0.121000,0.084000
1787013382935296476,-19.266970,19.504000,2.069031,0.016685,-0.446178,0.084500,-0.228300,0.084000
1787013382985441412,-19.266970,19.504000,2.069031,0.016685,-0.446178,0.084500,-0.228300,0.084000
1787013383035675521,-19.169480,19.702410,2.067528,0.027157,-0.444889,0.084500,-0.232500,0.084000
1787013383085349086,-19.169480,19.702410,2.067528,0.027157,-0.444889,0.084500,-0.232500,0.084000
1787013383135295190,-19.169480,19.702410,2.067528,0.027157,-0.444889,0.084500,-0.232500,0.084000
1787013383185305281,-19.067300,19.857790,2.067415,0.017054,-0.444889,0.084500,-0.233000,0.084000
1787013383235707838,-19.067300,19.857790,2.067415,0.017054,-0.443805,0.084500,-0.233000,0.084000
1787013383285302008,-18.901790,20.047790,2.067387,0.001692,-0.443805,0.084500,-0.233500,0.084000
1787013383335361456,-18.901790,20.047790,2.067387,0.001692,-0.443268,0.084500,-0.233500,0.084000
1787013383385364718,-18.761870,20.170310,2.067549,0.028549,-0.443268,0.084500,-0.233000,0.084000
1787013383435190149,-18.761870,20.170310,2.067549,0.028549,-0.438818,0.084500,-0.232500,0.084000
1787013383485388609,-18.569720,20.299240,2.068012,0.008147,-0.438818,0.084500,-0.232500,0.084000
1787013383535572072,-18.401400,20.383140,2.068257,0.018875,-0.437411,0.084500,-0.232000,0.084000
1787013383585482357,-18.401400,20.383140,2.068257,0.018875,-0.437411,0.084500,-0.232000,0.084000
1787013383635458710,-18.401400,20.383140,2.068257,0.018875,-0.433773,0.084500,-0.232000,0.084000
1787013383685496327,-18.224500,20.447250,2.069029,0.009999,-0.433773,0.084500,-0.229900,0.084000
1787013383735391744,-18.029180,20.492980,2.069466,0.008191,-0.430674,0.084500,-0.228800,0.084000
1787013383785308336,-18.029180,20.492980,2.069466,0.008191,-0.430674,0.084500,-0.228800,0.084000
1787013383835546791,-17.821480,20.515260,2.069875,0.051903,-0.425166,0.084500,-0.227200,0.084000
1787013383885475135,-17.821480,20.515260,2.069875,0.051903,-0.425166,0.084500,-0.227200,0.084000
1787013383935520911,-17.618720,20.512010,2.070459,0.010295,-0.420185,0.084500,-0.225700,0.084000
1787013383985441602,-17.618720,20.512010,2.070459,0.010295,-0.420185,0.084500,-0.225700,0.084000
1787013384035676703,-17.413660,20.483690,2.071754,0.011651,-0.413571,0.084500,-0.222500,0.084000
1787013384085471318,-17.413660,20.483690,2.071754,0.011651,-0.413571,0.084500,-0.222500,0.084000
1787013384135335957,-17.413660,20.483690,2.071754,0.011651,-0.405897,0.084500,-0.222500,0.084000
1787013384185333496,-17.219330,20.432780,2.072580,0.006680,-0.405897,0.084500,-0.219900,0.084000
1787013384235348121,-17.219330,20.432780,2.072580,0.006680,-0.396478,0.084500,-0.219900,0.084000
1787013384285313187,-16.975980,20.332890,2.073545,0.006454,-0.396478,0.084500,-0.216800,0.084000
1787013384335324271,-16.975980,20.332890,2.073545,0.006454,-0.386214,0.084500,-0.216800,0.084000
1787013384385311948,-16.805010,20.235040,2.074810,0.014315,-0.386214,0.084500,-0.212600,0.084000
1787013384435313364,-16.805010,20.235040,2.074810,0.014315,-0.369301,0.084500,-0.212600,0.084000
1787013384485294007,-16.648790,20.121710,2.076499,0.008179,-0.369301,0.084500,-0.207300,0.084000
1787013384535403649,-16.648790,20.121710,2.076499,0.008179,-0.354855,0.084500,-0.207300,0.084000
1787013384585668212,-16.505060,19.992680,2.078091,0.023292,-0.354855,0.084500,-0.202100,0.084000
1787013384635345548,-16.505060,19.992680,2.078091,0.023292,-0.338978,0.084500,-0.202100,0.084000
1787013384685210457,-16.376180,19.851310,2.080532,0.023292,-0.338978,0.084500,-0.193200,0.084000
1787013384735642070,-16.376180,19.851310,2.080532,0.009742,-0.318130,0.084500,-0.193200,0.084000
1787013384785319781,-16.376180,19.851310,2.080532,0.009742,-0.318130,0.084500,-0.193200,0.084000
1787013384835454985,-16.217960,19.631910,2.082526,0.018932,-0.318130,0.084500,-0.185900,0.084000
1787013384885355807,-16.217960,19.631910,2.082526,0.018932,-0.318130,0.084500,-0.185900,0.084000
1787013384935214840,-16.095290,19.406950,2.084687,0.009574,-0.294256,0.084500,-0.177500,0.084000
1787013384985327831,-16.095290,19.406950,2.084687,0.009574,-0.294256,0.084500,-0.177500,0.084000
1787013385035411678,-16.018780,19.224120,2.087303,0.016965,-0.264431,0.084500,-0.166500,0.084000
1787013385085344257,-16.018780,19.224120,2.087303,0.016965,-0.264431,0.084500,-0.166500,0.084000
1787013385135558992,-16.018780,19.224120,2.087303,0.016965,-0.228177,0.084500,-0.166500,0.084000
1787013385185269870,-15.962790,19.053390,2.089988,0.012508,-0.228177,0.084500,-0.153900,0.084000
1787013385235499240,-15.909130,18.833900,2.092998,0.002412,-0.201774,0.084500,-0.138200,0.084000
1787013385285309260,-15.909130,18.833900,2.092998,0.002412,-0.201774,0.084500,-0.138200,0.084000
1787013385335413867,-15.873100,18.616850,2.096131,0.044141,-0.169208,0.130000,-0.119400,0.084000
1787013385385290665,-15.873100,18.616850,2.096131,0.044141,-0.169208,0.130000,-0.119400,0.084000
1787013385435302241,-15.853470,18.429090,2.098019,0.018008,-0.132858,0.130000,-0.105800,0.084000
1787013385485691097,-15.853470,18.429090,2.098019,0.018008,-0.132858,0.130000,-0.105800,0.084000
1787013385535680647,-15.840240,18.183220,2.855954,8.153520,-0.067986,0.130000,-0.088500,0.130000
1787013385585354986,-15.840240,18.183220,2.855954,8.153520,-0.067986,0.130000,-0.088500,0.130000
1787013385635349602,-15.840240,18.183220,2.855954,8.153520,-0.067986,0.130000,-0.088500,0.130000
1787013385685330342,-15.843600,17.921340,3.201337,1.127240,-0.067986,0.130000,-0.088500,0.130000
1787013385735489000,-15.843600,17.921340,3.201337,1.127240,-0.019348,0.130000,-0.088500,0.130000
1787013385785299003,-15.875700,17.528430,3.242370,0.039916,-0.019348,0.130000,-0.069600,0.130000
1787013385835400176,-15.875700,17.528430,3.242370,0.039916,0.041547,0.130000,-0.069600,0.130000
1787013385885293387,-15.915940,17.232510,3.247181,0.012755,0.041547,0.130000,-0.035600,0.130000
1787013385935190397,-15.915940,17.232510,3.247181,0.012755,0.091991,0.130000,-0.009900,0.130000
1787013385985330469,-15.965250,16.921330,3.247936,0.004993,0.091991,0.130000,-0.009900,0.130000
1787013386035536518,-16.009940,16.642340,3.247391,0.004993,0.135169,0.130000,0.022000,0.130000
1787013386085524362,-16.009940,16.642340,3.247391,0.011443,0.135169,0.130000,0.022000,0.130000
1787013386135388641,-16.053600,16.323970,3.245795,0.004685,0.164883,0.130000,0.048200,0.130000
1787013386185331556,-16.053600,16.323970,3.245795,0.004685,0.164883,0.130000,0.048200,0.130000
1787013386235365060,-16.082430,16.010730,3.242683,0.002645,0.198366,0.084500,0.070700,0.130000
1787013386285278714,-16.082430,16.010730,3.242683,0.002645,0.198366,0.084500,0.070700,0.130000
1787013386335351094,-16.092030,15.693380,3.239494,0.038809,0.249510,0.084500,0.086400,0.130000
1787013386385478658,-16.092030,15.693380,3.239494,0.038809,0.249510,0.084500,0.086400,0.130000
1787013386435563267,-16.079790,15.399630,2.296532,7.316741,0.420041,0.084500,0.103700,0.084000
1787013386485454284,-16.079790,15.399630,2.296532,7.316741,0.420041,0.084500,0.103700,0.084000
1787013386535330678,-16.052550,15.195050,2.099021,0.228544,0.435330,0.084500,0.130900,0.084000
1787013386585299802,-16.052550,15.195050,2.099021,0.228544,0.435330,0.084500,0.130900,0.084000
1787013386635583959,-16.052550,15.195050,2.099021,0.228544,0.438169,0.084500,0.130900,0.084000
1787013386685335324,-16.011780,15.008310,2.071171,0.016884,0.438169,0.084500,0.219900,0.084000
1787013386735384651,-16.011780,15.008310,2.071171,0.016884,0.440679,0.084500,0.219900,0.084000
1787013386785309989,-15.946190,14.816550,2.068658,0.027882,0.440679,0.084500,0.227800,0.084000
1787013386835408647,-15.853680,14.627070,2.068311,0.010232,0.437099,0.084500,0.229300,0.084000
1787013386885350475,-15.853680,14.627070,2.068311,0.010232,0.437099,0.084500,0.229300,0.084000
1787013386935319136,-15.739020,14.452640,2.067949,0.043869,0.435585,0.084500,0.230900,0.084000
1787013386985616932,-15.739020,14.452640,2.067949,0.043869,0.435585,0.084500,0.230900,0.084000
1787013387035190552,-15.608890,14.300110,2.067942,0.018422,0.435585,0.084500,0.230900,0.084000
1787013387085368112,-15.608890,14.300110,2.067942,0.018422,0.435585,0.084500,0.230900,0.084000
1787013387135307218,-15.475540,14.176290,2.068974,0.023654,0.427657,0.084500,0.228800,0.084000
1787013387185304571,-15.475540,14.176290,2.068974,0.023654,0.427657,0.084500,0.228800,0.084000
1787013387235313477,-15.312070,14.056500,2.069129,0.011474,0.424993,0.084500,0.228300,0.084000
1787013387285437853,-15.312070,14.056500,2.069129,0.011474,0.424993,0.084500,0.228300,0.084000
1787013387335312702,-15.135240,13.957490,2.069130,0.021250,0.420389,0.084500,0.228300,0.084000
1787013387385604869,-15.135240,13.957490,2.069130,0.021250,0.420389,0.084500,0.228300,0.084000
1787013387435326411,-14.951530,13.881870,2.070579,0.002544,0.420389,0.084500,0.224100,0.084000
1787013387485615957,-14.951530,13.881870,2.070579,0.002544,0.420389,0.084500,0.224100,0.084000
1787013387535286096,-14.766250,13.829530,2.071400,0.005415,0.405883,0.084500,0.222500,0.084000
1787013387585402539,-14.553510,13.795990,2.072268,0.005415,0.405883,0.084500,0.219900,0.084000
1787013387635334346,-14.553510,13.795990,2.072268,0.009123,0.398183,0.084500,0.219900,0.084000
1787013387685297688,-14.369310,13.788490,2.072356,0.020430,0.398183,0.084500,0.219900,0.084000
1787013387735305963,-14.369310,13.788490,2.072356,0.020430,0.387041,0.084500,0.219900,0.084000
1787013387785215384,-14.148100,13.805120,2.072356,0.020430,0.387041,0.084500,0.212600,0.084000
1787013387835572169,-14.148100,13.805120,2.074564,0.028324,0.376097,0.084500,0.212600,0.084000
1787013387885677630,-13.946530,13.844600,2.076027,0.009367,0.376097,0.084500,0.208400,0.084000
1787013387935405707,-13.946530,13.844600,2.076027,0.009367,0.362038,0.084500,0.208400,0.084000
1787013387985790557,-13.775760,13.896940,2.077702,0.005306,0.362038,0.084500,0.202600,0.084000
1787013388035290449,-13.775760,13.896940,2.077702,0.005306,0.346334,0.084500,0.202600,0.084000
1787013388085331989,-13.591720,13.974000,2.079316,0.040389,0.346334,0.084500,0.196900,0.084000
1787013388135384639,-13.591720,13.974000,2.079316,0.040389,0.330974,0.084500,0.196900,0.084000
1787013388185311217,-13.410930,14.072640,2.081302,0.008330,0.330974,0.084500,0.189500,0.084000
1787013388235503809,-13.410930,14.072640,2.081302,0.008330,0.312076,0.084500,0.189500,0.084000
1787013388285305577,-13.252380,14.180240,2.083620,0.014525,0.312076,0.084500,0.181200,0.084000
1787013388335478726,-13.252380,14.180240,2.083620,0.014525,0.290833,0.084500,0.181200,0.084000
1787013388385346616,-13.103890,14.301630,2.085450,0.007566,0.290833,0.084500,0.173300,0.084000
1787013388435417595,-13.103890,14.301630,2.085450,0.007566,0.263567,0.084500,0.173300,0.084000
1787013388485265217,-12.958870,14.442880,2.087733,0.007846,0.263567,0.084500,0.163400,0.084000
1787013388535343181,-12.843090,14.574810,2.090109,0.035852,0.239465,0.084500,0.152400,0.084000
1787013388585272906,-12.843090,14.574810,2.090109,0.035852,0.239465,0.084500,0.152400,0.084000
1787013388635341423,-12.726540,14.728000,2.092865,0.018477,0.213790,0.084500,0.138200,0.084000
1787013388685394221,-12.726540,14.728000,2.092865,0.018477,0.213790,0.084500,0.138200,0.084000
1787013388735506190,-12.610410,14.904840,2.095132,0.022928,0.189895,0.084500,0.125100,0.084000
1787013388785533636,-12.610410,14.904840,2.095132,0.022928,0.189895,0.084500,0.125100,0.084000
1787013388835611209,-12.508940,15.083520,2.097105,0.042094,0.164586,0.130000,0.112100,0.084000
1787013388885517515,-12.508940,15.083520,2.097105,0.042094,0.164586,0.130000,0.112100,0.084000
1787013388935488349,-12.414160,15.275430,2.098741,0.010003,0.130042,0.130000,0.099500,0.084000
1787013388985293659,-12.414160,15.275430,2.098741,0.010003,0.130042,0.130000,0.099500,0.084000
1787013389035299467,-12.333170,15.464480,2.098709,0.022848,0.069088,0.130000,0.099500,0.084000
1787013389085340380,-12.333170,15.464480,2.098709,0.022848,0.069088,0.130000,0.099500,0.084000
1787013389135650507,-12.252380,15.679020,2.799955,8.299425,0.044567,0.130000,0.068100,0.130000
1787013389185316908,-12.252380,15.679020,2.799955,8.299425,0.044567,0.130000,0.068100,0.130000
1787013389235290212,-12.252380,15.679020,2.799955,8.299425,0.044567,0.130000,0.068100,0.130000
1787013389285649339,-12.169240,15.938790,3.203093,1.169904,0.044567,0.130000,0.068100,0.130000
1787013389335330274,-12.169240,15.938790,3.203093,1.169904,0.007736,0.130000,0.068100,0.130000
1787013389385386769,-12.066140,16.323080,3.245714,1.169904,0.007736,0.130000,0.036100,0.130000
1787013389435285072,-12.066140,16.323080,3.245714,0.043036,-0.037358,0.130000,0.036100,0.130000
1787013389485343244,-11.974580,16.715200,3.247633,0.008520,-0.037358,0.130000,0.023600,0.130000
1787013389535320319,-11.974580,16.715200,3.247633,0.008520,-0.077062,0.130000,0.023600,0.130000
1787013389585408688,-11.974580,16.715200,3.247633,0.008520,-0.077062,0.130000,0.023600,0.130000
1787013389635365282,-11.915520,16.988210,3.247956,0.011833,-0.101744,0.130000,0.004200,0.130000
1787013389686050257,-11.915520,16.988210,3.247956,0.011833,-0.101744,0.130000,-0.019400,0.130000
1787013389735374692,-11.831660,17.368800,3.247569,0.010711,-0.124043,0.130000,-0.019400,0.130000
1787013389785318014,-11.831660,17.368800,3.247569,0.010711,-0.124043,0.130000,-0.019400,0.130000
1787013389835449356,-11.763610,17.649630,3.246527,0.029815,-0.131210,0.130000,-0.040300,0.130000
1787013389885371279,-11.763610,17.649630,3.246527,0.029815,-0.131210,0.130000,-0.040300,0.130000
1787013389935298544,-11.654250,18.033520,3.245379,0.037624,-0.135076,0.130000,-0.053400,0.130000
1787013389985363819,-11.654250,18.033520,3.245379,0.037624,-0.135076,0.130000,-0.053400,0.130000
1787013390035307304,-11.560290,18.309940,3.243845,0.013079,-0.127710,0.130000,-0.064900,0.130000
1787013390085443252,-11.560290,18.309940,3.243845,0.013079,-0.127710,0.130000,-0.064900,0.130000
1787013390135299563,-11.442540,18.605140,3.243253,0.030687,-0.119389,0.130000,-0.068600,0.130000
1787013390185483336,-11.442540,18.605140,3.243253,0.030687,-0.119389,0.130000,-0.068600,0.130000
1787013390235665364,-11.308230,18.893140,3.242913,0.013091,-0.107784,0.130000,-0.070700,0.130000
1787013390285316461,-11.308230,18.893140,3.242913,0.013091,-0.107784,0.130000,-0.070700,0.130000
1787013390335731203,-11.308230,18.893140,3.242913,0.013091,-0.107784,0.130000,-0.067000,0.130000
1787013390385296983,-11.160930,19.167440,3.243569,0.004458,-0.107784,0.130000,-0.067000,0.130000
1787013390435427443,-11.160930,19.167440,3.243569,0.004458,-0.096978,0.130000,-0.067000,0.130000
1787013390485312826,-10.955100,19.501640,3.244335,0.006808,-0.096978,0.130000,-0.062300,0.130000
1787013390535331597,-10.955100,19.501640,3.244335,0.006808,-0.090898,0.130000,-0.062300,0.130000
1787013390585318761,-10.786930,19.744370,3.245158,0.008987,-0.090898,0.130000,-0.056500,0.130000
1787013390635494527,-10.786930,19.744370,3.245158,0.008987,-0.092647,0.130000,-0.056500,0.130000
1787013390685302542,-10.588590,20.005370,3.245844,0.012778,-0.092647,0.130000,-0.050800,0.130000
1787013390735376054,-10.588590,20.005370,3.245844,0.012778,-0.121683,0.130000,-0.050800,0.130000
1787013390785314560,-10.328270,20.316580,3.246146,0.014518,-0.121683,0.130000,-0.047600,0.130000
1787013390835286661,-10.328270,20.316580,3.246146,0.014518,-0.295396,0.084500,-0.047600,0.130000
1787013390885306934,-10.111220,20.553560,3.246061,0.014263,-0.295396,0.084500,-0.048700,0.130000
1787013390935649877,-10.111220,20.553560,3.246061,0.014263,-0.382592,0.084500,-0.048700,0.130000
1787013390985366436,-10.111220,20.553560,3.246061,0.014263,-0.382592,0.084500,-0.048700,0.130000
1787013391035283772,-9.867475,20.796130,3.244195,0.025068,-0.415753,0.084500,-0.063900,0.130000
1787013391085349675,-9.685588,20.956950,2.453746,8.858647,-0.415753,0.084500,-0.154500,0.084000
1787013391135315765,-9.685588,20.956950,2.453746,8.858647,-0.424691,0.084500,-0.154500,0.084000
1787013391185319891,-9.478954,21.097540,2.083590,0.226461,-0.424691,0.084500,-0.200500,0.084000
1787013391235329838,-9.478954,21.097540,2.083590,0.226461,-0.427519,0.084500,-0.200500,0.084000
1787013391285528545,-9.290165,21.192870,2.072731,0.031746,-0.427519,0.084500,-0.217800,0.084000
