s_m,confidence,speed_mps,curvature_1pm,horizon_score,selected_roc
25.875,0.9817541837692261,3.1928968862107263,0.1469834654078094,0.5131651412132083,0
26.125,0.9817541837692261,3.1928968862107263,0.1552774534307863,0.5012345977179868,0
26.375,0.9819906949996948,3.1928968862107263,0.16604726879688372,0.4876123549051779,0
26.625,0.9819906949996948,3.1928968862107263,0.1800332821616546,0.46887792711747656,0
26.875,0.9819906949996948,3.1928968862107263,0.19762330884435686,0.4467522327953631,0
27.125,0.9817252159118652,3.1928968862107263,0.21493493440647832,0.42524328005971274,0
27.375,0.9817252159118652,3.1928968862107263,0.22849928132299313,0.41014780773477794,0
27.625,0.9815962016582489,3.1928968862107263,0.23990509298529644,0.39808895606490946,0
27.875,0.9815962016582489,3.1928968862107263,0.24938430815294996,0.3889603017488214,0
28.125,0.9815962016582489,3.1928968862107263,0.25412852053844404,0.3889603017488214,0
28.375,0.9816108345985413,3.1928968862107263,0.25412852053844404,0.3889603017488214,0
28.625,0.9816108345985413,3.149966388716857,0.25412852053844404,0.3889603017488214,0
28.875,0.9818036556243896,3.107035891222988,0.2538702031926587,0.3889603017488214,0
29.125,0.9820247888565063,3.0766022908988564,0.24643258621336897,0.3955807527274497,0
29.375,0.9820626974105835,3.0766022908988564,0.23603533624259046,0.4077586068361001,0
29.625,0.9821763038635254,3.0766022908988564,0.2234164837140097,0.42232518339688424,0
29.875,0.9824300408363342,3.0283148706427836,0.2094746298781755,0.4408380928129966,0
30.125,0.982456386089325,3.0283148706427836,0.19481377950849083,0.45733920542822193,0
30.375,0.9825169444084167,3.0283148706427836,0.18003999247105085,0.4758781347123416,0
30.625,0.9825254678726196,3.010975581405132,0.16557540644959803,0.4966389238999234,0
30.875,0.9825807809829712,3.010975581405132,0.1517054668390235,0.5167602430942593,0
31.125,0.9826131463050842,3.010975581405132,0.14206404776700196,0.5279176769908418,0
31.375,0.9826131463050842,3.010975581405132,0.14078321909608604,0.5279176769908418,0
31.625,0.9826131463050842,3.0283148706427836,0.14078321909608604,0.5279176769908418,0
31.875,0.9826131463050842,3.045654159880435,0.14078321909608604,0.5279176769908418,0
32.125,0.9826131463050842,3.045654159880435,0.14120472666160025,0.5279176769908418,0
32.375,0.9826131463050842,3.045654159880435,0.15047034317136804,0.5177704157799404,0
32.625,0.9826131463050842,3.045654159880435,0.15969287451522599,0.5052046035590735,0
32.875,0.9825323224067688,3.045654159880435,0.1687677083927409,0.491561487913864,0
33.125,0.9823477268218994,3.045654159880435,0.17747107592869626,0.4812234741136722,0
33.375,0.982171356678009,3.045654159880435,0.1856516285600234,0.4680738191724609,0
33.625,0.982171356678009,3.045654159880435,0.1930999987998735,0.4599447026441346,0
33.875,0.9821470379829407,3.045654159880435,0.19953760215864447,0.4534675665303143,0
34.125,0.9821287393569946,3.045654159880435,0.20454278174229015,0.4448338235855367,0
34.375,0.9821287393569946,3.045654159880435,0.2067864838043647,0.44467177087070753,0
34.625,0.9820438027381897,3.045654159880435,0.2067864838043647,0.44467177087070753,0
34.875,0.9820438027381897,3.045654159880435,0.2067864838043647,0.44467177087070753,0
35.125,0.9821167588233948,3.172050925639916,0.2067864838043647,0.44467177087070753,0
35.375,0.9821167588233948,3.172050925639916,0.20606680533719918,0.44467177087070753,0
35.625,0.9821167588233948,3.172050925639916,0.20142781235766874,0.4484063744471736,0
35.875,0.9821167588233948,3.172050925639916,0.19552475513427278,0.4534643562338845,0
36.125,0.9821359515190125,3.172050925639916,0.18859899281594758,0.46608978162973275,0
36.375,0.9821449518203735,3.172050925639916,0.1809078012461282,0.47499972142681174,0
36.625,0.9821539521217346,3.172050925639916,0.17270389633659627,0.48684166582677746,0
36.875,0.9822989106178284,3.172050925639916,0.1636664916978673,0.4987261023637369,0
37.125,0.9822989106178284,3.172050925639916,0.15199606726793907,0.5130716792452018,0
37.375,0.9823150634765625,3.172050925639916,0.1369020341062723,0.5355215305034661,0
37.625,0.9823150634765625,3.172050925639916,0.12084775448868385,0.5602792294347599,0
37.875,0.9823150634765625,3.172050925639916,0.10692536241645974,0.5792746807116931,0
38.125,0.9823150634765625,3.172050925639916,0.09548519814488828,0.5988552632932513,0
38.375,0.9823409914970398,3.172050925639916,0.08602481839490622,0.6144411501274354,0
38.625,0.9823409914970398,3.172050925639916,0.07794715036134543,0.6251233208073759,0
38.875,0.9823540449142456,3.172050925639916,0.07099926507804007,0.6400034560998263,0
39.125,0.9823540449142456,3.172050925639916,0.06498623547985538,0.6504328232122395,0
39.375,0.9825103282928467,3.172050925639916,0.05977462024628398,0.6513642497582737,0
39.625,0.9825264513492584,3.2511170552252455,0.055393738746610084,0.6544207419040169,0
39.875,0.9825425744056702,3.2511170552252455,0.05150978898402467,0.6596186818856771,0
40.125,0.9825736880302429,3.2511170552252455,0.0480603636379697,0.666102714585284,0
40.375,0.9825736880302429,3.2511170552252455,0.04499260856817424,0.6712847615008134,0
40.625,0.9825736880302429,3.2511170552252455,0.04234059874966979,0.6721771624823885,0
40.875,0.9825736880302429,3.2511170552252455,0.03999349375570893,0.6777640507720438,0
41.125,0.9825736880302429,3.2511170552252455,0.0378836038375049,0.6782468325413626,0
41.375,0.9824742674827576,3.2511170552252455,0.03599091343620774,0.6798593205272138,0
41.625,0.9824742674827576,3.2511170552252455,0.034323033389123354,0.6822216196429084,0
41.875,0.9824742674827576,3.2730493613272755,0.03286979662115891,0.6824391097133439,0
42.125,0.9824742674827576,3.2730493613272755,0.031572745561153595,0.6831755812271985,0
42.375,0.9824742674827576,3.2730493613272755,0.03042597768338549,0.6846876418708057,0
42.625,0.9824804067611694,3.2730493613272755,0.02942508396991082,0.6846904833055341,0
42.875,0.9824804067611694,3.2620832082762607,0.02858964362097339,0.6882765161154253,0
43.125,0.9825204014778137,3.2620832082762607,0.028015497215251185,0.6884652013586173,0
43.375,0.9825204014778137,3.2511170552252455,0.02784686892679744,0.6884652013586173,0
43.625,0.9825204014778137,3.2511170552252455,0.02784686892679744,0.6884652013586173,0
43.875,0.9825204014778137,3.250324700187553,0.02784686892679744,0.6884652013586173,0
44.125,0.9824041128158569,3.250324700187553,0.027804019580037195,0.6882765161154253,0
44.375,0.8215435802936554,3.250324700187553,0.027552708457405244,0.6020001913977416,0
44.625,0.807240691781044,3.250324700187553,0.027165382560338874,0.5981280329248035,0
44.875,0.807240691781044,3.250324700187553,0.027159355739840407,0.5981280329248035,0
