stamp_sec,ego_x_m,ego_y_m,ego_yaw_rad,ego_speed_mps,opponent_x_m,opponent_y_m,tracking_confidence,ego_s_m
1786996107.0209165,-21.4752,14.8613,1.2879657458604186,2.0558577557513713,-20.474195861226686,16.433858952232995,0.9815883040428162,19.995132386478275
1786996107.1080065,-21.4208,15.031,1.238149807434521,2.0558577557513713,-20.287400028465203,16.641123620808298,0.981747031211853,20.149016290500096
1786996107.1887836,-21.3551,15.2059,1.1887258133720238,2.0558577557513713,-20.08673511827249,16.843777343966536,0.9820447564125061,20.31110799378096
1786996107.2800052,-21.2881,15.3621,1.1462975688050265,2.0487141344602553,-19.869177780050148,17.03403519622607,0.9819604754447937,20.456636591178803
1786996107.3685946,-21.19,15.5663,1.0875935337711888,2.0487141344602553,-19.633835593851305,17.224459413918424,0.981996476650238,20.65815482222772
1786996107.4572031,-21.0601,15.7982,1.0253049522821025,2.0487141344602553,-19.393903870467387,17.409586480853186,0.9820250272750854,20.887183705179417
1786996107.5383146,-20.9083,16.034,0.9658974792223579,2.2270491250107742,-19.158316087596724,17.571808845870056,0.9822497367858887,21.135884867357788
1786996107.6610644,-20.752,16.2488,0.9107488027111839,2.2270491250107742,-18.849625714034673,17.77168692523981,0.9812501072883606,21.37953724719318
1786996107.6987832,-20.5843,16.4551,0.8594006306086036,2.2270491250107742,-18.721437358161367,17.862353239340358,0.9829457402229309,21.61111137378899
1786996107.8116615,-20.3659,16.6948,0.7997228996862248,2.309600566899777,-18.398261114677684,18.04994742953358,0.9819382429122925,21.918401239642026
1786996107.9304478,-20.1674,16.8908,0.7530270697716561,2.326062744250906,-18.08348707872871,18.21415554958456,0.9810814261436462,22.175181771480336
1786996107.9745014,-19.9627,17.0757,0.7110349215692499,2.326062744250906,-17.93437564451662,18.29508174221517,0.9826282262802124,22.441844960133576
1786996108.0593858,-19.7124,17.2823,0.6647133506262182,2.4413468135688396,-17.652618621884166,18.42622299124401,0.9826282262802124,22.75403695461489
1786996108.3037376,-19.4846,17.4545,0.6244464232055619,2.4413468135688396,-17.113891114112366,18.64265037441429,0.9777946472167969,23.034666354994503
1786996108.3850524,-19.2179,17.6397,0.5860934288210626,2.5573907864462075,-16.94290825269566,18.70844151082398,0.9798907041549683,23.35299475554426
1786996108.5081258,-18.9445,17.8148,0.5494072427706251,2.63885668881269,-16.652181037857037,18.797984157751586,0.9794051647186279,23.6751941444307
1786996108.599505,-18.7045,17.9575,0.5201830974490829,2.8832573729226243,-16.424023332979097,18.85861082661958,0.9800019860267639,23.951663336383746
1786996108.6796339,-18.4491,18.0994,0.49003862002572063,3.0230010472434636,-16.190089533436037,18.908936822333388,0.9807007908821106,24.24290573346499
1786996108.767025,-18.2156,18.2206,0.4640770968238906,3.0233449723250487,-15.930144040246532,18.949945514628038,0.9809449315071106,24.50537866384972
1786996108.8463655,-17.9556,18.3465,0.4345376543094538,3.1079946214558327,-15.673767135404459,18.981213726812104,0.9814093708992004,24.79373233419356
