logger_timestamp_nanoseconds,x_m,y_m,velocity_mps,acceleration_mps2,steering_command,throttle_command,steering_feedback,throttle_feedback
1787014000348083915,-20.067360,10.019510,2.502281,0.025752,0.000519,0.100000,0.000500,0.100000
1787014000398261228,-20.067360,10.019510,2.502281,0.025752,0.000519,0.100000,0.000500,0.100000
1787014000448162379,-20.050020,10.261600,2.502272,0.004558,0.000301,0.100000,0.000500,0.100000
1787014000498565081,-20.050020,10.261600,2.502272,0.004558,0.000301,0.100000,0.000500,0.100000
1787014000548151466,-20.031870,10.516160,2.502265,0.017603,0.000301,0.100000,0.000500,0.100000
1787014000598253565,-20.031870,10.516160,2.502265,0.017603,0.000301,0.100000,0.000500,0.100000
1787014000648374447,-20.016410,10.733290,2.502261,0.018847,0.000105,0.100000,0.000500,0.100000
1787014000698310949,-20.016410,10.733290,2.502261,0.018847,0.000105,0.100000,0.000500,0.100000
1787014000748158711,-19.997610,10.997840,2.502254,0.025156,0.000041,0.100000,0.000000,0.100000
1787014000798144317,-19.981990,11.217470,2.502254,0.025156,0.000041,0.100000,0.000000,0.100000
1787014000848351952,-19.981990,11.217470,2.502247,0.001438,0.000069,0.100000,0.000000,0.100000
1787014000898584930,-19.963190,11.482020,2.502245,0.013820,0.000069,0.100000,0.000000,0.100000
1787014000948240569,-19.963190,11.482020,2.502245,0.013820,0.000044,0.100000,0.000000,0.100000
1787014000998248384,-19.948640,11.686670,2.502239,0.029110,0.000044,0.100000,0.000000,0.100000
1787014001048285667,-19.948640,11.686670,2.502239,0.029110,0.000061,0.100000,0.000000,0.100000
1787014001098740613,-19.929480,11.956210,2.502234,0.007646,0.000061,0.100000,0.000000,0.100000
1787014001148196496,-19.929480,11.956210,2.502234,0.007646,0.000056,0.100000,0.000000,0.100000
1787014001198195305,-19.912280,12.198300,2.502234,0.020257,0.000056,0.100000,0.000000,0.100000
1787014001248239673,-19.912280,12.198300,2.502234,0.020257,0.000040,0.100000,0.000000,0.100000
1787014001298542302,-19.896310,12.422920,2.502228,0.015902,0.000040,0.100000,0.000000,0.100000
1787014001348247128,-19.896310,12.422920,2.502228,0.015902,0.000066,0.100000,0.000000,0.100000
1787014001398537469,-19.879990,12.652530,2.502225,0.035228,0.000066,0.100000,0.000000,0.100000
1787014001448258502,-19.879990,12.652530,2.502225,0.035228,0.000058,0.100000,0.000000,0.100000
1787014001498400141,-19.862780,12.894620,2.502225,0.027473,0.000058,0.100000,0.000000,0.100000
1787014001548425437,-19.862780,12.894620,2.502225,0.027473,0.000066,0.100000,0.000000,0.100000
1787014001598348862,-19.845930,13.131720,2.502219,0.005015,0.000066,0.100000,0.000000,0.100000
1787014001648247884,-19.845930,13.131720,2.502219,0.005015,0.000058,0.100000,0.000000,0.100000
1787014001698263821,-19.830680,13.346360,2.502219,0.013424,0.000058,0.100000,0.000000,0.100000
1787014001748115008,-19.830680,13.346360,2.502219,0.013424,0.000051,0.100000,0.000000,0.100000
1787014001798314842,-19.811340,13.618390,2.502213,0.023135,0.000051,0.100000,0.000000,0.100000
1787014001848500808,-19.795550,13.840520,2.502213,0.006933,0.000076,0.100000,0.000000,0.100000
1787014001898192691,-19.795550,13.840520,2.502213,0.006933,0.000076,0.100000,0.000000,0.100000
1787014001948269585,-19.780300,14.055150,2.502211,0.009036,0.000060,0.100000,0.000000,0.100000
1787014001998577587,-19.780300,14.055150,2.502211,0.009036,0.000060,0.100000,0.000000,0.100000
1787014002048376113,-19.780300,14.055150,2.502211,0.009036,0.000060,0.100000,0.000000,0.100000
1787014002098201446,-19.762550,14.304730,2.502205,0.000524,0.000060,0.100000,0.000000,0.100000
1787014002148540157,-19.747300,14.519360,2.502206,0.012502,0.000067,0.100000,0.000000,0.100000
1787014002198256830,-19.747300,14.519360,2.502206,0.012502,0.000067,0.100000,0.000000,0.100000
1787014002248248745,-19.747300,14.519360,2.502206,0.012502,0.000067,0.100000,0.000000,0.100000
1787014002298335566,-19.727960,14.791400,2.502207,0.000832,0.000067,0.100000,0.000000,0.100000
1787014002348308322,-19.727960,14.791400,2.502207,0.000832,0.000091,0.100000,0.000000,0.100000
1787014002398208731,-19.706150,15.098380,2.502207,0.001058,0.000091,0.100000,0.000000,0.100000
1787014002448386966,-19.706150,15.098380,2.502207,0.001058,0.000073,0.100000,0.000000,0.100000
1787014002498172608,-19.690540,15.318010,2.502204,0.006142,0.000073,0.100000,0.000000,0.100000
1787014002548345406,-19.690540,15.318010,2.502204,0.006142,0.000090,0.100000,0.000000,0.100000
1787014002598168390,-19.673150,15.562590,2.502203,0.008680,0.000090,0.100000,0.000000,0.100000
1787014002648316618,-19.655410,15.812170,2.502197,0.008680,0.000109,0.100000,0.000000,0.100000
1787014002698375117,-19.655410,15.812170,2.502197,0.000777,0.000109,0.100000,0.000000,0.100000
1787014002748225841,-19.655410,15.812170,2.502197,0.000777,0.000105,0.100000,0.000000,0.100000
1787014002798308378,-19.638560,16.049350,2.502199,0.006878,0.000105,0.100000,0.000000,0.100000
1787014002848428681,-19.620290,16.306510,2.502200,0.000853,0.000093,0.100000,0.000000,0.100000
1787014002898303981,-19.620290,16.306510,2.502200,0.000853,0.000093,0.100000,0.000000,0.100000
1787014002948169218,-19.602380,16.558680,2.502198,0.002127,0.000101,0.100000,0.000000,0.100000
1787014002998185009,-19.602380,16.558680,2.502198,0.002127,0.000101,0.100000,0.000000,0.100000
1787014003048190908,-19.586770,16.778390,2.502197,0.008378,0.000117,0.100000,0.000000,0.100000
1787014003098235076,-19.586770,16.778390,2.502197,0.008378,0.000117,0.100000,0.000000,0.100000
1787014003148200061,-19.570450,17.008090,2.502196,0.038888,0.000127,0.100000,0.000000,0.100000
1787014003198167552,-19.570450,17.008090,2.502196,0.038888,0.000127,0.100000,0.000000,0.100000
1787014003248163528,-19.555020,17.225300,2.502195,0.019602,0.000132,0.100000,0.000000,0.100000
1787014003298301383,-19.555020,17.225300,2.502195,0.019602,0.000132,0.100000,0.000000,0.100000
1787014003348160363,-19.537100,17.477470,2.502198,0.008577,-0.034091,0.100000,0.000000,0.100000
1787014003398382726,-19.537100,17.477470,2.502198,0.008577,-0.034091,0.100000,0.000000,0.100000
1787014003448162491,-19.522380,17.684700,2.502194,0.015087,-0.083123,0.100000,0.000000,0.100000
1787014003498148725,-19.503020,17.956840,2.502194,0.015087,-0.083123,0.100000,0.000000,0.100000
1787014003548261533,-19.503020,17.956840,2.502194,0.013071,-0.149183,0.100000,0.000000,0.100000
1787014003598234903,-19.486090,18.183910,2.502075,0.019253,-0.149183,0.100000,-0.017800,0.100000
1787014003648429918,-19.486090,18.183910,2.502075,0.019253,-0.212437,0.065000,-0.017800,0.100000
1787014003698183073,-19.465910,18.408130,2.501390,0.011315,-0.212437,0.065000,-0.043500,0.100000
1787014003748199684,-19.465910,18.408130,2.501390,0.011315,-0.281156,0.065000,-0.043500,0.100000
1787014003798533457,-19.438270,18.633830,2.498450,0.021991,-0.281156,0.065000,-0.078000,0.100000
1787014003848442568,-19.438270,18.633830,2.498450,0.021991,-0.380069,0.065000,-0.078000,0.100000
1787014003898235483,-19.438270,18.633830,2.498450,0.021991,-0.380069,0.065000,-0.078000,0.100000
1787014003948462691,-19.408040,18.814620,1.765494,5.971021,-0.426095,0.065000,-0.111000,0.065000
1787014003998180074,-19.365940,18.988020,1.621515,0.069389,-0.426095,0.065000,-0.147100,0.065000
1787014004048407768,-19.365940,18.988020,1.621515,0.069389,-0.436742,0.065000,-0.147100,0.065000
1787014004098169424,-19.316850,19.139920,1.611200,0.004809,-0.436742,0.065000,-0.199000,0.065000
1787014004148227347,-19.316850,19.139920,1.611200,0.004809,-0.438584,0.065000,-0.199000,0.065000
1787014004198987561,-19.258960,19.277620,1.606068,0.023250,-0.438584,0.065000,-0.223100,0.065000
1787014004248576218,-19.258960,19.277620,1.606068,0.023250,-0.439064,0.065000,-0.223100,0.065000
1787014004298206681,-19.193160,19.402560,1.604842,0.014363,-0.439064,0.065000,-0.228800,0.065000
1787014004348270807,-19.193160,19.402560,1.604842,0.014363,-0.439091,0.065000,-0.228800,0.065000
1787014004398158052,-19.107630,19.534470,1.604714,0.015275,-0.439091,0.065000,-0.229900,0.065000
1787014004448269528,-19.107630,19.534470,1.604714,0.015275,-0.439181,0.065000,-0.229900,0.065000
1787014004498348530,-18.989610,19.680370,1.604735,0.017090,-0.439181,0.065000,-0.229900,0.065000
1787014004548228477,-18.989610,19.680370,1.604735,0.017090,-0.436252,0.065000,-0.229900,0.065000
1787014004598283501,-18.898510,19.773040,1.604764,0.026532,-0.436252,0.065000,-0.229900,0.065000
1787014004648268002,-18.776410,19.877080,1.604741,0.015502,-0.434462,0.065000,-0.229900,0.065000
1787014004698176789,-18.776410,19.877080,1.604741,0.015502,-0.434462,0.065000,-0.229900,0.065000
1787014004748432083,-18.776410,19.877080,1.604741,0.015502,-0.434346,0.065000,-0.229900,0.065000
1787014004798326349,-18.648830,19.966230,1.605187,0.007348,-0.434346,0.065000,-0.228300,0.065000
1787014004848389127,-18.530570,20.034250,1.605500,0.000957,-0.430235,0.065000,-0.227200,0.065000
1787014004898225370,-18.530570,20.034250,1.605500,0.000957,-0.430235,0.065000,-0.227200,0.065000
1787014004948959374,-18.366990,20.108680,1.605564,0.038386,-0.428581,0.065000,-0.227200,0.065000
1787014004998201900,-18.366990,20.108680,1.605564,0.038386,-0.428581,0.065000,-0.227200,0.065000
1787014005048337912,-18.366990,20.108680,1.605564,0.038386,-0.427519,0.065000,-0.227200,0.065000
1787014005098463005,-18.239530,20.152740,1.605998,0.002442,-0.427519,0.065000,-0.225100,0.065000
1787014005148499222,-18.063270,20.195660,1.606145,0.031475,-0.421439,0.065000,-0.224600,0.065000
1787014005198212416,-18.063270,20.195660,1.606145,0.031475,-0.421439,0.065000,-0.224600,0.065000
1787014005248285513,-17.907430,20.217370,1.606369,0.025096,-0.419676,0.065000,-0.224100,0.065000
1787014005298303203,-17.907430,20.217370,1.606369,0.025096,-0.419676,0.065000,-0.224100,0.065000
1787014005348375920,-17.758180,20.224580,1.607094,0.026966,-0.408484,0.065000,-0.220400,0.065000
1787014005398166134,-17.758180,20.224580,1.607094,0.026966,-0.408484,0.065000,-0.220400,0.065000
1787014005448177623,-17.599270,20.217990,1.607165,0.044544,-0.403921,0.065000,-0.220400,0.065000
1787014005498244581,-17.599270,20.217990,1.607165,0.044544,-0.403921,0.065000,-0.220400,0.065000
1787014005548311459,-17.443210,20.197030,1.607317,0.008657,-0.397750,0.065000,-0.219900,0.065000
1787014005598197657,-17.443210,20.197030,1.607317,0.008657,-0.397750,0.065000,-0.219900,0.065000
1787014005648197392,-17.305070,20.166280,1.608680,0.005015,-0.389851,0.065000,-0.213600,0.065000
1787014005698185643,-17.305070,20.166280,1.608680,0.005015,-0.389851,0.065000,-0.213600,0.065000
1787014005748270938,-17.151580,20.118160,1.609154,0.005138,-0.383461,0.065000,-0.211500,0.065000
1787014005798297544,-17.151580,20.118160,1.609154,0.005138,-0.383461,0.065000,-0.211500,0.065000
1787014005848294478,-17.004380,20.057230,1.609776,0.033183,-0.374770,0.065000,-0.208400,0.065000
1787014005898230604,-17.004380,20.057230,1.609776,0.033183,-0.374770,0.065000,-0.208400,0.065000
1787014005948185230,-16.876900,19.991740,1.610669,0.016851,-0.365003,0.065000,-0.204200,0.065000
1787014005998486409,-16.876900,19.991740,1.610669,0.016851,-0.365003,0.065000,-0.204200,0.065000
1787014006048181701,-16.738720,19.905870,1.611464,0.004885,-0.355410,0.065000,-0.200500,0.065000
1787014006098447958,-16.738720,19.905870,1.611464,0.004885,-0.355410,0.065000,-0.196300,0.065000
1787014006148244053,-16.617020,19.815620,1.612228,0.015939,-0.343204,0.065000,-0.196300,0.065000
1787014006198052755,-16.495510,19.709570,1.612228,0.015939,-0.343204,0.065000,-0.191100,0.065000
1787014006248408078,-16.495510,19.709570,1.613305,0.003253,-0.330811,0.065000,-0.191100,0.065000
1787014006298210782,-16.382780,19.594090,1.614180,0.019061,-0.330811,0.065000,-0.185900,0.065000
1787014006348422509,-16.382780,19.594090,1.614180,0.019061,-0.316519,0.065000,-0.185900,0.065000
1787014006398182067,-16.291170,19.485440,1.615369,0.007701,-0.316519,0.065000,-0.179600,0.065000
1787014006448245821,-16.291170,19.485440,1.615369,0.007701,-0.301097,0.065000,-0.179600,0.065000
1787014006498190609,-16.202260,19.364260,1.616393,0.027783,-0.301097,0.065000,-0.173300,0.065000
1787014006548472139,-16.202260,19.364260,1.616393,0.027783,-0.286383,0.065000,-0.173300,0.065000
1787014006598217573,-16.202260,19.364260,1.616393,0.027783,-0.286383,0.065000,-0.173300,0.065000
1787014006648246427,-16.126530,19.245680,1.617657,0.007519,-0.270230,0.065000,-0.166000,0.065000
1787014006698282881,-16.049750,19.106870,1.618958,0.041457,-0.270230,0.065000,-0.157600,0.065000
1787014006748168171,-16.049750,19.106870,1.618958,0.041457,-0.254338,0.065000,-0.157600,0.065000
1787014006798210976,-15.978090,18.954440,1.620072,0.021943,-0.254338,0.065000,-0.149700,0.065000
1787014006848394567,-15.978090,18.954440,1.620072,0.021943,-0.236326,0.065000,-0.149700,0.065000
1787014006898380436,-15.920650,18.809820,1.621236,0.018845,-0.236326,0.065000,-0.141400,0.065000
1787014006948454966,-15.920650,18.809820,1.621236,0.018845,-0.211166,0.065000,-0.141400,0.065000
1787014006998239984,-15.875100,18.674540,1.622271,0.001719,-0.211166,0.065000,-0.133000,0.065000
1787014007048331255,-15.875100,18.674540,1.622271,0.001719,-0.192259,0.065000,-0.133000,0.065000
1787014007098156638,-15.830390,18.515120,1.623392,0.005969,-0.192259,0.065000,-0.123600,0.065000
1787014007148209611,-15.830390,18.515120,1.623392,0.005969,-0.173963,0.100000,-0.123600,0.065000
1787014007198158269,-15.794370,18.356700,1.624784,0.006053,-0.173963,0.100000,-0.110500,0.065000
1787014007248202813,-15.767220,18.207970,1.625709,0.045663,-0.147517,0.100000,-0.100500,0.065000
1787014007298243295,-15.767220,18.207970,1.625709,0.045663,-0.147517,0.100000,-0.100500,0.065000
1787014007348468701,-15.767220,18.207970,1.625709,0.045663,-0.128526,0.100000,-0.100500,0.065000
1787014007398371550,-15.740940,18.026720,2.324416,5.948927,-0.128526,0.100000,-0.091100,0.100000
1787014007448240477,-15.720710,17.807850,2.489853,0.315162,-0.105380,0.100000,-0.077500,0.100000
1787014007498301875,-15.720710,17.807850,2.489853,0.315162,-0.105380,0.100000,-0.077500,0.100000
1787014007548201062,-15.708290,17.540950,2.499780,0.030043,-0.036084,0.100000,-0.067500,0.100000
1787014007598319540,-15.708290,17.540950,2.499780,0.030043,-0.036084,0.100000,-0.067500,0.100000
1787014007648436900,-15.706850,17.313370,2.501099,0.002342,0.002348,0.100000,-0.055000,0.100000
1787014007698194913,-15.706850,17.313370,2.501099,0.002342,0.002348,0.100000,-0.055000,0.100000
1787014007748476351,-15.713970,17.058370,2.501070,0.002338,0.040814,0.100000,-0.055000,0.100000
1787014007798742058,-15.713970,17.058370,2.501070,0.002338,0.040814,0.100000,-0.055000,0.100000
1787014007848367385,-15.713970,17.058370,2.501070,0.002338,0.040814,0.100000,-0.055000,0.100000
1787014007898200713,-15.725780,16.838460,2.502319,0.018618,0.040814,0.100000,-0.018800,0.100000
1787014007948173311,-15.740430,16.596110,2.502305,0.001475,0.114206,0.100000,0.001000,0.100000
1787014007998353517,-15.740430,16.596110,2.502305,0.001475,0.114206,0.100000,0.001000,0.100000
1787014008048174697,-15.755290,16.323770,2.502072,0.004370,0.158310,0.100000,0.021500,0.100000
1787014008098173207,-15.755290,16.323770,2.502072,0.004370,0.158310,0.100000,0.021500,0.100000
1787014008148202232,-15.764620,16.096280,2.502090,0.023673,0.223467,0.065000,0.021500,0.100000
1787014008198294076,-15.764620,16.096280,2.502090,0.023673,0.223467,0.065000,0.021500,0.100000
1787014008248197421,-15.769300,15.878800,2.500223,0.031048,0.374905,0.065000,0.059700,0.100000
1787014008298314214,-15.769300,15.878800,2.500223,0.031048,0.374905,0.065000,0.059700,0.100000
1787014008348198432,-15.763360,15.606600,2.497836,0.005683,0.422655,0.065000,0.082700,0.100000
1787014008398133374,-15.750130,15.425610,1.770573,6.196359,0.422655,0.065000,0.116800,0.065000
1787014008448418212,-15.750130,15.425610,1.770573,6.196359,0.429961,0.065000,0.116800,0.065000
1787014008498506658,-15.724510,15.259450,1.613337,0.087567,0.429961,0.065000,0.196300,0.065000
1787014008548209927,-15.724510,15.259450,1.613337,0.087567,0.432516,0.065000,0.196300,0.065000
1787014008598183898,-15.691270,15.121980,1.606169,0.006121,0.432516,0.065000,0.221500,0.065000
1787014008648298355,-15.691270,15.121980,1.606169,0.006121,0.433223,0.065000,0.221500,0.065000
1787014008698190405,-15.646740,14.987920,1.605444,0.005800,0.433223,0.065000,0.225100,0.065000
1787014008748195258,-15.646740,14.987920,1.605444,0.005800,0.433728,0.065000,0.225100,0.065000
1787014008798175284,-15.589680,14.855230,1.605114,0.020446,0.433728,0.065000,0.226700,0.065000
1787014008848252174,-15.589680,14.855230,1.605114,0.020446,0.430242,0.065000,0.226700,0.065000
1787014008898223249,-15.513090,14.714210,1.605120,0.012360,0.430242,0.065000,0.226700,0.065000
1787014008948334502,-15.513090,14.714210,1.605120,0.012360,0.430236,0.065000,0.226700,0.065000
1787014008998215102,-15.430950,14.591530,1.605138,0.006111,0.430236,0.065000,0.227200,0.065000
1787014009048255947,-15.430950,14.591530,1.605138,0.006111,0.425538,0.065000,0.227200,0.065000
1787014009098243853,-15.330810,14.468130,1.605583,0.020539,0.425538,0.065000,0.225100,0.065000
1787014009148574422,-15.330810,14.468130,1.605583,0.020539,0.424751,0.065000,0.225100,0.065000
1787014009198193312,-15.212360,14.348210,1.605673,0.001793,0.424751,0.065000,0.225100,0.065000
1787014009248350721,-15.212360,14.348210,1.605673,0.001793,0.423021,0.065000,0.225100,0.065000
1787014009298169736,-15.092780,14.248400,1.606283,0.000493,0.423021,0.065000,0.223100,0.065000
1787014009348553014,-15.092780,14.248400,1.606283,0.000493,0.417085,0.065000,0.223100,0.065000
1787014009398119704,-14.949500,14.150670,1.606431,0.003570,0.417085,0.065000,0.222500,0.065000
1787014009448346288,-14.949500,14.150670,1.606431,0.003570,0.414471,0.065000,0.222500,0.065000
1787014009498236469,-14.823000,14.080680,1.606663,0.033676,0.414471,0.065000,0.221500,0.065000
1787014009548426951,-14.823000,14.080680,1.606663,0.033676,0.407253,0.065000,0.221500,0.065000
1787014009598290398,-14.665560,14.011590,1.607349,0.018721,0.407253,0.065000,0.218300,0.065000
1787014009648148371,-14.526810,13.965290,1.607781,0.010059,0.403906,0.065000,0.216800,0.065000
1787014009698336805,-14.526810,13.965290,1.607781,0.010059,0.403906,0.065000,0.216800,0.065000
1787014009748246417,-14.389350,13.931590,1.608584,0.010499,0.397879,0.065000,0.213100,0.065000
1787014009798222652,-14.389350,13.931590,1.608584,0.010499,0.397879,0.065000,0.213100,0.065000
1787014009848188721,-14.246430,13.908480,1.608968,0.033591,0.385025,0.065000,0.211500,0.065000
1787014009898191392,-14.246430,13.908480,1.608968,0.033591,0.385025,0.065000,0.211500,0.065000
1787014009948264008,-14.082750,13.896200,1.609671,0.015855,0.378187,0.065000,0.208400,0.065000
1787014009998316898,-14.082750,13.896200,1.609671,0.015855,0.378187,0.065000,0.208400,0.065000
1787014010048490628,-13.937910,13.897640,1.609675,0.010260,0.368562,0.065000,0.208400,0.065000
1787014010098256034,-13.937910,13.897640,1.609675,0.010260,0.368562,0.065000,0.208400,0.065000
1787014010148326911,-13.734500,13.918870,1.611610,0.128825,0.360152,0.065000,0.197900,0.065000
1787014010198543224,-13.734500,13.918870,1.611610,0.128825,0.360152,0.065000,0.197900,0.065000
1787014010248146973,-13.640990,13.936160,1.611794,0.001810,0.345422,0.065000,0.193200,0.065000
1787014010298165746,-13.539030,13.960490,1.612682,0.009440,0.345422,0.065000,0.193200,0.065000
1787014010348182285,-13.384820,14.008180,1.615008,0.042607,0.331344,0.065000,0.180600,0.065000
1787014010398205615,-13.384820,14.008180,1.615008,0.042607,0.331344,0.065000,0.180600,0.065000
