logger_timestamp_nanoseconds,x_m,y_m,velocity_mps,acceleration_mps2,steering_command,throttle_command,steering_feedback,throttle_feedback
1787014171286764742,-20.184430,8.295499,3.248095,0.021156,0.001553,0.130000,0.000500,0.130000
1787014171336680443,-20.184430,8.295499,3.248095,0.021156,0.001553,0.130000,0.000500,0.130000
1787014171386848909,-20.152020,8.739311,3.248054,0.030444,0.001560,0.130000,0.001000,0.130000
1787014171436658988,-20.152020,8.739311,3.248054,0.030444,0.001560,0.130000,0.001000,0.130000
1787014171486770143,-20.137060,8.946640,3.248033,0.008459,0.001125,0.130000,0.001000,0.130000
1787014171536570309,-20.121740,9.160447,3.248018,0.031520,0.001125,0.130000,0.001000,0.130000
1787014171586683433,-20.104970,9.396934,3.248003,0.024521,0.000603,0.130000,0.000500,0.130000
1787014171636822964,-20.090970,9.594549,3.247991,0.005043,0.000603,0.130000,0.000500,0.130000
1787014171686662899,-20.090970,9.594549,3.247991,0.005043,0.000227,0.130000,0.000500,0.130000
1787014171736626258,-20.076590,9.798688,3.247975,0.000233,0.000227,0.130000,0.000500,0.130000
1787014171786668888,-20.076590,9.798688,3.247975,0.000233,0.000035,0.130000,0.000500,0.130000
1787014171836719713,-20.061340,10.015800,3.247965,0.000313,0.000035,0.130000,0.000500,0.130000
1787014171886737515,-20.045660,10.239400,3.247956,0.001131,-0.000063,0.130000,0.000000,0.130000
1787014171936667123,-20.030900,10.450040,3.247941,0.001114,-0.000063,0.130000,0.000000,0.130000
1787014171986653285,-20.030900,10.450040,3.247941,0.001114,-0.000149,0.130000,0.000000,0.130000
1787014172036763644,-20.015920,10.663910,3.247928,0.005427,-0.000149,0.130000,0.000000,0.130000
1787014172086671819,-20.001170,10.874550,3.247916,0.002023,-0.000167,0.130000,0.000000,0.130000
1787014172136868597,-20.001170,10.874550,3.247916,0.002023,-0.000167,0.130000,0.000000,0.130000
1787014172186611768,-19.970970,11.305540,3.247903,0.023450,-0.000179,0.130000,0.000000,0.130000
1787014172236743936,-19.970970,11.305540,3.247903,0.004303,-0.000179,0.130000,0.000000,0.130000
1787014172286688938,-19.970970,11.305540,3.247903,0.004303,-0.000167,0.130000,0.000000,0.130000
1787014172336678905,-19.948500,11.626360,3.247887,0.002392,-0.000167,0.130000,0.000000,0.130000
1787014172386698859,-19.928750,11.908290,3.247876,0.003655,-0.000187,0.130000,0.000000,0.130000
1787014172437040083,-19.928750,11.908290,3.247876,0.003655,-0.000187,0.130000,0.000000,0.130000
1787014172486801871,-19.913770,12.122170,3.247877,0.024791,-0.000199,0.130000,0.000000,0.130000
1787014172536872832,-19.899470,12.326320,3.247869,0.020273,-0.000199,0.130000,0.000000,0.130000
1787014172586685913,-19.884260,12.543440,3.247859,0.026545,-0.000201,0.130000,0.000000,0.130000
1787014172636658036,-19.884260,12.543440,3.247859,0.026545,-0.000201,0.130000,0.000000,0.130000
1787014172686940998,-19.869730,12.750830,3.247854,0.009283,-0.000206,0.130000,0.000000,0.130000
1787014172736740021,-19.869730,12.750830,3.247854,0.009283,-0.000206,0.130000,0.000000,0.130000
1787014172786664576,-19.853610,12.980910,3.247849,0.004857,-0.000212,0.130000,0.000000,0.130000
1787014172836696885,-19.837490,13.210990,3.247844,0.019280,-0.000212,0.130000,0.000000,0.130000
1787014172886599458,-19.815020,13.531760,3.247834,0.002281,-0.000219,0.130000,0.000000,0.130000
1787014172936689278,-19.815020,13.531760,3.247834,0.002281,-0.000219,0.130000,0.000000,0.130000
1787014172986699621,-19.800720,13.735850,3.247830,0.002598,-0.000236,0.130000,0.000000,0.130000
1787014173036688871,-19.784610,13.965860,3.247824,0.006263,-0.000236,0.130000,0.000000,0.130000
1787014173086608471,-19.768490,14.195880,3.247823,0.006212,-0.000259,0.130000,0.000000,0.130000
1787014173136648652,-19.768490,14.195880,3.247823,0.006212,-0.000259,0.130000,0.000000,0.130000
1787014173186705480,-19.754190,14.399970,3.247816,0.017898,-0.000265,0.130000,0.000000,0.130000
1787014173236645713,-19.739430,14.610550,3.247812,0.015689,-0.000265,0.130000,0.000000,0.130000
1787014173286642773,-19.724450,14.824360,3.247813,0.009976,-0.000264,0.130000,0.000000,0.130000
1787014173336894406,-19.724450,14.824360,3.247813,0.009976,-0.000264,0.130000,0.000000,0.130000
1787014173386668704,-19.708790,15.047900,3.247807,0.022214,-0.000307,0.130000,0.000000,0.130000
1787014173436692829,-19.693350,15.268190,3.247806,0.001044,-0.000307,0.130000,0.000000,0.130000
1787014173486625547,-19.678590,15.478770,3.247803,0.013845,-0.000304,0.130000,0.000000,0.130000
1787014173536687386,-19.678590,15.478770,3.247803,0.013845,-0.000304,0.130000,0.000000,0.130000
1787014173586803185,-19.647720,15.919380,3.247794,0.018393,-0.000318,0.130000,0.000000,0.130000
1787014173636739539,-19.647720,15.919380,3.247794,0.018393,-0.000318,0.130000,0.000000,0.130000
1787014173686640335,-19.647720,15.919380,3.247794,0.018393,-0.000383,0.130000,0.000000,0.130000
1787014173736755712,-19.633190,16.126770,3.247792,0.011773,-0.000383,0.130000,0.000000,0.130000
1787014173786665375,-19.612090,16.428140,3.247792,0.028738,-0.000391,0.130000,0.000000,0.130000
1787014173836577385,-19.597560,16.635540,3.247792,0.020512,-0.000391,0.130000,0.000000,0.130000
1787014173886853740,-19.597560,16.635540,3.247792,0.020512,-0.000456,0.130000,0.000000,0.130000
1787014173936707193,-19.582810,16.846180,3.247787,0.010018,-0.000456,0.130000,0.000000,0.130000
1787014173986760333,-19.567370,17.066540,3.247787,0.007265,-0.000506,0.130000,0.000000,0.130000
1787014174036678099,-19.567370,17.066540,3.247787,0.007265,-0.000506,0.130000,0.000000,0.130000
1787014174086740951,-19.551940,17.286900,3.247780,0.013671,-0.000593,0.130000,0.000000,0.130000
1787014174136763950,-19.536990,17.500780,3.247782,0.005142,-0.000593,0.130000,-0.000500,0.130000
1787014174186651787,-19.521480,17.721140,3.247779,0.032885,-0.039842,0.130000,-0.000500,0.130000
1787014174236974786,-19.521480,17.721140,3.247779,0.032885,-0.039842,0.130000,-0.000500,0.130000
1787014174286667321,-19.521480,17.721140,3.247779,0.032885,-0.090217,0.130000,-0.000500,0.130000
1787014174336650775,-19.489730,18.161750,3.247391,0.013797,-0.090217,0.130000,-0.020900,0.130000
1787014174386990939,-19.489730,18.161750,3.247391,0.013797,-0.205841,0.084500,-0.020900,0.130000
1787014174436705945,-19.462080,18.478810,3.247391,0.013797,-0.205841,0.084500,-0.020900,0.130000
1787014174486726188,-19.462080,18.478810,3.247482,0.046841,-0.311749,0.084500,-0.020900,0.130000
1787014174536699968,-19.441160,18.678980,3.245871,0.007846,-0.311749,0.084500,-0.047100,0.130000
1787014174586671684,-19.401120,18.956170,2.340835,8.709321,-0.398695,0.084500,-0.107900,0.084000
1787014174636578645,-19.369820,19.094660,2.108889,0.872698,-0.398695,0.084500,-0.163400,0.084000
1787014174686684569,-19.369820,19.094660,2.108889,0.872698,-0.438858,0.084500,-0.163400,0.084000
1787014174736672555,-19.328600,19.232510,2.076550,0.064740,-0.438858,0.084500,-0.208900,0.084000
1787014174786761414,-19.280230,19.358430,2.075168,0.019319,-0.440511,0.084500,-0.208900,0.084000
1787014174836572047,-19.225390,19.474420,2.068440,0.016468,-0.440511,0.084500,-0.229900,0.084000
1787014174886666903,-19.225390,19.474420,2.068440,0.016468,-0.441674,0.084500,-0.229900,0.084000
1787014174936672286,-19.069690,19.718100,2.068184,0.023052,-0.441674,0.084500,-0.230900,0.084000
1787014174986685940,-18.980560,19.824100,2.067980,0.041831,-0.439307,0.084500,-0.231400,0.084000
1787014175036729857,-18.980560,19.824100,2.067980,0.041831,-0.439307,0.084500,-0.231400,0.084000
1787014175086676758,-18.980560,19.824100,2.067980,0.041831,-0.439157,0.084500,-0.231400,0.084000
1787014175136714613,-18.893390,19.912370,2.068068,0.005086,-0.439157,0.084500,-0.231400,0.084000
1787014175186666099,-18.793320,19.998990,2.068788,0.021845,-0.436284,0.084500,-0.229900,0.084000
1787014175236650720,-18.669400,20.088780,2.068805,0.021922,-0.436284,0.084500,-0.229900,0.084000
1787014175286771606,-18.669400,20.088780,2.068805,0.021922,-0.433148,0.084500,-0.229900,0.084000
1787014175336657115,-18.550440,20.159900,2.069447,0.013728,-0.433148,0.084500,-0.228300,0.084000
1787014175386587278,-18.422170,20.222520,2.069405,0.009353,-0.431614,0.084500,-0.228300,0.084000
1787014175436635573,-18.422170,20.222520,2.069405,0.009353,-0.431614,0.084500,-0.228300,0.084000
1787014175486860265,-18.145830,20.315310,2.070329,0.019125,-0.426168,0.084500,-0.226200,0.084000
1787014175536660885,-18.030240,20.338950,2.071179,0.097360,-0.426168,0.084500,-0.223100,0.084000
1787014175586774365,-18.030240,20.338950,2.071179,0.097360,-0.418320,0.084500,-0.223100,0.084000
1787014175636591507,-17.904980,20.355270,2.071239,0.005521,-0.418320,0.084500,-0.223100,0.084000
1787014175686657200,-17.904980,20.355270,2.071239,0.005521,-0.414117,0.084500,-0.223100,0.084000
1787014175736741352,-17.766420,20.362440,2.071281,0.006214,-0.414117,0.084500,-0.223100,0.084000
1787014175786676291,-17.625600,20.358260,2.072905,0.018301,-0.411209,0.084500,-0.218900,0.084000
1787014175836586714,-17.489620,20.343310,2.073422,0.041023,-0.411209,0.084500,-0.216800,0.084000
1787014175886694236,-17.489620,20.343310,2.073422,0.041023,-0.400958,0.084500,-0.216800,0.084000
1787014175936801080,-17.223090,20.282050,2.074004,0.004769,-0.400958,0.084500,-0.215200,0.084000
1787014175986707601,-17.099850,20.238500,2.075618,0.009469,-0.388933,0.084500,-0.210000,0.084000
1787014176036686297,-17.099850,20.238500,2.075618,0.009469,-0.388933,0.084500,-0.210000,0.084000
1787014176086573747,-16.980050,20.186180,2.075686,0.009469,-0.382377,0.084500,-0.210000,0.084000
1787014176136768728,-16.980050,20.186180,2.075686,0.020199,-0.382377,0.084500,-0.210000,0.084000
1787014176186717300,-16.864190,20.125420,2.077598,0.008194,-0.375151,0.084500,-0.203700,0.084000
1787014176236653697,-16.738940,20.047450,2.078606,0.010161,-0.375151,0.084500,-0.200000,0.084000
1787014176286681323,-16.738940,20.047450,2.078606,0.010161,-0.358212,0.084500,-0.200000,0.084000
1787014176336666278,-16.616740,19.957470,2.079753,0.018728,-0.358212,0.084500,-0.196300,0.084000
1787014176386819941,-16.520260,19.875140,2.079673,0.027777,-0.349132,0.084500,-0.196300,0.084000
1787014176436648775,-16.416200,19.773200,2.082093,0.040182,-0.349132,0.084500,-0.187400,0.084000
1787014176486673178,-16.320850,19.665690,2.083369,0.003469,-0.312207,0.084500,-0.182700,0.084000
1787014176536702145,-16.241640,19.563680,2.083280,0.018438,-0.312207,0.084500,-0.182700,0.084000
1787014176586693782,-16.241640,19.563680,2.083280,0.018438,-0.297561,0.084500,-0.182700,0.084000
1787014176636655718,-16.165530,19.451720,2.083404,0.010100,-0.297561,0.084500,-0.182700,0.084000
1787014176686680879,-16.093320,19.329560,2.088006,0.010100,-0.282524,0.084500,-0.163400,0.084000
1787014176736699465,-16.093320,19.329560,2.088006,0.014977,-0.282524,0.084500,-0.163400,0.084000
1787014176786773355,-15.975510,19.084870,2.091093,0.027057,-0.266365,0.084500,-0.148200,0.084000
1787014176836657242,-15.975510,19.084870,2.091093,0.027057,-0.266365,0.084500,-0.148200,0.084000
1787014176886684768,-15.926270,18.958110,2.092840,0.009705,-0.216942,0.084500,-0.139300,0.084000
1787014176936680585,-15.926270,18.958110,2.092840,0.009705,-0.216942,0.084500,-0.139300,0.084000
1787014176986717167,-15.846260,18.696000,2.092795,0.006054,-0.216942,0.084500,-0.139300,0.084000
1787014177036682688,-15.846260,18.696000,2.092795,0.006054,-0.216942,0.084500,-0.139300,0.084000
1787014177086678406,-15.817960,18.571540,2.092801,0.008040,-0.174113,0.130000,-0.139300,0.084000
1787014177136655357,-15.817960,18.571540,2.092801,0.008040,-0.174113,0.130000,-0.139300,0.084000
1787014177186741051,-15.795290,18.447820,2.096999,0.004757,-0.133585,0.130000,-0.113600,0.084000
1787014177236667998,-15.770540,18.280040,2.630142,7.533608,-0.133585,0.130000,-0.091100,0.130000
1787014177286625540,-15.750590,18.075470,3.114602,3.648519,-0.111148,0.130000,-0.091100,0.130000
1787014177336871113,-15.750590,18.075470,3.114602,3.648519,-0.111148,0.130000,-0.091100,0.130000
1787014177386782627,-15.740310,17.839720,3.227401,0.468729,-0.081121,0.130000,-0.070200,0.130000
1787014177436697529,-15.739220,17.629310,3.242644,0.077548,-0.081121,0.130000,-0.058100,0.130000
1787014177486611033,-15.744560,17.411950,3.246511,0.077548,-0.016662,0.130000,-0.042400,0.130000
1787014177536829363,-15.744560,17.411950,3.246511,0.010719,-0.016662,0.130000,-0.042400,0.130000
1787014177586705284,-15.755780,17.184960,3.246845,0.007182,0.017681,0.130000,-0.042400,0.130000
1787014177636683088,-15.770830,16.964650,3.247989,0.012358,0.017681,0.130000,-0.008900,0.130000
1787014177686693347,-15.770830,16.964650,3.247989,0.012358,0.078034,0.130000,-0.008900,0.130000
1787014177736838659,-15.786230,16.750820,3.247801,0.007151,0.078034,0.130000,0.009400,0.130000
1787014177786736606,-15.800100,16.546690,3.247792,0.012625,0.104991,0.130000,0.009400,0.130000
1787014177836660016,-15.813110,16.323050,3.246302,0.006578,0.104991,0.130000,0.040800,0.130000
1787014177886507854,-15.813110,16.323050,3.246302,0.006578,0.169550,0.130000,0.055000,0.130000
1787014177936673536,-15.820570,16.105750,3.245043,0.002580,0.169550,0.130000,0.055000,0.130000
1787014177986775341,-15.821420,15.885080,3.245095,0.023737,0.219409,0.084500,0.055000,0.130000
1787014178036659011,-15.815330,15.684250,3.238979,0.010125,0.219409,0.084500,0.089000,0.130000
1787014178086553203,-15.800400,15.487340,2.641512,0.010125,0.404937,0.084500,0.114700,0.084000
1787014178136668071,-15.800400,15.487340,2.641512,8.925417,0.404937,0.084500,0.114700,0.084000
1787014178186772126,-15.778150,15.328290,2.165814,2.705251,0.422048,0.084500,0.114700,0.084000
1787014178236658982,-15.750030,15.192030,2.079042,0.228086,0.422048,0.084500,0.212100,0.084000
1787014178286665563,-15.750030,15.192030,2.079042,0.228086,0.429941,0.084500,0.212100,0.084000
1787014178336685190,-15.710330,15.054610,2.071355,0.023159,0.429941,0.084500,0.221000,0.084000
1787014178386676432,-15.594560,14.786950,2.069684,0.008731,0.431326,0.084500,0.225100,0.084000
1787014178436663524,-15.594560,14.786950,2.069684,0.008731,0.431326,0.084500,0.225100,0.084000
1787014178486660029,-15.532770,14.681650,2.069652,0.014386,0.427548,0.084500,0.225700,0.084000
1787014178536699158,-15.532770,14.681650,2.069652,0.014386,0.427548,0.084500,0.225700,0.084000
1787014178586871425,-15.454790,14.569520,2.069567,0.015510,0.427548,0.084500,0.225700,0.084000
1787014178636648949,-15.366590,14.462540,2.069756,0.016135,0.427548,0.084500,0.225700,0.084000
1787014178686567004,-15.272890,14.366000,2.070322,0.005046,0.423350,0.084500,0.224100,0.084000
1787014178736868934,-15.272890,14.366000,2.070322,0.005046,0.423350,0.084500,0.224100,0.084000
1787014178786708943,-15.166970,14.273290,2.070408,0.007003,0.418638,0.084500,0.224100,0.084000
1787014178836666700,-15.062270,14.195450,2.071359,0.002797,0.418638,0.084500,0.221500,0.084000
1787014178886571936,-14.944770,14.121660,2.071290,0.020670,0.411936,0.084500,0.221500,0.084000
1787014178936645867,-14.944770,14.121660,2.071290,0.020670,0.411936,0.084500,0.221500,0.084000
1787014178986690107,-14.819790,14.056670,2.072195,0.014329,0.404127,0.084500,0.219400,0.084000
1787014179036690621,-14.701520,14.006360,2.073445,0.016118,0.404127,0.084500,0.215700,0.084000
1787014179086650428,-14.581890,13.965390,2.073468,0.019819,0.400403,0.084500,0.215700,0.084000
1787014179136659034,-14.581890,13.965390,2.073468,0.019819,0.400403,0.084500,0.215700,0.084000
1787014179186667850,-14.308540,13.905380,2.075527,0.017367,0.394548,0.084500,0.209400,0.084000
1787014179236839325,-14.308540,13.905380,2.075527,0.017367,0.394548,0.084500,0.209400,0.084000
1787014179286645343,-14.182640,13.892250,2.075435,0.013101,0.384974,0.084500,0.209400,0.084000
1787014179336637897,-14.054010,13.887860,2.076224,0.003362,0.384974,0.084500,0.206800,0.084000
1787014179386678315,-13.912870,13.893280,2.077794,0.016259,0.371014,0.084500,0.201600,0.084000
1787014179436799514,-13.797180,13.905660,2.077853,0.029081,0.371014,0.084500,0.201600,0.084000
1787014179486745367,-13.797180,13.905660,2.077853,0.029081,0.354723,0.084500,0.201600,0.084000
1787014179536650300,-13.660090,13.929770,2.077909,0.014695,0.354723,0.084500,0.201600,0.084000
1787014179586667889,-13.660090,13.929770,2.077909,0.014695,0.346464,0.084500,0.201600,0.084000
1787014179636647781,-13.521000,13.964950,2.080032,0.031009,0.346464,0.084500,0.194300,0.084000
1787014179686774435,-13.396370,14.005770,2.082212,0.008538,0.336911,0.084500,0.185900,0.084000
1787014179736660692,-13.266840,14.057740,2.083415,0.016545,0.336911,0.084500,0.181200,0.084000
1787014179786575095,-13.146480,14.115230,2.084698,0.012831,0.313897,0.084500,0.176500,0.084000
1787014179836864197,-13.146480,14.115230,2.084698,0.012831,0.313897,0.084500,0.176500,0.084000
1787014179886656783,-13.022700,14.184300,2.084619,0.014885,0.300914,0.084500,0.176500,0.084000
1787014179936673000,-12.908590,14.257630,2.087584,0.020878,0.300914,0.084500,0.164400,0.084000
1787014179986689832,-12.908590,14.257630,2.087584,0.020878,0.276106,0.084500,0.164400,0.084000
1787014180036692048,-12.795440,14.339980,2.089072,0.040235,0.276106,0.084500,0.157600,0.084000
1787014180086661223,-12.688790,14.427330,2.089036,0.012063,0.261589,0.084500,0.157600,0.084000
1787014180136636456,-12.583940,14.523390,2.091715,0.025056,0.261589,0.084500,0.137200,0.084000
1787014180186699550,-12.488480,14.620300,2.093046,0.003812,0.212526,0.084500,0.137200,0.084000
1787014180236686937,-12.407340,14.710600,2.093059,0.014680,0.212526,0.084500,0.137200,0.084000
1787014180286670376,-12.407340,14.710600,2.093059,0.014680,0.195764,0.084500,0.137200,0.084000
1787014180336643947,-12.322440,14.814200,2.092986,0.016025,0.195764,0.084500,0.137200,0.084000
1787014180386726710,-12.235950,14.930160,2.097151,0.016572,0.178708,0.084500,0.111500,0.084000
1787014180436696262,-12.235950,14.930160,2.097151,0.016572,0.178708,0.084500,0.111500,0.084000
1787014180486724380,-12.155300,15.047860,2.098332,0.012312,0.160908,0.130000,0.102600,0.084000
1787014180536658342,-12.078960,15.168480,2.099406,0.046607,0.160908,0.130000,0.093700,0.084000
1787014180586644689,-12.078960,15.168480,2.099406,0.046607,0.128226,0.130000,0.093700,0.084000
1787014180636737678,-11.991500,15.316960,2.638184,7.501604,0.128226,0.130000,0.084300,0.130000
1787014180686654066,-11.896540,15.496420,3.117033,3.627272,0.114619,0.130000,0.084300,0.130000
1787014180736582860,-11.804500,15.692610,3.225052,0.550613,0.114619,0.130000,0.067000,0.130000
1787014180786668883,-11.804500,15.692610,3.225052,0.550613,0.064892,0.130000,0.067000,0.130000
1787014180836667299,-11.712280,15.910130,3.242486,0.075198,0.064892,0.130000,0.060200,0.130000
1787014180886667067,-11.636780,16.107000,3.244619,0.016566,0.039459,0.130000,0.060200,0.130000
1787014180936661955,-11.568980,16.299980,3.247319,0.005051,0.039459,0.130000,0.034000,0.130000
1787014180986683593,-11.568980,16.299980,3.247319,0.005051,-0.008774,0.130000,0.034000,0.130000
1787014181036675185,-11.501430,16.503410,3.247827,0.017045,-0.008774,0.130000,0.020400,0.130000
1787014181086697349,-11.435300,16.710730,3.247749,0.048355,-0.022718,0.130000,0.020400,0.130000
1787014181136577279,-11.360050,16.952630,3.247873,0.023864,-0.022718,0.130000,-0.004700,0.130000
1787014181186725525,-11.360050,16.952630,3.247873,0.023864,-0.052383,0.130000,-0.004700,0.130000
1787014181236650378,-11.296750,17.154040,3.247746,0.002383,-0.052383,0.130000,-0.012000,0.130000
1787014181286854153,-11.230220,17.361220,3.247746,0.003204,-0.060387,0.130000,-0.012000,0.130000
1787014181336544078,-11.160810,17.570860,3.247216,0.003204,-0.060387,0.130000,-0.027200,0.130000
1787014181386683721,-11.160810,17.570860,3.247216,0.020709,-0.072290,0.130000,-0.027200,0.130000
1787014181436696472,-11.091470,17.770210,3.247065,0.014188,-0.072290,0.130000,-0.031400,0.130000
1787014181486649470,-11.018800,17.968370,3.247094,0.003849,-0.072966,0.130000,-0.031400,0.130000
1787014181536642197,-11.018800,17.968370,3.247094,0.003849,-0.072966,0.130000,-0.031400,0.130000
1787014181586931268,-10.930510,18.195320,3.246745,0.011215,-0.071998,0.130000,-0.037700,0.130000
1787014181636686473,-10.849710,18.390300,3.246758,0.007219,-0.071998,0.130000,-0.038200,0.130000
1787014181686667531,-10.768930,18.574680,3.246774,0.002155,-0.069357,0.130000,-0.038200,0.130000
1787014181736597112,-10.678960,18.769180,3.246806,0.032240,-0.069357,0.130000,-0.037700,0.130000
1787014181786781616,-10.678960,18.769180,3.246806,0.032240,-0.069244,0.130000,-0.037700,0.130000
1787014181836649395,-10.580670,18.970510,3.246913,0.026037,-0.069244,0.130000,-0.036100,0.130000
1787014181886700853,-10.485770,19.155390,3.246912,0.003119,-0.076897,0.130000,-0.036100,0.130000
1787014181936568788,-10.485770,19.155390,3.246912,0.003119,-0.076897,0.130000,-0.036100,0.130000
1787014181986663824,-10.277170,19.533480,3.246635,0.008679,-0.444151,0.084500,-0.040300,0.130000
1787014182036670811,-10.168580,19.715590,2.915126,10.323798,-0.444151,0.084500,-0.152300,0.084000
1787014182086638526,-10.168580,19.715590,2.915126,10.323798,-0.447510,0.084500,-0.152300,0.084000
1787014182136604329,-10.069940,19.861550,2.302683,6.267305,-0.447510,0.084500,-0.232500,0.084000
1787014182186688806,-10.069940,19.861550,2.302683,6.267305,-0.447513,0.084500,-0.232500,0.084000
1787014182236689797,-9.984365,19.961930,2.091645,0.971480,-0.447513,0.084500,-0.232500,0.084000
1787014182286663003,-9.886761,20.058030,2.068687,0.080682,-0.446960,0.084500,-0.234600,0.084000
1787014182336658876,-9.886761,20.058030,2.068687,0.080682,-0.446960,0.084500,-0.234600,0.084000
1787014182386730071,-9.776866,20.148910,2.066715,0.005735,-0.445965,0.084500,-0.234600,0.084000
1787014182436719598,-9.645352,20.238440,2.066840,0.003214,-0.445965,0.084500,-0.234000,0.084000
1787014182486645373,-9.527931,20.303670,2.066999,0.007869,-0.444634,0.084500,-0.234000,0.084000
1787014182536650259,-9.527931,20.303670,2.066999,0.007869,-0.444634,0.084500,-0.234000,0.084000
1787014182586699181,-9.265054,20.408130,2.067465,0.031541,-0.440366,0.084500,-0.233000,0.084000
1787014182636654217,-9.142943,20.439620,2.068462,0.017971,-0.440366,0.084500,-0.230400,0.084000
1787014182687026428,-9.142943,20.439620,2.068462,0.017971,-0.436014,0.084500,-0.230400,0.084000
1787014182736655430,-9.142943,20.439620,2.068462,0.017971,-0.436014,0.084500,-0.230400,0.084000
1787014182786751010,-9.012584,20.462490,2.068649,0.052005,-0.436014,0.084500,-0.230400,0.084000
1787014182836903658,-9.012584,20.462490,2.068649,0.052005,-0.436014,0.084500,-0.230400,0.084000
1787014182886688462,-8.806378,20.477080,2.068733,0.027565,-0.431054,0.084500,-0.230400,0.084000
1787014182936704567,-8.674050,20.472810,2.069523,0.036898,-0.431054,0.084500,-0.228300,0.084000
1787014182986676719,-8.674050,20.472810,2.069523,0.036898,-0.424212,0.084500,-0.228300,0.084000
1787014183036648704,-8.522035,20.454780,2.069473,0.015314,-0.424212,0.084500,-0.228300,0.084000
1787014183086688595,-8.384282,20.425980,2.070528,0.027190,-0.420115,0.084500,-0.225700,0.084000
1787014183136598101,-8.225870,20.377570,2.071699,0.022368,-0.420115,0.084500,-0.222000,0.084000
1787014183186680824,-8.225870,20.377570,2.071699,0.022368,-0.408607,0.084500,-0.222000,0.084000
1787014183236657804,-8.110478,20.331350,2.072379,0.043770,-0.408607,0.084500,-0.219900,0.084000
1787014183286643404,-7.982287,20.268100,2.072492,0.002734,-0.399858,0.084500,-0.219900,0.084000
1787014183336643970,-7.857871,20.193370,2.074191,0.008532,-0.399858,0.084500,-0.214200,0.084000
1787014183386725614,-7.857871,20.193370,2.074191,0.008532,-0.384306,0.084500,-0.214200,0.084000
