time_sec,s_m,lateral_offset_m,ego_x_m,ego_y_m,ego_heading_rad,evader_x_m,evader_y_m,engagement_radius_m
3.9152794062097094,82.21582689745605,0.0043870407308051335,-8.622559636669964,20.907738672909733,2.8638612029765347,-9.139709862541103,21.39164824486504,0.40224370722237535
3.9627638268935037,82.3851186003994,0.06818044588129352,-8.80143833864205,20.955670549980496,2.895858228666892,-9.26684419052961,21.471573108551528,0.40224370722237535
4.0094481673775775,82.55441030334273,0.13438172069923904,-8.978738175204073,20.997069371912097,2.9271064611917135,-9.400083125752591,21.55269158569601,0.40224370722237535
4.0553708637796255,82.72370200628608,0.20237933539286487,-9.154290127778093,21.03253471230783,2.954312594056814,-9.529806390637669,21.630870036048268,0.40224370722237535
4.100870161318403,82.89299370922942,0.27152672409344075,-9.329023787170875,21.06344876249717,2.9750378835222353,-9.655221748164347,21.704754414475858,0.40224370722237535
4.146304426102701,83.06228541217277,0.34115523682528387,-9.504010611248296,21.091326977183684,2.989432492855661,-9.783544456497273,21.77820771169233,0.40224370722237535
4.191797890717524,83.23157711511611,0.4105878984471737,-9.679538714473445,21.117198630316828,2.999762736539131,-9.916025464233318,21.851336318848173,0.40224370722237535
4.2371804975693514,83.40086881805945,0.47915356642273826,-9.854865010782028,21.141424998259794,3.008326556340715,-10.042511528339663,21.918467901312685,0.40224370722237535
4.282142768450589,83.57016052100279,0.546201058729416,-10.02875668656554,21.16401502601002,3.0159084418896254,-10.165954091986224,21.983056863667862,0.40224370722237535
4.326434817882327,83.73945222394613,0.6111128179856974,-10.200209008730523,21.185059285374233,3.021884086552759,-10.291398483510749,22.04656517873551,0.40224370722237535
4.369949206986414,83.90874392688949,0.6733176883626579,-10.368750067363003,21.20491068013587,3.025245624801691,-10.41692916347576,22.108888320805036,0.40224370722237535
4.412702705975373,84.07803562983283,0.7323024079882721,-10.53437903888502,21.22411536397759,3.025244708904454,-10.540873317018422,22.167163318509523,0.40224370722237535
4.45483233043841,84.24732733277617,0.7876214607648486,-10.697555989343469,21.243340134563525,3.0213925287489243,-10.66325448415527,22.223386885640405,0.40224370722237535
4.496588101845416,84.4166190357195,0.8389049866028813,-10.859170159780085,21.263344407472434,3.0138447926192993,-10.784496026427453,22.27683258415958,0.40224370722237535
4.538178473157148,84.58591073866285,0.8858645161514814,-11.019953803032822,21.284751281067635,3.0041628255771764,-10.905217694643177,22.32836256716047,0.40224370722237535
4.579510113064293,84.7552024416062,0.9282963726061273,-11.179512686646824,21.307648299587903,2.994981332323037,-11.026800871764097,22.37857060814909,0.40224370722237535
