time_sec,elapsed_sec,confidence,visible,avg_speed_mps,ips_x_m,ips_y_m,speed_mps,throttle_command,steering_command
1786466223.641080856,6.799896,0.000000,0,2.616146,-17.801100,13.262600,3.388075,0.130000,-0.148730
1786466223.691065550,6.849881,0.000000,0,2.597069,-17.801100,13.262600,3.388075,0.084500,-0.209322
1786466223.740992069,6.899807,0.000000,0,2.610705,-17.920200,13.073200,3.150129,0.084500,-0.209322
1786466223.790987492,6.949803,0.000000,0,2.624098,-18.047400,12.889300,3.376108,0.084500,-0.228812
1786466223.841647148,7.000463,0.000000,0,2.605088,-18.047400,12.889300,3.376108,0.084500,-0.228812
1786466223.891306877,7.050122,0.000000,0,2.615914,-18.172000,12.725800,2.981206,0.084500,-0.358360
1786466223.940996170,7.099812,0.000000,0,2.620034,-18.276300,12.605500,2.320192,0.084500,-0.358360
1786466223.991062164,7.149878,0.000000,0,2.621536,-18.375200,12.503700,2.094955,0.084500,-0.385708
1786466224.041049719,7.199865,0.000000,0,2.603335,-18.375200,12.503700,2.094955,0.084500,-0.385708
1786466224.091082573,7.249898,0.000000,0,2.604657,-18.477600,12.408500,2.156305,0.084500,-0.410093
1786466224.141023397,7.299839,0.000000,0,2.606185,-18.587600,12.319900,2.039465,0.084500,-0.410093
1786466224.191015720,7.349831,0.000000,0,2.607099,-18.700300,12.242000,2.016516,0.084500,-0.414068
1786466224.241030931,7.399846,0.000000,0,2.589476,-18.700300,12.242000,2.016516,0.084500,-0.414068
1786466224.291089773,7.449905,0.000000,0,2.591836,-18.827500,12.167900,2.106698,0.084500,-0.413102
1786466224.341004372,7.499820,0.000000,0,2.593930,-18.958500,12.105600,2.146579,0.084500,-0.413102
1786466224.390978336,7.549794,0.000000,0,2.595420,-19.090200,12.055600,2.103736,0.084500,-0.414605
1786466224.441076279,7.599892,0.000000,0,2.578311,-19.090200,12.055600,2.103736,0.084500,-0.414605
1786466224.491217375,7.650033,0.000000,0,2.597702,-19.359500,11.988700,5.260188,0.084500,-0.415778
1786466224.541024208,7.699840,0.000000,0,2.580909,-19.359500,11.988700,5.260188,0.084500,-0.415778
