time_sec,elapsed_sec,confidence,visible,avg_speed_mps,ips_x_m,ips_y_m,speed_mps,throttle_command,steering_command
1786465702.306940317,2.049739,0.000000,0,2.421707,-17.153000,7.856400,3.411236,0.130000,0.064833
1786465702.356748581,2.099547,0.000000,0,2.364321,-17.153000,7.856400,3.411236,0.130000,0.060489
1786465702.406748056,2.149547,0.000000,0,2.525335,-16.857100,8.214200,8.332150,0.130000,0.060489
1786465702.456589222,2.199388,0.000000,0,2.468133,-16.857100,8.214200,8.332150,0.130000,0.049039
1786465702.506749153,2.249548,0.000000,0,2.556026,-16.661000,8.469000,3.008858,0.130000,0.049039
1786465702.556813240,2.299612,0.000000,0,2.500360,-16.661000,8.469000,3.008858,0.130000,0.043511
1786465702.606661320,2.349460,0.000000,0,2.548204,-16.520700,8.660000,3.231341,0.130000,0.043511
1786465702.656631231,2.399430,0.000000,0,2.595329,-16.381900,8.856300,3.350862,0.130000,0.035878
1786465702.706710339,2.449509,0.000000,0,2.542248,-16.381900,8.856300,3.350862,0.130000,0.035878
1786465702.756582260,2.499381,0.000000,0,2.583764,-16.251700,9.046500,3.119933,0.130000,0.025394
1786465702.806620836,2.549419,0.000000,0,2.627341,-16.118500,9.246600,3.341943,0.130000,0.025394
1786465702.856607676,2.599406,0.000000,0,2.576815,-16.118500,9.246600,3.341943,0.130000,0.021459
1786465702.906663895,2.649462,0.000000,0,2.618832,-15.987500,9.448100,3.310222,0.130000,0.021459
1786465702.956581116,2.699380,0.000000,0,2.654642,-15.865100,9.639700,3.265233,0.130000,0.018393
1786465703.006579638,2.749378,0.000000,0,2.606364,-15.865100,9.639700,3.265233,0.130000,0.018393
1786465703.056726694,2.799525,0.000000,0,2.640883,-15.744100,9.832200,3.270854,0.130000,0.015266
1786465703.106591702,2.849390,0.000000,0,2.674481,-15.624200,10.025400,3.207083,0.130000,0.015266
1786465703.156584978,2.899384,0.000000,0,2.711267,-15.498700,10.230400,3.407626,0.130000,0.013646
1786465703.206625462,2.949424,0.000000,0,2.665268,-15.498700,10.230400,3.407626,0.130000,0.013646
1786465703.256593227,2.999392,0.000000,0,2.695588,-15.382600,10.422100,3.098330,0.130000,0.013261
1786465703.306587219,3.049386,0.000000,0,2.727007,-15.264100,10.619900,3.284761,0.130000,0.013261
1786465703.356688261,3.099487,0.000000,0,2.682913,-15.264100,10.619900,3.284761,0.130000,0.013831
1786465703.406659603,3.149458,0.000000,0,2.712548,-15.148000,10.815400,3.291277,0.130000,0.013831
1786465703.456672192,3.199471,0.000000,0,2.741204,-15.032800,11.011400,3.275913,0.130000,0.015267
1786465703.506598711,3.249397,0.000000,0,2.770060,-14.916600,11.210600,3.070038,0.130000,0.015267
1786465703.556798935,3.299598,0.000000,0,2.727914,-14.916600,11.210600,3.070038,0.130000,0.022877
1786465703.606679678,3.349478,0.000000,0,2.758085,-14.798100,11.416000,3.311323,0.130000,0.022877
1786465703.656617880,3.399416,0.000000,0,2.785412,-14.683800,11.616300,3.320647,0.130000,0.026291
1786465703.706964731,3.449763,0.000000,0,2.744763,-14.683800,11.616300,3.320647,0.130000,0.026291
1786465703.756591320,3.499390,0.000000,0,2.768937,-14.575300,11.808600,3.328321,0.130000,0.041333
1786465703.806612492,3.549411,0.000000,0,2.793071,-14.466500,12.004600,3.098346,0.130000,0.041333
1786465703.857092619,3.599891,0.000000,0,2.753859,-14.466500,12.004600,3.098346,0.130000,0.060918
1786465703.906628370,3.649427,0.000000,0,2.780585,-14.354600,12.209900,2.202420,0.130000,0.060918
1786465703.956686735,3.699485,0.000000,0,2.810553,-14.237200,12.430700,8.795506,0.084500,0.435346
1786465704.006862164,3.749661,0.000000,0,2.772927,-14.237200,12.430700,8.795506,0.084500,0.435346
1786465704.056614876,3.799413,0.000000,0,2.816119,-14.099800,12.699600,2.805016,0.084500,0.424028
1786465704.106571674,3.849370,0.000000,0,2.833498,-14.011200,12.887300,3.043624,0.084500,0.424028
1786465704.156614780,3.899413,0.000000,0,2.797131,-14.011200,12.887300,3.043624,0.084500,0.417887
1786465704.206744194,3.949543,0.000000,0,2.803047,-13.955300,13.041100,2.359256,0.084500,0.417887
1786465704.256576061,3.999375,0.000000,0,2.803715,-13.921000,13.179200,1.996194,0.084500,0.422956
1786465704.306728840,4.049527,0.000000,0,2.804815,-13.897800,13.322400,6.361472,0.084500,0.422956
1786465704.356873035,4.099672,0.000000,0,2.770453,-13.897800,13.322400,6.361472,0.084500,0.433560
1786465704.406650066,4.149449,0.000000,0,2.770219,-13.887100,13.458700,0.960986,0.084500,0.433560
1786465704.456616640,4.199415,0.000000,0,2.772266,-13.887700,13.605700,5.500552,0.084500,0.436943
1786465704.506665468,4.249464,0.000000,0,2.739614,-13.887700,13.605700,5.500552,0.084500,0.436943
1786465704.556635618,4.299434,0.000000,0,2.751566,-13.907000,13.793000,1.614320,0.084500,0.439602
1786465704.606633902,4.349432,0.000000,0,2.756562,-13.939700,13.948900,6.132027,0.084500,0.439602
1786465704.656619072,4.399418,0.000000,0,2.725243,-13.939700,13.948900,6.132027,0.084500,0.444753
1786465704.706616163,4.449415,0.000000,0,2.727149,-13.982400,14.087200,1.334600,0.084500,0.444753
1786465704.756831884,4.499630,0.000000,0,2.696692,-13.982400,14.087200,1.334600,0.084500,0.446382
1786465704.806630373,4.549429,0.000000,0,2.730816,-14.103300,14.349900,5.292847,0.084500,0.446382
1786465704.856925011,4.599724,0.000000,0,2.700921,-14.103300,14.349900,5.292847,0.084500,0.447520
1786465704.906602859,4.649401,0.000000,0,2.672095,-14.103300,14.349900,5.292847,0.084500,0.447520
1786465704.956670761,4.699469,0.000000,0,2.682767,-14.203600,14.504100,1.358945,0.084500,0.447520
1786465705.006701231,4.749500,0.000000,0,2.654520,-14.203600,14.504100,1.358945,0.084500,0.447520
1786465705.056586266,4.799385,0.000000,0,2.669971,-14.336200,14.662500,3.033836,0.084500,0.446074
1786465705.106721163,4.849520,0.000000,0,2.669642,-14.431300,14.754500,2.021289,0.084500,0.446074
1786465705.156610727,4.899409,0.000000,0,2.670740,-14.538500,14.842200,1.986596,0.084500,0.443406
1786465705.206853151,4.949652,0.000000,0,2.643604,-14.538500,14.842200,1.986596,0.084500,0.443406
1786465705.256652355,4.999451,0.000000,0,2.645389,-14.654500,14.921400,1.478664,0.084500,0.441180
1786465705.306619406,5.049418,0.000000,0,2.647898,-14.780800,14.992300,5.125122,0.084500,0.441180
1786465705.356866598,5.099665,0.000000,0,2.621785,-14.780800,14.992300,5.125122,0.084500,0.434837
1786465705.406600237,5.149399,0.000000,0,2.631810,-14.947500,15.065100,1.317965,0.084500,0.434837
1786465705.456670046,5.199469,0.000000,0,2.634704,-15.087300,15.110000,4.780847,0.084500,0.431006
1786465705.506822824,5.249621,0.000000,0,2.609508,-15.087300,15.110000,4.780847,0.084500,0.431006
1786465705.556589842,5.299388,0.000000,0,2.622894,-15.283700,15.151100,1.925355,0.084500,0.424944
1786465705.606909037,5.349708,0.000000,0,2.598184,-15.283700,15.151100,1.925355,0.084500,0.424944
1786465705.656709909,5.399508,0.000000,0,2.601841,-15.431900,15.166200,1.463529,0.084500,0.420326
1786465705.706695795,5.449494,0.000000,0,2.603821,-15.572700,15.168400,5.180920,0.084500,0.420326
1786465705.756623983,5.499423,0.000000,0,2.580182,-15.572700,15.168400,5.180920,0.084500,0.398232
1786465705.806647301,5.549446,0.000000,0,2.619633,-15.917500,15.124500,6.085896,0.084500,0.398232
1786465705.856607914,5.599406,0.000000,0,2.596265,-15.917500,15.124500,6.085896,0.084500,0.368231
1786465705.906651258,5.649450,0.000000,0,2.573265,-15.917500,15.124500,6.085896,0.084500,0.368231
1786465705.956567526,5.699366,0.000000,0,2.576218,-16.057600,15.086100,1.233525,0.084500,0.350503
1786465706.006643534,5.749442,0.000000,0,2.580134,-16.200000,15.034300,2.155457,0.084500,0.350503
1786465706.056790829,5.799589,0.000000,0,2.557821,-16.200000,15.034300,2.155457,0.084500,0.331339
1786465706.106925249,5.849724,0.000000,0,2.561515,-16.336400,14.972200,2.309682,0.084500,0.331339
1786465706.156627417,5.899426,0.000000,0,2.563949,-16.460900,14.904700,1.985830,0.084500,0.310087
1786465706.206919909,5.949718,0.000000,0,2.542240,-16.460900,14.904700,1.985830,0.084500,0.310087
1786465706.256627321,5.999426,0.000000,0,2.545538,-16.584200,14.826600,1.431990,0.084500,0.277538
1786465706.306613922,6.049412,0.000000,0,2.549011,-16.704000,14.739300,4.952632,0.084500,0.277538
1786465706.356607676,6.099406,0.000000,0,2.528118,-16.704000,14.739300,4.952632,0.084500,0.214038
1786465706.406656265,6.149455,0.000000,0,2.539829,-16.855900,14.611400,1.883096,0.084500,0.214038
1786465706.456642628,6.199441,0.000000,0,2.543295,-16.962900,14.508500,2.108601,0.130000,0.171749
1786465706.506681204,6.249480,0.000000,0,2.546425,-17.063400,14.401500,2.277008,0.130000,0.171749
1786465706.556815624,6.299614,0.000000,0,2.526150,-17.063400,14.401500,2.277008,0.130000,0.092934
1786465706.606695652,6.349494,0.000000,0,2.530554,-17.164800,14.285700,2.114617,0.130000,0.092934
1786465706.656614304,6.399413,0.000000,0,2.542953,-17.293000,14.124900,2.896503,0.130000,0.054980
1786465706.707053900,6.449852,0.000000,0,2.523064,-17.293000,14.124900,2.896503,0.130000,0.054980
1786465706.756639957,6.499439,0.000000,0,2.537572,-17.421100,13.946800,3.163569,0.130000,-0.048083
1786465706.806591511,6.549390,0.000000,0,2.552826,-17.548900,13.759600,3.217396,0.130000,-0.048083
1786465706.856586695,6.599385,0.000000,0,2.567430,-17.671900,13.572400,3.262326,0.130000,-0.093008
1786465706.906651497,6.649450,0.000000,0,2.548096,-17.671900,13.572400,3.262326,0.130000,-0.093008
1786465706.956593275,6.699392,0.000000,0,2.595968,-17.918200,13.198200,8.104335,0.130000,-0.164565
1786465707.007055521,6.749854,0.000000,0,2.576555,-17.918200,13.198200,8.104335,0.130000,-0.164565
1786465707.056662560,6.799461,0.000000,0,2.557764,-17.918200,13.198200,8.104335,0.084500,-0.190487
1786465707.107196569,6.849995,0.000000,0,2.538861,-17.918200,13.198200,8.104335,0.084500,-0.190487
1786465707.156917334,6.899716,0.000000,0,2.552551,-18.046600,13.019000,1.147987,0.084500,-0.190487
1786465707.206818342,6.949617,0.000000,0,2.580804,-18.250500,12.767400,11.071143,0.084500,-0.190487
1786465707.256728649,6.999527,0.000000,0,2.562418,-18.250500,12.767400,11.071143,0.084500,-0.378516
1786465707.306555033,7.049354,0.000000,0,2.607365,-18.561800,12.450500,6.421514,0.084500,-0.378516
1786465707.356574059,7.099373,0.000000,0,2.588995,-18.561800,12.450500,6.421514,0.084500,-0.417105
1786465707.406789541,7.149588,0.000000,0,2.570810,-18.561800,12.450500,6.421514,0.084500,-0.417105
1786465707.456649542,7.199448,0.000000,0,2.572198,-18.667700,12.361700,1.241427,0.084500,-0.423804
1786465707.506635666,7.249434,0.000000,0,2.575099,-18.789000,12.274200,2.234635,0.084500,-0.423804
1786465707.556907892,7.299706,0.000000,0,2.575816,-18.904000,12.204000,1.977631,0.084500,-0.427212
1786465707.606882811,7.349681,0.000000,0,2.558306,-18.904000,12.204000,1.977631,0.084500,-0.427212
1786465707.656594515,7.399393,0.000000,0,2.560708,-19.033400,12.138700,2.049692,0.084500,-0.425341
1786465707.706796646,7.449595,0.000000,0,2.563464,-19.171800,12.083300,2.074913,0.084500,-0.425341
1786465707.757032871,7.499831,0.000000,0,2.546269,-19.171800,12.083300,2.074913,0.084500,-0.420866
1786465707.806696892,7.549495,0.000000,0,2.548450,-19.308400,12.041800,2.070136,0.084500,-0.420866
1786465707.856636047,7.599435,0.000000,0,2.550225,-19.446000,12.012200,2.066802,0.084500,-0.421203
1786465707.906608343,7.649407,0.000000,0,2.552247,-19.587700,11.993700,2.065513,0.084500,-0.421203
1786465707.956620216,7.699419,0.000000,0,2.535668,-19.587700,11.993700,2.065513,0.084500,-0.416430
1786465708.006835222,7.749634,0.000000,0,2.537676,-19.730500,11.987100,2.035904,0.084500,-0.416430
1786465708.056585789,7.799384,0.000000,0,2.539820,-19.873300,11.992400,2.055718,0.084500,-0.411025
1786465708.106633902,7.849432,0.000000,0,2.542373,-20.019400,12.010100,6.261726,0.084500,-0.411025
1786465708.156775475,7.899574,0.000000,0,2.526232,-20.019400,12.010100,6.261726,0.084500,-0.404095
1786465708.206623077,7.949422,0.000000,0,2.527598,-20.153400,12.037400,1.247818,0.084500,-0.404095
1786465708.256621838,7.999420,0.000000,0,2.529166,-20.286900,12.075800,1.995962,0.084500,-0.401909
1786465708.306629896,8.049428,0.000000,0,2.513452,-20.286900,12.075800,1.995962,0.084500,-0.401909
1786465708.356631994,8.099431,0.000000,0,2.516879,-20.430400,12.130100,2.051084,0.084500,-0.392833
1786465708.406603575,8.149402,0.000000,0,2.519525,-20.563400,12.193500,2.118283,0.084500,-0.392833
1786465708.456504345,8.199303,0.000000,0,2.521906,-20.689000,12.266400,2.114892,0.084500,-0.385341
1786465708.506683826,8.249482,0.000000,0,2.506561,-20.689000,12.266400,2.114892,0.084500,-0.385341
1786465708.556605577,8.299404,0.000000,0,2.508489,-20.805100,12.346600,1.992709,0.084500,-0.380530
1786465708.606606483,8.349405,0.000000,0,2.511134,-20.919600,12.439600,2.030957,0.084500,-0.380530
1786465708.656660795,8.399459,0.000000,0,2.496165,-20.919600,12.439600,2.030957,0.084500,-0.366849
1786465708.706645012,8.449444,0.000000,0,2.499106,-21.028000,12.542700,2.105930,0.084500,-0.366849
1786465708.756832361,8.499631,0.000000,0,2.484342,-21.028000,12.542700,2.105930,0.084500,-0.360185
1786465708.806682110,8.549481,0.000000,0,2.504879,-21.219400,12.772600,5.395457,0.084500,-0.360185
1786465708.856599092,8.599398,0.000000,0,2.490342,-21.219400,12.772600,5.395457,0.084500,-0.342501
1786465708.906665802,8.649464,0.000000,0,2.475924,-21.219400,12.772600,5.395457,0.084500,-0.342501
1786465708.956598282,8.699397,0.000000,0,2.484196,-21.324700,12.937400,1.647704,0.084500,-0.333717
1786465709.006613255,8.749412,0.000000,0,2.489503,-21.403300,13.088900,2.334411,0.084500,-0.333717
1786465709.056731701,8.799530,0.000000,0,2.475324,-21.403300,13.088900,2.334411,0.084500,-0.319955
1786465709.106713533,8.849512,0.000000,0,2.478997,-21.464200,13.232800,2.201092,0.084500,-0.319955
1786465709.156573534,8.899372,0.000000,0,2.482214,-21.513500,13.376800,2.146604,0.084500,-0.307967
1786465709.206818342,8.949617,0.000000,0,2.484118,-21.550400,13.513800,2.072089,0.084500,-0.307967
1786465709.256632328,8.999431,0.000000,0,2.470379,-21.550400,13.513800,2.072089,0.084500,-0.285827
1786465709.306782007,9.049581,0.000000,0,2.473064,-21.580100,13.659000,2.169970,0.084500,-0.285827
1786465709.356605053,9.099404,0.000000,0,2.475364,-21.600100,13.801700,2.076847,0.084500,-0.275713
1786465709.406636000,9.149435,0.000000,0,2.461827,-21.600100,13.801700,2.076847,0.084500,-0.275713
1786465709.456666470,9.199465,0.000000,0,2.464108,-21.611800,13.945400,2.011322,0.084500,-0.254192
1786465709.506696463,9.249495,0.000000,0,2.450778,-21.611800,13.945400,2.011322,0.084500,-0.254192
1786465709.556773901,9.299572,0.000000,0,2.469512,-21.610900,14.242300,5.026237,0.084500,-0.243741
1786465709.606590986,9.349390,0.000000,0,2.456366,-21.610900,14.242300,5.026237,0.084500,-0.243741
1786465709.656603575,9.399402,0.000000,0,2.464218,-21.592500,14.438100,1.833208,0.084500,-0.233348
1786465709.706616879,9.449415,0.000000,0,2.451175,-21.592500,14.438100,1.833208,0.084500,-0.233348
1786465709.756696701,9.499495,0.000000,0,2.453696,-21.570300,14.583100,2.146466,0.084500,-0.210879
1786465709.806674719,9.549473,0.000000,0,2.456206,-21.541200,14.726800,2.015217,0.084500,-0.210879
1786465709.856612682,9.599411,0.000000,0,2.443430,-21.541200,14.726800,2.015217,0.084500,-0.200812
1786465709.906905651,9.649704,0.000000,0,2.446540,-21.504100,14.875300,2.225304,0.084500,-0.200812
1786465709.956750631,9.699549,0.000000,0,2.433979,-21.504100,14.875300,2.225304,0.084500,-0.193368
1786465710.006636143,9.749435,0.000000,0,2.452086,-21.413400,15.159000,5.329089,0.084500,-0.193368
1786465710.056584120,9.799383,0.000000,0,2.439589,-21.413400,15.159000,5.329089,0.084500,-0.179355
1786465710.106549501,9.849348,0.000000,0,2.447665,-21.339300,15.346300,1.896783,0.084500,-0.179355
1786465710.156631231,9.899430,0.000000,0,2.450751,-21.276300,15.485900,6.508098,0.130000,-0.173389
1786465710.206589460,9.949388,0.000000,0,2.438447,-21.276300,15.485900,6.508098,0.130000,-0.173389
1786465710.256806374,9.999605,0.000000,0,2.439634,-21.216700,15.606300,1.139934,0.130000,-0.161259
1786465710.306593418,10.049392,0.000000,0,2.427549,-21.216700,15.606300,1.139934,0.130000,-0.161259
1786465710.356613636,10.099412,0.000000,0,2.433374,-21.131400,15.765100,2.473739,0.130000,-0.152777
1786465710.406744719,10.149543,0.000000,0,2.421350,-21.131400,15.765100,2.473739,0.130000,-0.152777
1786465710.456901789,10.199700,0.000000,0,2.453905,-20.886100,16.146500,8.141050,0.130000,-0.143558
1786465710.506705284,10.249504,0.000000,0,2.441996,-20.886100,16.146500,8.141050,0.130000,-0.143558
1786465710.556784391,10.299583,0.000000,0,2.430114,-20.886100,16.146500,8.141050,0.130000,-0.133304
1786465710.606659889,10.349458,0.000000,0,2.447818,-20.701600,16.388500,2.418368,0.130000,-0.133304
1786465710.656583309,10.399382,0.000000,0,2.464434,-20.509300,16.612200,3.861467,0.130000,-0.125233
1786465710.706886292,10.449685,0.000000,0,2.452556,-20.509300,16.612200,3.861467,0.130000,-0.125233
1786465710.756526470,10.499325,0.000000,0,2.463523,-20.346100,16.783700,2.256191,0.130000,-0.116891
1786465710.806695938,10.549495,0.000000,0,2.473641,-20.180500,16.943800,8.020668,0.130000,-0.116891
1786465710.856621504,10.599420,0.000000,0,2.461990,-20.180500,16.943800,8.020668,0.130000,-0.098278
1786465710.906646729,10.649445,0.000000,0,2.479974,-19.944600,17.152100,2.945073,0.130000,-0.098278
1786465710.956646442,10.699445,0.000000,0,2.468385,-19.944600,17.152100,2.945073,0.130000,-0.091244
1786465711.006724119,10.749523,0.000000,0,2.479218,-19.757800,17.302900,3.532954,0.130000,-0.091244
1786465711.056654215,10.799453,0.000000,0,2.487900,-19.583900,17.433600,3.164993,0.130000,-0.086127
1786465711.106570959,10.849370,0.000000,0,2.497398,-19.398400,17.564800,3.093252,0.130000,-0.086127
1786465711.156896353,10.899695,0.000000,0,2.485865,-19.398400,17.564800,3.093252,0.130000,-0.077694
1786465711.206578970,10.949378,0.000000,0,2.496528,-19.198400,17.697900,3.478504,0.130000,-0.077694
1786465711.256622553,10.999421,0.000000,0,2.505533,-19.008700,17.817000,3.124329,0.130000,-0.075611
1786465711.306617260,11.049416,0.000000,0,2.494187,-19.008700,17.817000,3.124329,0.130000,-0.075611
1786465711.356598377,11.099397,0.000000,0,2.503442,-18.813200,17.932900,3.419188,0.130000,-0.073498
1786465711.406725645,11.149524,0.000000,0,2.511697,-18.623500,18.039400,2.938252,0.130000,-0.073498
1786465711.456912279,11.199711,0.000000,0,2.500427,-18.623500,18.039400,2.938252,0.130000,-0.073846
1786465711.506633282,11.249432,0.000000,0,2.511323,-18.405600,18.155100,2.384728,0.130000,-0.073846
1786465711.556587458,11.299386,0.000000,0,2.521493,-18.190600,18.262600,8.692862,0.130000,-0.083665
1786465711.606668711,11.349467,0.000000,0,2.510367,-18.190600,18.262600,8.692862,0.130000,-0.083665
1786465711.656619310,11.399418,0.000000,0,2.526423,-17.911100,18.393000,2.796346,0.130000,-0.094295
1786465711.706719637,11.449518,0.000000,0,2.534939,-17.705600,18.482300,3.301841,0.130000,-0.094295
1786465711.756616116,11.499415,0.000000,0,2.523938,-17.705600,18.482300,3.301841,0.130000,-0.096645
1786465711.806682587,11.549481,0.000000,0,2.532949,-17.492100,18.569000,3.179980,0.130000,-0.096645
1786465711.856619120,11.599418,0.000000,0,2.541353,-17.282300,18.647400,3.051640,0.130000,-0.101142
1786465711.906646729,11.649445,0.000000,0,2.530439,-17.282300,18.647400,3.051640,0.130000,-0.101142
1786465711.956713438,11.699512,0.000000,0,2.539867,-17.057900,18.723700,3.378676,0.130000,-0.116337
1786465712.006603956,11.749403,0.000000,0,2.548970,-16.834500,18.792100,3.424496,0.130000,-0.116337
1786465712.056889772,11.799688,0.000000,0,2.538090,-16.834500,18.792100,3.424496,0.130000,-0.120614
1786465712.106620073,11.849419,0.000000,0,2.546633,-16.615200,18.851700,2.108132,0.130000,-0.120614
1786465712.156607151,11.899406,0.000000,0,2.556385,-16.378400,18.907700,8.328626,0.130000,-0.139245
1786465712.207050323,11.949849,0.000000,0,2.545591,-16.378400,18.907700,8.328626,0.130000,-0.139245
1786465712.256641626,11.999440,0.000000,0,2.560491,-16.078800,18.964900,2.782236,0.130000,-0.153008
1786465712.306755066,12.049554,0.000000,0,2.549838,-16.078800,18.964900,2.782236,0.130000,-0.153008
1786465712.356579542,12.099378,0.000000,0,2.579011,-15.602600,19.024000,8.404511,0.130000,-0.164176
1786465712.406650543,12.149449,0.000000,0,2.568382,-15.602600,19.024000,8.404511,0.130000,-0.164176
1786465712.456969738,12.199768,0.000000,0,2.557782,-15.602600,19.024000,8.404511,0.130000,-0.167522
1786465712.506612301,12.249411,0.000000,0,2.571490,-15.308100,19.037700,2.695090,0.130000,-0.167522
1786465712.556644917,12.299443,0.000000,0,2.580786,-15.065100,19.034500,3.384886,0.084500,-0.177178
1786465712.606508255,12.349307,0.000000,0,2.588727,-14.838900,19.019500,3.016313,0.084500,-0.177178
1786465712.656577110,12.399376,0.000000,0,2.578272,-14.838900,19.019500,3.016313,0.084500,-0.179676
1786465712.706643105,12.449442,0.000000,0,2.584643,-14.631800,18.995900,3.082784,0.084500,-0.179676
1786465712.756592989,12.499392,0.000000,0,2.587916,-14.464300,18.967100,2.399184,0.084500,-0.179021
1786465712.806849241,12.549648,0.000000,0,2.577548,-14.464300,18.967100,2.399184,0.084500,-0.179021
1786465712.856659651,12.599458,0.000000,0,2.579126,-14.319500,18.935300,2.165306,0.130000,-0.166467
1786465712.906602859,12.649401,0.000000,0,2.579906,-14.185200,18.900800,1.920549,0.130000,-0.166467
1786465712.956689119,12.699488,0.000000,0,2.581965,-14.036200,18.856800,2.253522,0.130000,-0.158661
1786465713.006639957,12.749439,0.000000,0,2.571848,-14.036200,18.856800,2.253522,0.130000,-0.158661
1786465713.056580305,12.799379,0.000000,0,2.574662,-13.880100,18.805100,2.338906,0.130000,-0.158947
1786465713.106711149,12.849510,0.000000,0,2.580301,-13.691800,18.733200,2.836490,0.130000,-0.158947
1786465713.156632185,12.899431,0.000000,0,2.570317,-13.691800,18.733200,2.836490,0.130000,-0.155778
1786465713.206592083,12.949391,0.000000,0,2.577350,-13.491000,18.644600,3.107420,0.130000,-0.155778
1786465713.256581306,12.999380,0.000000,0,2.585590,-13.280000,18.539000,3.159223,0.130000,-0.150201
1786465713.306676626,13.049475,0.000000,0,2.575656,-13.280000,18.539000,3.159223,0.130000,-0.150201
1786465713.356701851,13.099500,0.000000,0,2.584376,-13.068600,18.419200,3.439444,0.130000,-0.144921
1786465713.406646967,13.149446,0.000000,0,2.591322,-12.882300,18.301400,3.169323,0.130000,-0.144921
