segment_id,world_x_m,world_y_m
0,-10.255771000000355,23.47689799999999
0,-10.295771000000354,23.51689799999999
0,-10.335771000000353,23.55689799999999
0,-10.415771000000351,23.55689799999999
0,-10.45577100000035,23.51689799999999
0,-10.49577100000035,23.47689799999999
0,-10.535771000000349,23.51689799999999
0,-10.575771000000348,23.55689799999999
0,-10.655771000000346,23.55689799999999
0,-10.695771000000345,23.51689799999999
0,-10.735771000000344,23.47689799999999
0,-10.775771000000343,23.51689799999999
0,-10.815771000000343,23.55689799999999
0,-10.895771000000341,23.55689799999999
0,-10.93577100000034,23.51689799999999
0,-10.97577100000034,23.47689799999999
0,-11.015771000000338,23.51689799999999
0,-11.055771000000338,23.55689799999999
0,-11.135771000000336,23.55689799999999
0,-11.175771000000335,23.51689799999999
0,-11.215771000000334,23.47689799999999
0,-11.255771000000333,23.51689799999999
0,-11.295771000000332,23.55689799999999
0,-11.37577100000033,23.55689799999999
0,-11.41577100000033,23.51689799999999
0,-11.455771000000329,23.47689799999999
0,-11.495771000000328,23.51689799999999
0,-11.535771000000327,23.55689799999999
0,-11.615771000000326,23.55689799999999
0,-11.695771000000324,23.55689799999999
0,-11.775771000000322,23.55689799999999
0,-11.815771000000321,23.51689799999999
0,-11.85577100000032,23.47689799999999
0,-11.89577100000032,23.51689799999999
0,-11.935771000000319,23.55689799999999
0,-12.015771000000317,23.55689799999999
0,-12.095771000000315,23.55689799999999
0,-12.175771000000314,23.55689799999999
0,-12.215771000000313,23.51689799999999
0,-12.255771000000312,23.47689799999999
0,-12.295771000000311,23.51689799999999
0,-12.33577100000031,23.55689799999999
0,-12.415771000000309,23.55689799999999
0,-12.455771000000308,23.51689799999999
0,-12.495771000000307,23.47689799999999
0,-12.535771000000306,23.51689799999999
0,-12.575771000000305,23.55689799999999
0,-12.655771000000303,23.55689799999999
0,-12.735771000000302,23.55689799999999
0,-12.8157710000003,23.55689799999999
0,-12.895771000000298,23.55689799999999
0,-12.975771000000297,23.55689799999999
0,-13.055771000000295,23.55689799999999
0,-13.135771000000293,23.55689799999999
0,-13.215771000000291,23.55689799999999
0,-13.29577100000029,23.55689799999999
0,-13.375771000000288,23.55689799999999
0,-13.455771000000286,23.55689799999999
0,-13.535771000000285,23.55689799999999
0,-13.615771000000283,23.55689799999999
0,-13.695771000000281,23.55689799999999
0,-13.77577100000028,23.55689799999999
0,-13.855771000000278,23.55689799999999
0,-13.935771000000276,23.55689799999999
0,-14.015771000000274,23.55689799999999
0,-14.095771000000273,23.55689799999999
0,-14.175771000000271,23.55689799999999
0,-14.25577100000027,23.55689799999999
0,-14.335771000000268,23.55689799999999
0,-14.415771000000266,23.55689799999999
